locus_tag	ftype	length_bp	gene	EC_number	COG	product
AOEIEMDA_00001	CDS	465				hypothetical protein
AOEIEMDA_00002	CDS	645				hypothetical protein
AOEIEMDA_00003	CDS	1527				hypothetical protein
AOEIEMDA_00004	CDS	1365				hypothetical protein
AOEIEMDA_00005	CDS	675				hypothetical protein
AOEIEMDA_00006	CDS	1581				hypothetical protein
AOEIEMDA_00007	CDS	522				hypothetical protein
AOEIEMDA_00008	CDS	966	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
AOEIEMDA_00009	CDS	480				hypothetical protein
AOEIEMDA_00010	CDS	861	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
AOEIEMDA_00011	CDS	591	resA			Thiol-disulfide oxidoreductase ResA
AOEIEMDA_00012	CDS	135				hypothetical protein
AOEIEMDA_00013	CDS	1266				hypothetical protein
AOEIEMDA_00014	CDS	1878				hypothetical protein
AOEIEMDA_00015	CDS	1269				hypothetical protein
AOEIEMDA_00016	CDS	657	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
AOEIEMDA_00017	CDS	441				hypothetical protein
AOEIEMDA_00018	CDS	486	cpoB			Cell division coordinator CpoB
AOEIEMDA_00019	CDS	552				hypothetical protein
AOEIEMDA_00020	CDS	1083				hypothetical protein
AOEIEMDA_00021	CDS	363				hypothetical protein
AOEIEMDA_00022	CDS	885	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
AOEIEMDA_00023	CDS	717	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
AOEIEMDA_00024	CDS	588		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
AOEIEMDA_00025	CDS	1209		3.1.1.3		Lipase
AOEIEMDA_00026	CDS	213				hypothetical protein
AOEIEMDA_00027	CDS	414	alkB1	1.14.15.3		Alkane 1-monooxygenase 1
AOEIEMDA_00028	CDS	660				hypothetical protein
AOEIEMDA_00029	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AOEIEMDA_00030	CDS	927	ade	3.5.4.2		Adenine deaminase
AOEIEMDA_00031	CDS	309				hypothetical protein
AOEIEMDA_00032	CDS	684	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
AOEIEMDA_00033	CDS	978	ycf3			Photosystem I assembly protein Ycf3
AOEIEMDA_00034	CDS	603				hypothetical protein
AOEIEMDA_00035	CDS	738				hypothetical protein
AOEIEMDA_00036	CDS	744				hypothetical protein
AOEIEMDA_00037	CDS	447				hypothetical protein
AOEIEMDA_00038	CDS	1746	dnaG	2.7.7.-		DNA primase
AOEIEMDA_00039	CDS	303				hypothetical protein
AOEIEMDA_00040	CDS	453	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
AOEIEMDA_00041	CDS	633	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
AOEIEMDA_00042	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
AOEIEMDA_00043	CDS	390	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
AOEIEMDA_00044	tRNA	74				tRNA-Lys(ttt)
