locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBFJMFHN_00001	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
JBFJMFHN_00002	CDS	1266	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
JBFJMFHN_00003	CDS	381	recN		COG0497	DNA repair protein RecN
JBFJMFHN_00004	CDS	426	fur		COG0735	Ferric uptake regulation protein
JBFJMFHN_00005	CDS	327	bamE		COG2913	Outer membrane protein assembly factor BamE
JBFJMFHN_00006	CDS	321				hypothetical protein
JBFJMFHN_00007	CDS	438	ratA		COG2867	Ribosome association toxin RatA
JBFJMFHN_00008	CDS	660	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JBFJMFHN_00009	CDS	1248	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JBFJMFHN_00010	CDS	690	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JBFJMFHN_00011	CDS	519				hypothetical protein
JBFJMFHN_00012	CDS	762				hypothetical protein
JBFJMFHN_00013	CDS	1230				hypothetical protein
JBFJMFHN_00014	CDS	1059				hypothetical protein
JBFJMFHN_00015	CDS	123				hypothetical protein
JBFJMFHN_00016	CDS	270				hypothetical protein
JBFJMFHN_00017	CDS	156	rpmG		COG0267	50S ribosomal protein L33
JBFJMFHN_00018	CDS	237	rpmB		COG0227	50S ribosomal protein L28
JBFJMFHN_00019	CDS	675				hypothetical protein
JBFJMFHN_00020	CDS	237				hypothetical protein
JBFJMFHN_00021	CDS	621	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
JBFJMFHN_00022	CDS	735				hypothetical protein
JBFJMFHN_00023	CDS	369				hypothetical protein
JBFJMFHN_00024	CDS	1149	allB_1	3.5.2.5	COG0044	Allantoinase
JBFJMFHN_00025	CDS	945	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
JBFJMFHN_00026	CDS	2382	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
JBFJMFHN_00027	CDS	447				hypothetical protein
JBFJMFHN_00028	CDS	318				hypothetical protein
JBFJMFHN_00029	CDS	1362	putA			Bifunctional protein PutA
JBFJMFHN_00030	CDS	858				hypothetical protein
JBFJMFHN_00031	CDS	1341	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
JBFJMFHN_00032	CDS	462	ssb			Single-stranded DNA-binding protein
JBFJMFHN_00033	CDS	480	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
JBFJMFHN_00034	CDS	1140	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
JBFJMFHN_00035	CDS	2076	ppk	2.7.4.1		Polyphosphate kinase
JBFJMFHN_00036	CDS	318	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
JBFJMFHN_00037	CDS	1326	ade_1	3.5.4.2		Adenine deaminase
JBFJMFHN_00038	CDS	984	htpG		COG0326	Chaperone protein HtpG
JBFJMFHN_00039	CDS	495				hypothetical protein
JBFJMFHN_00040	CDS	390	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
JBFJMFHN_00041	CDS	432	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
JBFJMFHN_00042	CDS	393				hypothetical protein
JBFJMFHN_00043	CDS	984	vioD	4.2.1.145		Capreomycidine synthase
JBFJMFHN_00044	CDS	291				hypothetical protein
JBFJMFHN_00045	CDS	447				hypothetical protein
JBFJMFHN_00046	CDS	273				hypothetical protein
JBFJMFHN_00047	CDS	804	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JBFJMFHN_00048	CDS	294	fis			DNA-binding protein Fis
JBFJMFHN_00049	CDS	435				hypothetical protein
JBFJMFHN_00050	CDS	249				hypothetical protein
JBFJMFHN_00051	CDS	885	prfB		COG1186	Peptide chain release factor RF2
JBFJMFHN_00052	CDS	1722	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
JBFJMFHN_00053	CDS	966				hypothetical protein
JBFJMFHN_00054	CDS	261				hypothetical protein
JBFJMFHN_00055	CDS	339	hlyU		COG0640	Transcriptional activator HlyU
JBFJMFHN_00056	CDS	441	gcvH_1		COG0509	Glycine cleavage system H protein
JBFJMFHN_00057	CDS	357	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
JBFJMFHN_00058	CDS	294				hypothetical protein
JBFJMFHN_00059	CDS	1389				hypothetical protein
JBFJMFHN_00060	CDS	207				hypothetical protein
JBFJMFHN_00061	CDS	654	ndhM_1	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
JBFJMFHN_00062	CDS	453	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JBFJMFHN_00063	CDS	1749	nfdA_1	3.5.1.91		N-substituted formamide deformylase
JBFJMFHN_00064	CDS	273				hypothetical protein
JBFJMFHN_00065	CDS	219				hypothetical protein
JBFJMFHN_00066	CDS	300				hypothetical protein
JBFJMFHN_00067	CDS	591				hypothetical protein
JBFJMFHN_00068	CDS	729				hypothetical protein
JBFJMFHN_00069	CDS	324	ybaB		COG0718	Nucleoid-associated protein YbaB
JBFJMFHN_00070	CDS	600	recR		COG0353	Recombination protein RecR
JBFJMFHN_00071	CDS	351		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
JBFJMFHN_00072	CDS	912	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
JBFJMFHN_00073	CDS	198				hypothetical protein
JBFJMFHN_00074	CDS	522				hypothetical protein
JBFJMFHN_00075	CDS	225				hypothetical protein
JBFJMFHN_00076	CDS	477				hypothetical protein
JBFJMFHN_00077	CDS	384				hypothetical protein
JBFJMFHN_00078	CDS	414				hypothetical protein
JBFJMFHN_00079	CDS	999	murJ		COG0728	putative lipid II flippase MurJ
JBFJMFHN_00080	CDS	405				hypothetical protein
JBFJMFHN_00081	CDS	564				hypothetical protein
JBFJMFHN_00082	CDS	1233	icd	1.1.1.42	COG2838	Isocitrate dehydrogenase [NADP]
JBFJMFHN_00083	CDS	306				hypothetical protein
JBFJMFHN_00084	CDS	474				hypothetical protein
JBFJMFHN_00085	CDS	606				hypothetical protein
JBFJMFHN_00086	CDS	1299	atsA_1	3.1.6.1	COG3119	Arylsulfatase
JBFJMFHN_00087	CDS	525				hypothetical protein
JBFJMFHN_00088	CDS	906	mreC		COG1792	Cell shape-determining protein MreC
JBFJMFHN_00089	CDS	486	mreD		COG2891	Rod shape-determining protein MreD
JBFJMFHN_00090	CDS	1896	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
JBFJMFHN_00091	CDS	216				hypothetical protein
JBFJMFHN_00092	CDS	372				hypothetical protein
JBFJMFHN_00093	CDS	792				hypothetical protein
JBFJMFHN_00094	CDS	714				hypothetical protein
JBFJMFHN_00095	CDS	162				hypothetical protein
JBFJMFHN_00096	CDS	855				hypothetical protein
JBFJMFHN_00097	CDS	663				hypothetical protein
JBFJMFHN_00098	CDS	657				hypothetical protein
JBFJMFHN_00099	CDS	489	blc		COG3040	Outer membrane lipoprotein Blc
JBFJMFHN_00100	CDS	219				hypothetical protein
JBFJMFHN_00101	CDS	1251	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
JBFJMFHN_00102	CDS	1365	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
JBFJMFHN_00103	CDS	1161	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
JBFJMFHN_00104	CDS	465				hypothetical protein
JBFJMFHN_00105	CDS	432				hypothetical protein
JBFJMFHN_00106	CDS	630		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
JBFJMFHN_00107	CDS	288	scnA	3.5.5.8		Thiocyanate hydrolase subunit alpha
JBFJMFHN_00108	CDS	327				hypothetical protein
JBFJMFHN_00109	CDS	369				hypothetical protein
JBFJMFHN_00110	CDS	351				hypothetical protein
JBFJMFHN_00111	CDS	900	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JBFJMFHN_00112	CDS	1344	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
JBFJMFHN_00113	CDS	1407	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
JBFJMFHN_00114	CDS	306				hypothetical protein
JBFJMFHN_00115	CDS	489	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JBFJMFHN_00116	CDS	765	ompR			Transcriptional regulatory protein OmpR
JBFJMFHN_00117	CDS	351				hypothetical protein
JBFJMFHN_00118	CDS	480	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
JBFJMFHN_00119	CDS	1314	ampG		COG0477	Anhydromuropeptide permease
JBFJMFHN_00120	CDS	618	pal_1			Peptidoglycan-associated lipoprotein
JBFJMFHN_00121	CDS	342		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
JBFJMFHN_00122	CDS	972	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
JBFJMFHN_00123	CDS	243				hypothetical protein
JBFJMFHN_00124	CDS	300	phoB_1		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JBFJMFHN_00125	CDS	465				hypothetical protein
JBFJMFHN_00126	CDS	738	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
JBFJMFHN_00127	CDS	735				hypothetical protein
JBFJMFHN_00128	CDS	1245	caiT		COG1292	L-carnitine/gamma-butyrobetaine antiporter
JBFJMFHN_00129	CDS	552				hypothetical protein
JBFJMFHN_00130	CDS	570				hypothetical protein
JBFJMFHN_00131	CDS	900	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
JBFJMFHN_00132	CDS	720				hypothetical protein
JBFJMFHN_00133	CDS	732	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
JBFJMFHN_00134	CDS	471				hypothetical protein
JBFJMFHN_00135	CDS	918	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
JBFJMFHN_00136	CDS	1380	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
JBFJMFHN_00137	CDS	741				hypothetical protein
JBFJMFHN_00138	CDS	1245	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JBFJMFHN_00139	CDS	528	purH		COG0138	Bifunctional purine biosynthesis protein PurH
JBFJMFHN_00140	CDS	324				hypothetical protein
JBFJMFHN_00141	CDS	156				hypothetical protein
JBFJMFHN_00142	CDS	579		1.14.-.-		Putative cytochrome P450 132
JBFJMFHN_00143	CDS	492				hypothetical protein
JBFJMFHN_00144	CDS	675	zipA			Cell division protein ZipA
JBFJMFHN_00145	CDS	411	smc			Chromosome partition protein Smc
JBFJMFHN_00146	CDS	366				hypothetical protein
JBFJMFHN_00147	CDS	342				hypothetical protein
JBFJMFHN_00148	CDS	678				hypothetical protein
JBFJMFHN_00149	CDS	300				hypothetical protein
JBFJMFHN_00150	CDS	1887	clpB		COG0542	Chaperone protein ClpB
JBFJMFHN_00151	CDS	1899	htpX	3.4.24.-		Protease HtpX
JBFJMFHN_00152	CDS	591	lemA		COG1704	Protein LemA
JBFJMFHN_00153	CDS	276				hypothetical protein
JBFJMFHN_00154	CDS	1641				hypothetical protein
JBFJMFHN_00155	CDS	456	adhB	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
JBFJMFHN_00156	CDS	216				hypothetical protein
JBFJMFHN_00157	CDS	564				hypothetical protein
JBFJMFHN_00158	CDS	1230	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
JBFJMFHN_00159	CDS	444				hypothetical protein
JBFJMFHN_00160	CDS	543				hypothetical protein
JBFJMFHN_00161	CDS	984	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
JBFJMFHN_00162	CDS	759	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
JBFJMFHN_00163	CDS	480	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
JBFJMFHN_00164	CDS	453				hypothetical protein
JBFJMFHN_00165	CDS	819	ttuD		COG2897	Sulfur carrier protein TtuD
JBFJMFHN_00166	CDS	1794				hypothetical protein
JBFJMFHN_00167	CDS	996	vldW_1	1.14.11.52		Validamycin A dioxygenase
JBFJMFHN_00168	CDS	936	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
JBFJMFHN_00169	CDS	1101	psuK	2.7.1.83	COG0524	Pseudouridine kinase
JBFJMFHN_00170	CDS	1200		4.4.1.11	COG0626	L-methionine gamma-lyase
JBFJMFHN_00171	CDS	1308	steT		COG0531	Serine/threonine exchanger SteT
JBFJMFHN_00172	CDS	174				hypothetical protein
JBFJMFHN_00173	CDS	177				hypothetical protein
JBFJMFHN_00174	CDS	1278				hypothetical protein
JBFJMFHN_00175	CDS	693	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JBFJMFHN_00176	CDS	117				hypothetical protein
JBFJMFHN_00177	CDS	1068	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
JBFJMFHN_00178	CDS	936				hypothetical protein
JBFJMFHN_00179	CDS	798	dhmA	3.8.1.5		Haloalkane dehalogenase
JBFJMFHN_00180	CDS	876			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
JBFJMFHN_00181	CDS	1134				hypothetical protein
JBFJMFHN_00182	CDS	1374	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JBFJMFHN_00183	CDS	492				hypothetical protein
JBFJMFHN_00184	CDS	1302	btuB_1			Vitamin B12 transporter BtuB
JBFJMFHN_00185	CDS	1011				hypothetical protein
JBFJMFHN_00186	CDS	612				hypothetical protein
JBFJMFHN_00187	CDS	363				hypothetical protein
JBFJMFHN_00188	CDS	1110				hypothetical protein
JBFJMFHN_00189	CDS	1056				hypothetical protein
JBFJMFHN_00190	CDS	1806	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
JBFJMFHN_00191	CDS	1818	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
JBFJMFHN_00192	CDS	1191	allB_2	3.5.2.5	COG0044	Allantoinase
JBFJMFHN_00193	CDS	801	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
JBFJMFHN_00194	CDS	810	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
