locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHIBJENJ_00001	CDS	453				hypothetical protein
DHIBJENJ_00002	CDS	273	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
DHIBJENJ_00003	CDS	624	gmk	2.7.4.8		Guanylate kinase
DHIBJENJ_00004	CDS	606		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
DHIBJENJ_00005	CDS	207				hypothetical protein
DHIBJENJ_00006	CDS	1287	gltA	2.3.3.16	COG0372	Citrate synthase
DHIBJENJ_00007	CDS	516	aroK	2.7.1.71		Shikimate kinase
DHIBJENJ_00008	CDS	453				hypothetical protein
DHIBJENJ_00009	CDS	408	arsC	1.20.4.4		Arsenate reductase
DHIBJENJ_00010	CDS	558				hypothetical protein
DHIBJENJ_00011	CDS	387	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DHIBJENJ_00012	CDS	708				hypothetical protein
DHIBJENJ_00013	CDS	399				hypothetical protein
DHIBJENJ_00014	CDS	264				hypothetical protein
DHIBJENJ_00015	CDS	660				hypothetical protein
DHIBJENJ_00016	CDS	468				hypothetical protein
DHIBJENJ_00017	CDS	855				hypothetical protein
DHIBJENJ_00018	CDS	531	aldhT	1.2.1.26	COG1012	2,5-dioxopentanoate dehydrogenase
DHIBJENJ_00019	CDS	1128	ald	1.4.1.1	COG0686	Alanine dehydrogenase
DHIBJENJ_00020	CDS	1950	fpoL	1.12.98.3	COG1009	F(420)H(2) dehydrogenase subunit L
DHIBJENJ_00021	CDS	306	fpoK	1.12.98.3	COG0713	F(420)H(2) dehydrogenase subunit K
DHIBJENJ_00022	CDS	495				hypothetical protein
DHIBJENJ_00023	CDS	2583	btuB_1			Vitamin B12 transporter BtuB
DHIBJENJ_00024	CDS	1497	caiT_1			L-carnitine/gamma-butyrobetaine antiporter
DHIBJENJ_00025	CDS	2595	gcvT	2.1.2.10		Aminomethyltransferase
DHIBJENJ_00026	CDS	1542	mttB	2.1.1.250		Trimethylamine methyltransferase MttB
DHIBJENJ_00027	CDS	711	mtbC		COG5012	Dimethylamine corrinoid protein
DHIBJENJ_00028	CDS	849				hypothetical protein
DHIBJENJ_00029	CDS	612	leuD_1	4.2.1.33		3-isopropylmalate dehydratase small subunit
DHIBJENJ_00030	CDS	810				hypothetical protein
DHIBJENJ_00031	CDS	1263				hypothetical protein
DHIBJENJ_00032	CDS	948	mhpE	4.1.3.39		4-hydroxy-2-oxovalerate aldolase
DHIBJENJ_00033	CDS	1116				hypothetical protein
DHIBJENJ_00034	CDS	1965				hypothetical protein
DHIBJENJ_00035	CDS	1704	hutI_1	3.5.2.7		Imidazolonepropionase
DHIBJENJ_00036	CDS	399				hypothetical protein
DHIBJENJ_00037	CDS	1401				hypothetical protein
DHIBJENJ_00038	CDS	1251				hypothetical protein
DHIBJENJ_00039	CDS	1332	nanT_1			Sialic acid transporter NanT
DHIBJENJ_00040	CDS	1092				hypothetical protein
DHIBJENJ_00041	CDS	531				hypothetical protein
DHIBJENJ_00042	CDS	270				hypothetical protein
DHIBJENJ_00043	tRNA	77				tRNA-Met(cat)
DHIBJENJ_00044	CDS	306	ihfB			Integration host factor subunit beta
DHIBJENJ_00045	CDS	1323	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
DHIBJENJ_00046	CDS	333				hypothetical protein
DHIBJENJ_00047	CDS	678			COG1136	putative ABC transporter ATP-binding protein
DHIBJENJ_00048	CDS	1734	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DHIBJENJ_00049	CDS	1011	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
DHIBJENJ_00050	CDS	720	kdsB	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
DHIBJENJ_00051	CDS	474				hypothetical protein
DHIBJENJ_00052	CDS	2187	rne	3.1.26.12		Ribonuclease E
DHIBJENJ_00053	CDS	951				hypothetical protein
DHIBJENJ_00054	CDS	570		3.6.1.9		dTTP/UTP pyrophosphatase
DHIBJENJ_00055	CDS	534				hypothetical protein
DHIBJENJ_00056	CDS	972	plsX	2.3.1.274		Phosphate acyltransferase
DHIBJENJ_00057	CDS	768	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
DHIBJENJ_00058	CDS	780				hypothetical protein
DHIBJENJ_00059	CDS	123				hypothetical protein
DHIBJENJ_00060	CDS	243				hypothetical protein
DHIBJENJ_00061	CDS	1014	purR			HTH-type transcriptional repressor PurR
DHIBJENJ_00062	CDS	1356			COG0004	Putative ammonium transporter
DHIBJENJ_00063	CDS	156				hypothetical protein
DHIBJENJ_00064	CDS	558	engB			GTP-binding protein EngB
DHIBJENJ_00065	CDS	651	petJ			Cytochrome c6
DHIBJENJ_00066	CDS	666				hypothetical protein
DHIBJENJ_00067	CDS	1914	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DHIBJENJ_00068	CDS	1053	queG	1.17.99.6		Epoxyqueuosine reductase
DHIBJENJ_00069	CDS	669	tmk	2.7.4.9		Thymidylate kinase
DHIBJENJ_00070	CDS	1032	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
DHIBJENJ_00071	CDS	1188	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
DHIBJENJ_00072	CDS	1347	nanT_2			Sialic acid transporter NanT
DHIBJENJ_00073	CDS	861				hypothetical protein
DHIBJENJ_00074	CDS	558				hypothetical protein
DHIBJENJ_00075	CDS	510				hypothetical protein
DHIBJENJ_00076	CDS	783	dhaA_1	3.8.1.5		Haloalkane dehalogenase
DHIBJENJ_00077	CDS	1314				hypothetical protein
DHIBJENJ_00078	CDS	1656	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DHIBJENJ_00079	CDS	714				hypothetical protein
DHIBJENJ_00080	CDS	789	tfrB	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
DHIBJENJ_00081	CDS	1986	parC	5.6.2.2		DNA topoisomerase 4 subunit A
DHIBJENJ_00082	CDS	162				hypothetical protein
DHIBJENJ_00083	CDS	807	fucA	4.1.2.17		L-fuculose phosphate aldolase
DHIBJENJ_00084	CDS	1506	caiT_2			L-carnitine/gamma-butyrobetaine antiporter
DHIBJENJ_00085	CDS	399	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
DHIBJENJ_00086	CDS	324	iscA			Iron-binding protein IscA
DHIBJENJ_00087	CDS	357				hypothetical protein
DHIBJENJ_00088	CDS	1086	iscS2	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
DHIBJENJ_00089	CDS	222				hypothetical protein
DHIBJENJ_00090	CDS	600				hypothetical protein
DHIBJENJ_00091	CDS	408				hypothetical protein
DHIBJENJ_00092	CDS	1143	mdtA_1			Multidrug resistance protein MdtA
DHIBJENJ_00093	CDS	195				hypothetical protein
DHIBJENJ_00094	CDS	567	efp			Elongation factor P
DHIBJENJ_00095	CDS	126				hypothetical protein
DHIBJENJ_00096	CDS	735	psd	4.1.1.65		Phosphatidylserine decarboxylase proenzyme
DHIBJENJ_00097	CDS	1080		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
DHIBJENJ_00098	CDS	999				hypothetical protein
DHIBJENJ_00099	CDS	342				hypothetical protein
DHIBJENJ_00100	CDS	903				hypothetical protein
DHIBJENJ_00101	CDS	741	rhaD_2	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
DHIBJENJ_00102	CDS	477				hypothetical protein
DHIBJENJ_00103	CDS	360				hypothetical protein
DHIBJENJ_00104	CDS	255				hypothetical protein
DHIBJENJ_00105	CDS	372				hypothetical protein
DHIBJENJ_00106	CDS	789	ygfZ			tRNA-modifying protein YgfZ
DHIBJENJ_00107	CDS	846				hypothetical protein
DHIBJENJ_00108	CDS	603	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DHIBJENJ_00109	CDS	285				hypothetical protein
DHIBJENJ_00110	CDS	1494	aspS	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
DHIBJENJ_00111	CDS	456	iscR			HTH-type transcriptional regulator IscR
DHIBJENJ_00112	CDS	1017	fda	4.1.2.13		Fructose-bisphosphate aldolase class 1
DHIBJENJ_00113	tRNA	77				tRNA-Pro(tgg)
DHIBJENJ_00114	CDS	864	folD		COG0190	Bifunctional protein FolD protein
DHIBJENJ_00115	CDS	1842				hypothetical protein
DHIBJENJ_00116	tRNA	85				tRNA-Leu(tag)
DHIBJENJ_00117	CDS	1305	tig	5.2.1.8		Trigger factor
DHIBJENJ_00118	CDS	189				hypothetical protein
DHIBJENJ_00119	CDS	1104	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
DHIBJENJ_00120	CDS	1137	dnaJ			Chaperone protein DnaJ
DHIBJENJ_00121	CDS	528	dnaK			Chaperone protein DnaK
DHIBJENJ_00122	CDS	414				hypothetical protein
DHIBJENJ_00123	CDS	969				hypothetical protein
DHIBJENJ_00124	CDS	519				hypothetical protein
DHIBJENJ_00125	CDS	462				hypothetical protein
DHIBJENJ_00126	CDS	693				hypothetical protein
DHIBJENJ_00127	CDS	474	rraA			Regulator of ribonuclease activity A
DHIBJENJ_00128	CDS	213				hypothetical protein
DHIBJENJ_00129	CDS	402				hypothetical protein
DHIBJENJ_00130	CDS	741				hypothetical protein
DHIBJENJ_00131	CDS	282				hypothetical protein
DHIBJENJ_00132	CDS	693				hypothetical protein
DHIBJENJ_00133	CDS	819				hypothetical protein
DHIBJENJ_00134	CDS	1536				hypothetical protein
DHIBJENJ_00135	CDS	1398				hypothetical protein
DHIBJENJ_00136	CDS	1542	pccB_1	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
DHIBJENJ_00137	CDS	444				hypothetical protein
DHIBJENJ_00138	CDS	783				hypothetical protein
DHIBJENJ_00139	CDS	573				hypothetical protein
DHIBJENJ_00140	CDS	1335				hypothetical protein
DHIBJENJ_00141	CDS	753	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
DHIBJENJ_00142	CDS	1275				hypothetical protein
DHIBJENJ_00143	CDS	1245	sufS	2.8.1.7	COG0520	Cysteine desulfurase
DHIBJENJ_00144	CDS	414				hypothetical protein
DHIBJENJ_00145	CDS	558				hypothetical protein
DHIBJENJ_00146	CDS	1857				hypothetical protein
DHIBJENJ_00147	CDS	195				hypothetical protein
DHIBJENJ_00148	CDS	444				hypothetical protein
DHIBJENJ_00149	CDS	1164				hypothetical protein
DHIBJENJ_00150	CDS	819	pheA_1	4.2.1.51	COG0077	Prephenate dehydratase
DHIBJENJ_00151	CDS	1191	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
DHIBJENJ_00152	CDS	567	serC	2.6.1.52		Phosphoserine aminotransferase
DHIBJENJ_00153	CDS	405				hypothetical protein
DHIBJENJ_00154	CDS	1458				hypothetical protein
DHIBJENJ_00155	CDS	783				hypothetical protein
DHIBJENJ_00156	CDS	594				hypothetical protein
DHIBJENJ_00157	CDS	924				hypothetical protein
DHIBJENJ_00158	CDS	1017	gds	2.5.1.29	COG0142	Geranylgeranyl diphosphate synthase
DHIBJENJ_00159	CDS	345				hypothetical protein
DHIBJENJ_00160	CDS	264				hypothetical protein
DHIBJENJ_00161	CDS	129				hypothetical protein
DHIBJENJ_00162	CDS	405	infC			Translation initiation factor IF-3
DHIBJENJ_00163	CDS	198				hypothetical protein
DHIBJENJ_00164	CDS	363				hypothetical protein
DHIBJENJ_00165	CDS	984				hypothetical protein
DHIBJENJ_00166	CDS	2037				hypothetical protein
DHIBJENJ_00167	CDS	291	ihfA			Integration host factor subunit alpha
DHIBJENJ_00168	CDS	342				hypothetical protein
DHIBJENJ_00169	tRNA	75				tRNA-Pro(ggg)
DHIBJENJ_00170	CDS	459				hypothetical protein
DHIBJENJ_00171	CDS	1017				hypothetical protein
DHIBJENJ_00172	CDS	1404	dld_1	1.1.99.6	COG0277	D-lactate dehydrogenase (acceptor)
DHIBJENJ_00173	CDS	756				hypothetical protein
DHIBJENJ_00174	CDS	309	hisI_1	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
DHIBJENJ_00175	CDS	720	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
DHIBJENJ_00176	CDS	744	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
DHIBJENJ_00177	CDS	555	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
DHIBJENJ_00178	CDS	1080	hisB	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
DHIBJENJ_00179	CDS	1053	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
DHIBJENJ_00180	CDS	1308	hisD	1.1.1.23		Histidinol dehydrogenase
DHIBJENJ_00181	CDS	765	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
DHIBJENJ_00182	CDS	321				hypothetical protein
DHIBJENJ_00183	CDS	1056	leuB	1.1.1.85	COG0473	3-isopropylmalate/3-methylmalate dehydrogenase
DHIBJENJ_00184	CDS	576	leuD_2	4.2.1.33		3-isopropylmalate dehydratase small subunit
DHIBJENJ_00185	CDS	1410	leuC_1	4.2.1.33	COG0065	Isopropylmalate/citramalate isomerase large subunit
DHIBJENJ_00186	CDS	930	ilvE_1	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
DHIBJENJ_00187	CDS	1497	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
DHIBJENJ_00188	CDS	777				hypothetical protein
DHIBJENJ_00189	CDS	597				hypothetical protein
DHIBJENJ_00190	CDS	384	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
DHIBJENJ_00191	CDS	570				hypothetical protein
DHIBJENJ_00192	CDS	339				hypothetical protein
DHIBJENJ_00193	CDS	669				hypothetical protein
DHIBJENJ_00194	CDS	336				hypothetical protein
DHIBJENJ_00195	CDS	312				hypothetical protein
DHIBJENJ_00196	CDS	705	frc_2	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
DHIBJENJ_00197	CDS	861				hypothetical protein
DHIBJENJ_00198	CDS	2607	btuB_2			Vitamin B12 transporter BtuB
