locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCPDANKK_00001	CDS	243	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
CCPDANKK_00002	CDS	609	recR		COG0353	Recombination protein RecR
CCPDANKK_00003	CDS	1539	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CCPDANKK_00004	CDS	351				hypothetical protein
CCPDANKK_00005	CDS	354	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CCPDANKK_00006	CDS	786	bamD		COG4105	Outer membrane protein assembly factor BamD
CCPDANKK_00007	CDS	141	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
CCPDANKK_00008	CDS	927	potH		COG1176	Putrescine transport system permease protein PotH
CCPDANKK_00009	CDS	810	ydcV			Inner membrane ABC transporter permease protein YdcV
CCPDANKK_00010	CDS	660	vdcC	4.1.1.-		Phenolic acid decarboxylase
CCPDANKK_00011	CDS	1062		3.5.1.4		Aliphatic amidase
CCPDANKK_00012	CDS	1509	ilvB1	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvB1
CCPDANKK_00013	CDS	1416	gabD2	1.2.1.79	COG1012	Putative succinate-semialdehyde dehydrogenase [NADP(+)] 2
CCPDANKK_00014	CDS	975	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
CCPDANKK_00015	CDS	357				hypothetical protein
CCPDANKK_00016	CDS	342		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
CCPDANKK_00017	CDS	498				hypothetical protein
CCPDANKK_00018	CDS	1263	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
CCPDANKK_00019	CDS	483		1.11.1.15		Peroxiredoxin
CCPDANKK_00020	CDS	996	curA_1	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
CCPDANKK_00021	CDS	1062	amiF_1	3.5.1.49		Formamidase
CCPDANKK_00022	CDS	672				hypothetical protein
CCPDANKK_00023	CDS	1137	ydhC			Inner membrane transport protein YdhC
CCPDANKK_00024	CDS	345	etfA_1		COG2025	Electron transfer flavoprotein subunit alpha
CCPDANKK_00025	CDS	720				hypothetical protein
CCPDANKK_00026	CDS	948				hypothetical protein
CCPDANKK_00027	CDS	627	tmk_1	2.7.4.9	COG0125	Thymidylate kinase
CCPDANKK_00028	CDS	345				hypothetical protein
CCPDANKK_00029	CDS	1362	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
CCPDANKK_00030	CDS	456	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
CCPDANKK_00031	CDS	615				hypothetical protein
CCPDANKK_00032	CDS	804				hypothetical protein
CCPDANKK_00033	CDS	1578	dld	1.1.5.12		Quinone-dependent D-lactate dehydrogenase
CCPDANKK_00034	CDS	804		3.1.1.2		Arylesterase
CCPDANKK_00035	CDS	186				hypothetical protein
CCPDANKK_00036	CDS	1290	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
CCPDANKK_00037	CDS	1020	fbiC_1		COG1060	FO synthase
CCPDANKK_00038	CDS	1458	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
CCPDANKK_00039	CDS	357	nfdA_1	3.5.1.91		N-substituted formamide deformylase
CCPDANKK_00040	CDS	489	lptE			LPS-assembly lipoprotein LptE
CCPDANKK_00041	CDS	1674	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
CCPDANKK_00042	CDS	780	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
CCPDANKK_00043	CDS	1038				hypothetical protein
CCPDANKK_00044	CDS	990	clrB			Chlorate reductase subunit beta
CCPDANKK_00045	CDS	645	torD			Chaperone protein TorD
CCPDANKK_00046	CDS	999	serA	1.97.1.9		Selenate reductase subunit alpha
