locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJECMHLN_00001	CDS	456				hypothetical protein
JJECMHLN_00002	CDS	759	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
JJECMHLN_00003	CDS	450				hypothetical protein
JJECMHLN_00004	CDS	564				hypothetical protein
JJECMHLN_00005	CDS	867				hypothetical protein
JJECMHLN_00006	CDS	504				hypothetical protein
JJECMHLN_00007	CDS	927				hypothetical protein
JJECMHLN_00008	CDS	429				hypothetical protein
JJECMHLN_00009	CDS	990				hypothetical protein
JJECMHLN_00010	CDS	207				hypothetical protein
JJECMHLN_00011	CDS	1734				hypothetical protein
JJECMHLN_00012	CDS	1050	galK	2.7.1.6	COG0153	Galactokinase
JJECMHLN_00013	CDS	927		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
JJECMHLN_00014	CDS	882				hypothetical protein
JJECMHLN_00015	tRNA	75				tRNA-Met(cat)
JJECMHLN_00016	CDS	333	mutS2	3.1.-.-		Endonuclease MutS2
JJECMHLN_00017	CDS	933				hypothetical protein
JJECMHLN_00018	CDS	1041				hypothetical protein
JJECMHLN_00019	CDS	954				hypothetical protein
JJECMHLN_00020	CDS	462				hypothetical protein
JJECMHLN_00021	CDS	708				hypothetical protein
JJECMHLN_00022	CDS	762				hypothetical protein
JJECMHLN_00023	CDS	924	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
JJECMHLN_00024	CDS	336				hypothetical protein
JJECMHLN_00025	CDS	891	ftsY		COG0552	Signal recognition particle receptor FtsY
JJECMHLN_00026	CDS	567				hypothetical protein
JJECMHLN_00027	CDS	1317	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JJECMHLN_00028	CDS	1275				hypothetical protein
JJECMHLN_00029	CDS	1029				hypothetical protein
JJECMHLN_00030	CDS	990	idsA	2.5.1.-	COG0142	Short chain isoprenyl diphosphate synthase
JJECMHLN_00031	CDS	729	tatC			Sec-independent protein translocase protein TatC
JJECMHLN_00032	CDS	942	icmF_1	5.4.99.13		Fused isobutyryl-CoA mutase
JJECMHLN_00033	CDS	681				hypothetical protein
JJECMHLN_00034	CDS	258				hypothetical protein
JJECMHLN_00035	CDS	1470	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JJECMHLN_00036	CDS	1119	nuoCD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
JJECMHLN_00037	CDS	501	fpoC	1.12.98.3	COG0852	F(420)H(2) dehydrogenase subunit C
JJECMHLN_00038	CDS	492	fpoB	1.12.98.3	COG0377	F(420)H(2) dehydrogenase subunit B
JJECMHLN_00039	CDS	429	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3, chloroplastic
JJECMHLN_00040	CDS	900				hypothetical protein
JJECMHLN_00041	CDS	399		6.2.1.13	COG1042	Acetate--CoA ligase [ADP-forming] II
JJECMHLN_00042	CDS	1209				hypothetical protein
JJECMHLN_00043	CDS	897	nadK	2.7.1.23		NAD kinase
JJECMHLN_00044	CDS	231	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
JJECMHLN_00045	CDS	1212	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
JJECMHLN_00046	CDS	861				hypothetical protein
JJECMHLN_00047	CDS	288	ihfB			Integration host factor subunit beta
JJECMHLN_00048	CDS	891				hypothetical protein
JJECMHLN_00049	CDS	1614				hypothetical protein
JJECMHLN_00050	CDS	357	hldE_1	2.7.7.70		Bifunctional protein HldE
JJECMHLN_00051	CDS	1422	topA	5.6.2.1		DNA topoisomerase 1
JJECMHLN_00052	CDS	171				hypothetical protein
JJECMHLN_00053	CDS	1083				hypothetical protein
JJECMHLN_00054	CDS	1095	thrC	4.2.3.1	COG0498	Threonine synthase
JJECMHLN_00055	CDS	927				hypothetical protein
JJECMHLN_00056	CDS	1470				hypothetical protein
JJECMHLN_00057	CDS	1965				hypothetical protein
JJECMHLN_00058	CDS	714				hypothetical protein
JJECMHLN_00059	CDS	1722	tolB_1			Tol-Pal system protein TolB
JJECMHLN_00060	CDS	171				hypothetical protein
JJECMHLN_00061	CDS	486	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
JJECMHLN_00062	CDS	408				hypothetical protein
JJECMHLN_00063	CDS	99				hypothetical protein
JJECMHLN_00064	CDS	225				hypothetical protein
JJECMHLN_00065	CDS	894	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
JJECMHLN_00066	CDS	336	ftsL			Cell division protein FtsL
JJECMHLN_00067	CDS	1968	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
JJECMHLN_00068	CDS	1452	murE_1	6.3.2.7		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JJECMHLN_00069	CDS	1341	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JJECMHLN_00070	CDS	1104	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
JJECMHLN_00071	CDS	1380	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
JJECMHLN_00072	CDS	447	resA_1			Thiol-disulfide oxidoreductase ResA
JJECMHLN_00073	CDS	1455	glpK	2.7.1.30	COG0554	Glycerol kinase
JJECMHLN_00074	CDS	336	rsxB	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
JJECMHLN_00075	CDS	294				hypothetical protein
JJECMHLN_00076	CDS	264				hypothetical protein
