locus_tag	ftype	length_bp	gene	EC_number	COG	product
PMMJFAMC_00001	CDS	495				hypothetical protein
PMMJFAMC_00002	CDS	738				hypothetical protein
PMMJFAMC_00003	CDS	282				hypothetical protein
PMMJFAMC_00004	CDS	1278				hypothetical protein
PMMJFAMC_00005	CDS	600	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
PMMJFAMC_00006	CDS	1101	asd	1.2.1.11		Aspartate-semialdehyde dehydrogenase
PMMJFAMC_00007	CDS	267				hypothetical protein
PMMJFAMC_00008	CDS	366				hypothetical protein
PMMJFAMC_00009	CDS	237				hypothetical protein
PMMJFAMC_00010	CDS	303				hypothetical protein
PMMJFAMC_00011	CDS	978	ppaC	3.6.1.1		manganese-dependent inorganic pyrophosphatase
PMMJFAMC_00012	CDS	951				hypothetical protein
PMMJFAMC_00013	CDS	405				hypothetical protein
PMMJFAMC_00014	CDS	978				hypothetical protein
PMMJFAMC_00015	CDS	1272	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
PMMJFAMC_00016	CDS	717	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
PMMJFAMC_00017	CDS	825	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
PMMJFAMC_00018	CDS	3162				hypothetical protein
PMMJFAMC_00019	CDS	2136	lon	3.4.21.53		Lon protease
PMMJFAMC_00020	CDS	837		3.4.19.5		Isoaspartyl peptidase/L-asparaginase
PMMJFAMC_00021	CDS	276				hypothetical protein
PMMJFAMC_00022	CDS	609	argO		COG1279	Arginine exporter protein ArgO
PMMJFAMC_00023	CDS	807				hypothetical protein
PMMJFAMC_00024	CDS	1419	trkA		COG0569	Trk system potassium uptake protein TrkA
PMMJFAMC_00025	CDS	1572	trkH		COG0168	Trk system potassium uptake protein TrkH
PMMJFAMC_00026	CDS	459				hypothetical protein
PMMJFAMC_00027	CDS	957				hypothetical protein
PMMJFAMC_00028	CDS	1536				hypothetical protein
PMMJFAMC_00029	CDS	1680				hypothetical protein
PMMJFAMC_00030	CDS	5292	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
PMMJFAMC_00031	CDS	312				hypothetical protein
PMMJFAMC_00032	CDS	687				hypothetical protein
PMMJFAMC_00033	CDS	162				hypothetical protein
PMMJFAMC_00034	CDS	804	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
PMMJFAMC_00035	CDS	210				hypothetical protein
PMMJFAMC_00036	CDS	948				hypothetical protein
PMMJFAMC_00037	CDS	2391				hypothetical protein
PMMJFAMC_00038	CDS	1392	malT			HTH-type transcriptional regulator MalT
PMMJFAMC_00039	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
PMMJFAMC_00040	CDS	654				hypothetical protein
PMMJFAMC_00041	CDS	621				hypothetical protein
PMMJFAMC_00042	CDS	1209	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
PMMJFAMC_00043	CDS	1563				hypothetical protein
PMMJFAMC_00044	CDS	1923				hypothetical protein
PMMJFAMC_00045	CDS	720				hypothetical protein
PMMJFAMC_00046	CDS	567				hypothetical protein
