locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFAFHCCL_00001	CDS	978	htr2		COG0840	Sensory rhodopsin II transducer
DFAFHCCL_00002	CDS	1347				hypothetical protein
DFAFHCCL_00003	CDS	849				hypothetical protein
DFAFHCCL_00004	CDS	384				hypothetical protein
DFAFHCCL_00005	CDS	426				hypothetical protein
DFAFHCCL_00006	CDS	153				hypothetical protein
DFAFHCCL_00007	CDS	249				hypothetical protein
DFAFHCCL_00008	CDS	429				hypothetical protein
DFAFHCCL_00009	CDS	1035				hypothetical protein
DFAFHCCL_00010	CDS	144				hypothetical protein
DFAFHCCL_00011	CDS	648				hypothetical protein
DFAFHCCL_00012	CDS	1707				hypothetical protein
DFAFHCCL_00013	CDS	891				hypothetical protein
DFAFHCCL_00014	CDS	870	hydG	1.12.98.4	COG0543	Sulfhydrogenase 1 subunit gamma
DFAFHCCL_00015	CDS	279				hypothetical protein
DFAFHCCL_00016	CDS	1323				hypothetical protein
DFAFHCCL_00017	CDS	1032				hypothetical protein
DFAFHCCL_00018	CDS	1509				hypothetical protein
DFAFHCCL_00019	CDS	393				hypothetical protein
DFAFHCCL_00020	CDS	276				hypothetical protein
DFAFHCCL_00021	CDS	789				hypothetical protein
DFAFHCCL_00022	CDS	819				hypothetical protein
DFAFHCCL_00023	CDS	348				hypothetical protein
DFAFHCCL_00024	CDS	1959				hypothetical protein
DFAFHCCL_00025	CDS	2175				hypothetical protein
DFAFHCCL_00026	CDS	843	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
DFAFHCCL_00027	CDS	1137				hypothetical protein
DFAFHCCL_00028	CDS	1467				hypothetical protein
DFAFHCCL_00029	CDS	564				hypothetical protein
DFAFHCCL_00030	CDS	1020				hypothetical protein
DFAFHCCL_00031	CDS	381				hypothetical protein
DFAFHCCL_00032	CDS	396				hypothetical protein
DFAFHCCL_00033	CDS	1551				hypothetical protein
DFAFHCCL_00034	CDS	2424				hypothetical protein
DFAFHCCL_00035	CDS	774				hypothetical protein
DFAFHCCL_00036	CDS	1209				hypothetical protein
DFAFHCCL_00037	CDS	612				hypothetical protein
DFAFHCCL_00038	CDS	585				hypothetical protein
DFAFHCCL_00039	CDS	1008				hypothetical protein
DFAFHCCL_00040	CDS	750	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
DFAFHCCL_00041	CDS	777	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
DFAFHCCL_00042	CDS	3792				hypothetical protein
DFAFHCCL_00043	CDS	867	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
DFAFHCCL_00044	CDS	885				hypothetical protein
DFAFHCCL_00045	CDS	1203				hypothetical protein
DFAFHCCL_00046	CDS	3369				hypothetical protein
DFAFHCCL_00047	CDS	462				hypothetical protein
DFAFHCCL_00048	CDS	264				hypothetical protein
DFAFHCCL_00049	CDS	171				hypothetical protein
DFAFHCCL_00050	CDS	1206	ackA_1	2.7.2.1		Acetate kinase
DFAFHCCL_00051	CDS	255				hypothetical protein
DFAFHCCL_00052	CDS	225				hypothetical protein
DFAFHCCL_00053	CDS	1548				hypothetical protein
DFAFHCCL_00054	CDS	1110	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
DFAFHCCL_00055	CDS	1509	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DFAFHCCL_00056	CDS	261				hypothetical protein
DFAFHCCL_00057	CDS	210				hypothetical protein
DFAFHCCL_00058	CDS	510				hypothetical protein
DFAFHCCL_00059	CDS	354				hypothetical protein
DFAFHCCL_00060	CDS	435				hypothetical protein
DFAFHCCL_00061	CDS	918				hypothetical protein
DFAFHCCL_00062	CDS	1083				hypothetical protein
DFAFHCCL_00063	CDS	1233	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DFAFHCCL_00064	CDS	1872	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
DFAFHCCL_00065	CDS	1380				hypothetical protein
DFAFHCCL_00066	CDS	543				hypothetical protein
DFAFHCCL_00067	CDS	297				hypothetical protein
DFAFHCCL_00068	CDS	2235				hypothetical protein
DFAFHCCL_00069	CDS	546				hypothetical protein
DFAFHCCL_00070	CDS	1137				hypothetical protein
DFAFHCCL_00071	CDS	936				hypothetical protein
DFAFHCCL_00072	CDS	897	dtpA			Dipeptide and tripeptide permease A
DFAFHCCL_00073	CDS	1884				hypothetical protein
DFAFHCCL_00074	CDS	417				hypothetical protein
DFAFHCCL_00075	CDS	510				hypothetical protein
DFAFHCCL_00076	CDS	1026				hypothetical protein
DFAFHCCL_00077	CDS	900				hypothetical protein
DFAFHCCL_00078	CDS	621				hypothetical protein
DFAFHCCL_00079	CDS	1482				hypothetical protein
DFAFHCCL_00080	CDS	444				hypothetical protein
DFAFHCCL_00081	CDS	750				hypothetical protein
DFAFHCCL_00082	CDS	1443				hypothetical protein
DFAFHCCL_00083	CDS	198				hypothetical protein
DFAFHCCL_00084	CDS	1155				hypothetical protein
DFAFHCCL_00085	CDS	1461				hypothetical protein
DFAFHCCL_00086	CDS	1134	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DFAFHCCL_00087	CDS	630				hypothetical protein
DFAFHCCL_00088	CDS	1689				hypothetical protein
DFAFHCCL_00089	CDS	1626	mdtB_1			Multidrug resistance protein MdtB
DFAFHCCL_00090	CDS	522				hypothetical protein
DFAFHCCL_00091	CDS	438				hypothetical protein
DFAFHCCL_00092	CDS	1182	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
DFAFHCCL_00093	CDS	585				hypothetical protein
DFAFHCCL_00094	CDS	414				hypothetical protein
DFAFHCCL_00095	CDS	432				hypothetical protein
DFAFHCCL_00096	CDS	948				hypothetical protein
DFAFHCCL_00097	CDS	429				hypothetical protein
DFAFHCCL_00098	CDS	1104				hypothetical protein
DFAFHCCL_00099	CDS	618		3.2.2.-		Putative 3-methyladenine DNA glycosylase
DFAFHCCL_00100	CDS	657	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
DFAFHCCL_00101	CDS	861		3.5.1.4	COG0154	Amidase
DFAFHCCL_00102	CDS	1485	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
DFAFHCCL_00103	CDS	786	mfnB	4.2.3.153	COG1891	(5-formylfuran-3-yl)methyl phosphate synthase
DFAFHCCL_00104	CDS	309				hypothetical protein
DFAFHCCL_00105	CDS	1065				hypothetical protein
DFAFHCCL_00106	CDS	327				hypothetical protein
DFAFHCCL_00107	CDS	903				hypothetical protein
DFAFHCCL_00108	CDS	1056				hypothetical protein
DFAFHCCL_00109	CDS	558				hypothetical protein
DFAFHCCL_00110	CDS	453	lacB	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
DFAFHCCL_00111	CDS	1143	arsC	1.20.4.4		Arsenate reductase
DFAFHCCL_00112	CDS	204				hypothetical protein
DFAFHCCL_00113	CDS	1296				hypothetical protein
DFAFHCCL_00114	CDS	351				hypothetical protein
DFAFHCCL_00115	CDS	462				hypothetical protein
DFAFHCCL_00116	CDS	1296				hypothetical protein
DFAFHCCL_00117	CDS	357				hypothetical protein
DFAFHCCL_00118	CDS	936				hypothetical protein
DFAFHCCL_00119	CDS	696				hypothetical protein
DFAFHCCL_00120	CDS	1911				hypothetical protein
DFAFHCCL_00121	CDS	255				hypothetical protein
DFAFHCCL_00122	CDS	489				hypothetical protein
DFAFHCCL_00123	CDS	330				hypothetical protein
DFAFHCCL_00124	CDS	1398				hypothetical protein
DFAFHCCL_00125	CDS	1029				hypothetical protein
