locus_tag	ftype	length_bp	gene	EC_number	COG	product
IMNPCLEO_00001	CDS	1176				hypothetical protein
IMNPCLEO_00002	CDS	1119				hypothetical protein
IMNPCLEO_00003	CDS	549				hypothetical protein
IMNPCLEO_00004	CDS	1968	malT			HTH-type transcriptional regulator MalT
IMNPCLEO_00005	CDS	951				hypothetical protein
IMNPCLEO_00006	CDS	1044				hypothetical protein
IMNPCLEO_00007	CDS	582				hypothetical protein
IMNPCLEO_00008	CDS	1263				hypothetical protein
IMNPCLEO_00009	CDS	1299				hypothetical protein
IMNPCLEO_00010	CDS	1278				hypothetical protein
IMNPCLEO_00011	CDS	123				hypothetical protein
IMNPCLEO_00012	CDS	2160				hypothetical protein
IMNPCLEO_00013	CDS	171				hypothetical protein
IMNPCLEO_00014	CDS	1656	ettA		COG0488	Energy-dependent translational throttle protein EttA
IMNPCLEO_00015	CDS	747	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
IMNPCLEO_00016	CDS	723		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
IMNPCLEO_00017	CDS	420	nadE	6.3.1.5		NH(3)-dependent NAD(+) synthetase
IMNPCLEO_00018	CDS	1095	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
IMNPCLEO_00019	CDS	1842				hypothetical protein
IMNPCLEO_00020	CDS	516				hypothetical protein
IMNPCLEO_00021	tRNA	86				tRNA-Ser(cga)
IMNPCLEO_00022	CDS	204				hypothetical protein
IMNPCLEO_00023	CDS	729	pepE	3.4.13.21	COG3340	Peptidase E
IMNPCLEO_00024	CDS	753				hypothetical protein
IMNPCLEO_00025	CDS	213				hypothetical protein
IMNPCLEO_00026	CDS	789				hypothetical protein
IMNPCLEO_00027	CDS	174				hypothetical protein
IMNPCLEO_00028	CDS	282				hypothetical protein
IMNPCLEO_00029	CDS	600				hypothetical protein
IMNPCLEO_00030	CDS	1251	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
IMNPCLEO_00031	CDS	996	mdh	1.1.1.37	COG0039	Malate dehydrogenase
IMNPCLEO_00032	CDS	639				hypothetical protein
IMNPCLEO_00033	CDS	1596	groL_1		COG0459	60 kDa chaperonin
IMNPCLEO_00034	CDS	963				putative epimerase/dehydratase
IMNPCLEO_00035	CDS	771				hypothetical protein
IMNPCLEO_00036	CDS	1224				hypothetical protein
IMNPCLEO_00037	CDS	981	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
IMNPCLEO_00038	CDS	1146				hypothetical protein
IMNPCLEO_00039	CDS	252				hypothetical protein
IMNPCLEO_00040	CDS	306				hypothetical protein
IMNPCLEO_00041	CDS	1173				hypothetical protein
IMNPCLEO_00042	CDS	1986				hypothetical protein
IMNPCLEO_00043	CDS	219				hypothetical protein
IMNPCLEO_00044	CDS	234	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
IMNPCLEO_00045	CDS	630				hypothetical protein
IMNPCLEO_00046	CDS	813		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
IMNPCLEO_00047	CDS	573				hypothetical protein
IMNPCLEO_00048	CDS	606				hypothetical protein
IMNPCLEO_00049	CDS	2208	fusA		COG0480	Elongation factor G
IMNPCLEO_00050	CDS	384	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
IMNPCLEO_00051	CDS	1104	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
IMNPCLEO_00052	CDS	465				hypothetical protein
IMNPCLEO_00053	CDS	732				hypothetical protein
IMNPCLEO_00054	CDS	1809		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
IMNPCLEO_00055	CDS	621				hypothetical protein
IMNPCLEO_00056	CDS	465				hypothetical protein
IMNPCLEO_00057	CDS	231				hypothetical protein
IMNPCLEO_00058	CDS	249				hypothetical protein
IMNPCLEO_00059	CDS	687	glnP		COG0765	Glutamine transport system permease protein GlnP
IMNPCLEO_00060	CDS	1509	argD	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
IMNPCLEO_00061	CDS	579				hypothetical protein
IMNPCLEO_00062	tRNA	78				tRNA-Ile(gat)
IMNPCLEO_00063	CDS	930	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IMNPCLEO_00064	CDS	570				hypothetical protein
IMNPCLEO_00065	CDS	495	grpE		COG0576	Protein GrpE
IMNPCLEO_00066	CDS	1779	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IMNPCLEO_00067	CDS	1251				hypothetical protein
IMNPCLEO_00068	CDS	678				hypothetical protein
IMNPCLEO_00069	CDS	894	asd	1.2.1.11		Aspartate-semialdehyde dehydrogenase
IMNPCLEO_00070	CDS	816	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
IMNPCLEO_00071	CDS	1677	yhdG		COG0531	putative amino acid permease YhdG
IMNPCLEO_00072	CDS	249				hypothetical protein
IMNPCLEO_00073	CDS	984				hypothetical protein
IMNPCLEO_00074	CDS	1053				hypothetical protein
IMNPCLEO_00075	CDS	2403				hypothetical protein
IMNPCLEO_00076	CDS	456				hypothetical protein
IMNPCLEO_00077	CDS	273		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
IMNPCLEO_00078	CDS	336	fdx4		COG3411	Ferredoxin, 2Fe-2S
IMNPCLEO_00079	CDS	411				hypothetical protein
IMNPCLEO_00080	CDS	450	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
IMNPCLEO_00081	CDS	585	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
IMNPCLEO_00082	CDS	291				hypothetical protein
IMNPCLEO_00083	CDS	765				hypothetical protein
IMNPCLEO_00084	CDS	654				hypothetical protein
IMNPCLEO_00085	CDS	579				hypothetical protein
IMNPCLEO_00086	CDS	885				hypothetical protein
IMNPCLEO_00087	CDS	528				hypothetical protein
IMNPCLEO_00088	CDS	1158				hypothetical protein
IMNPCLEO_00089	CDS	744		2.4.2.-	COG2071	Putative glutamine amidotransferase
IMNPCLEO_00090	CDS	201				hypothetical protein
IMNPCLEO_00091	CDS	150				hypothetical protein
IMNPCLEO_00092	CDS	1347	trm1_1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
IMNPCLEO_00093	CDS	864				hypothetical protein
IMNPCLEO_00094	tRNA	85				tRNA-Leu(tag)
IMNPCLEO_00095	CDS	1017	gpsA_1	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
IMNPCLEO_00096	CDS	450	phnE		COG3639	Phosphate-import permease protein PhnE
IMNPCLEO_00097	CDS	1377				hypothetical protein
IMNPCLEO_00098	CDS	231				hypothetical protein
IMNPCLEO_00099	CDS	864				hypothetical protein
IMNPCLEO_00100	CDS	540				hypothetical protein
IMNPCLEO_00101	CDS	1041	pcp	3.4.19.3		Pyrrolidone-carboxylate peptidase
IMNPCLEO_00102	CDS	330				hypothetical protein
IMNPCLEO_00103	CDS	843				hypothetical protein
IMNPCLEO_00104	CDS	1041				hypothetical protein
IMNPCLEO_00105	CDS	225				hypothetical protein
IMNPCLEO_00106	CDS	681				hypothetical protein
IMNPCLEO_00107	CDS	333				hypothetical protein
IMNPCLEO_00108	CDS	2745				hypothetical protein
IMNPCLEO_00109	CDS	1656				hypothetical protein
IMNPCLEO_00110	CDS	1509				hypothetical protein
IMNPCLEO_00111	tRNA	77				tRNA-Met(cat)
IMNPCLEO_00112	CDS	303				hypothetical protein
IMNPCLEO_00113	CDS	756		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
IMNPCLEO_00114	CDS	939				hypothetical protein
IMNPCLEO_00115	CDS	1389	ffh		COG0541	Signal recognition particle protein
IMNPCLEO_00116	CDS	2031	lon	3.4.21.53		Lon protease
IMNPCLEO_00117	CDS	846		3.4.19.5		Isoaspartyl peptidase/L-asparaginase
IMNPCLEO_00118	CDS	333				hypothetical protein
IMNPCLEO_00119	CDS	609	argO		COG1279	Arginine exporter protein ArgO
IMNPCLEO_00120	CDS	1560	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
