locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKAMADCO_00001	CDS	1188				hypothetical protein
DKAMADCO_00002	CDS	1077	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKAMADCO_00003	CDS	405				hypothetical protein
DKAMADCO_00004	CDS	855	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
DKAMADCO_00005	CDS	1179				hypothetical protein
DKAMADCO_00006	CDS	255	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
DKAMADCO_00007	CDS	438	resA_1			Thiol-disulfide oxidoreductase ResA
DKAMADCO_00008	CDS	492				hypothetical protein
DKAMADCO_00009	CDS	249				hypothetical protein
DKAMADCO_00010	CDS	294				hypothetical protein
DKAMADCO_00011	CDS	1296				hypothetical protein
DKAMADCO_00012	CDS	243				hypothetical protein
DKAMADCO_00013	CDS	723	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
DKAMADCO_00014	CDS	225				hypothetical protein
DKAMADCO_00015	CDS	843				hypothetical protein
DKAMADCO_00016	CDS	1107				hypothetical protein
DKAMADCO_00017	CDS	273				hypothetical protein
DKAMADCO_00018	CDS	585				hypothetical protein
DKAMADCO_00019	CDS	900				hypothetical protein
DKAMADCO_00020	CDS	579			COG0061	Bifunctional NADP phosphatase/NAD kinase
DKAMADCO_00021	CDS	654				hypothetical protein
DKAMADCO_00022	CDS	441				hypothetical protein
DKAMADCO_00023	CDS	1020				hypothetical protein
DKAMADCO_00024	CDS	1086			COG0668	Small-conductance mechanosensitive channel MscMJ
DKAMADCO_00025	CDS	507				hypothetical protein
DKAMADCO_00026	CDS	1293				hypothetical protein
DKAMADCO_00027	CDS	345				hypothetical protein
DKAMADCO_00028	CDS	510	moaC	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
DKAMADCO_00029	CDS	759				hypothetical protein
DKAMADCO_00030	CDS	978				hypothetical protein
DKAMADCO_00031	CDS	282				hypothetical protein
DKAMADCO_00032	CDS	759				hypothetical protein
DKAMADCO_00033	CDS	255				hypothetical protein
DKAMADCO_00034	CDS	1002	surA	5.2.1.8		Chaperone SurA
DKAMADCO_00035	CDS	810				hypothetical protein
DKAMADCO_00036	CDS	174				hypothetical protein
DKAMADCO_00037	CDS	1056	murB	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
DKAMADCO_00038	CDS	441				hypothetical protein
DKAMADCO_00039	CDS	402	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
DKAMADCO_00040	CDS	1353	tig	5.2.1.8		Trigger factor
DKAMADCO_00041	CDS	198				hypothetical protein
DKAMADCO_00042	CDS	1338	gyrB_1	5.6.2.2		DNA gyrase subunit B
DKAMADCO_00043	CDS	168				hypothetical protein
DKAMADCO_00044	CDS	552	rpl2		COG0090	50S ribosomal protein L2
DKAMADCO_00045	CDS	282			COG0185	30S ribosomal protein S19
DKAMADCO_00046	CDS	342				hypothetical protein
DKAMADCO_00047	CDS	447				hypothetical protein
DKAMADCO_00048	CDS	429				hypothetical protein
DKAMADCO_00049	CDS	969				hypothetical protein
DKAMADCO_00050	CDS	1326	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DKAMADCO_00051	CDS	1518				hypothetical protein
DKAMADCO_00052	CDS	606				hypothetical protein
DKAMADCO_00053	CDS	432	rnhA	3.1.26.4		Ribonuclease H
DKAMADCO_00054	CDS	2073				hypothetical protein
DKAMADCO_00055	CDS	393	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
DKAMADCO_00056	CDS	1362				hypothetical protein
DKAMADCO_00057	CDS	1782	uvrC			UvrABC system protein C
DKAMADCO_00058	CDS	183				hypothetical protein
DKAMADCO_00059	CDS	765	rssB			Regulator of RpoS
DKAMADCO_00060	CDS	1056				hypothetical protein
DKAMADCO_00061	CDS	780				hypothetical protein
DKAMADCO_00062	CDS	321				hypothetical protein
DKAMADCO_00063	CDS	90				hypothetical protein
DKAMADCO_00064	CDS	870				hypothetical protein
DKAMADCO_00065	CDS	438				hypothetical protein
DKAMADCO_00066	CDS	837				hypothetical protein
DKAMADCO_00067	CDS	351				hypothetical protein
DKAMADCO_00068	CDS	312				hypothetical protein
DKAMADCO_00069	CDS	612				hypothetical protein
DKAMADCO_00070	CDS	459				hypothetical protein
DKAMADCO_00071	CDS	285				hypothetical protein
DKAMADCO_00072	CDS	471				hypothetical protein
DKAMADCO_00073	CDS	600				hypothetical protein
DKAMADCO_00074	CDS	363				hypothetical protein
DKAMADCO_00075	CDS	1401				hypothetical protein
DKAMADCO_00076	CDS	672				hypothetical protein
DKAMADCO_00077	CDS	546				hypothetical protein
DKAMADCO_00078	CDS	420				hypothetical protein
DKAMADCO_00079	CDS	549				hypothetical protein
DKAMADCO_00080	CDS	504				hypothetical protein
DKAMADCO_00081	CDS	885	dnaE2	2.7.7.7		Error-prone DNA polymerase
DKAMADCO_00082	CDS	630				hypothetical protein
DKAMADCO_00083	CDS	804				hypothetical protein
DKAMADCO_00084	CDS	756	uppS	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
DKAMADCO_00085	CDS	558	frr			Ribosome-recycling factor
DKAMADCO_00086	CDS	720	pyrH			Uridylate kinase
DKAMADCO_00087	CDS	588	TSFM			Elongation factor Ts, mitochondrial
