locus_tag	ftype	length_bp	gene	EC_number	COG	product
OMAHEEIC_00001	CDS	264				hypothetical protein
OMAHEEIC_00002	CDS	735	mdh	1.1.1.37	COG2055	Malate dehydrogenase
OMAHEEIC_00003	CDS	423				hypothetical protein
OMAHEEIC_00004	CDS	384				hypothetical protein
OMAHEEIC_00005	CDS	429	qutE	4.2.1.10		Catabolic 3-dehydroquinase
OMAHEEIC_00006	CDS	144				hypothetical protein
OMAHEEIC_00007	CDS	1053	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
OMAHEEIC_00008	tRNA	76				tRNA-Asn(gtt)
OMAHEEIC_00009	CDS	525				hypothetical protein
OMAHEEIC_00010	CDS	297	mptN	6.3.2.33	COG0189	Tetrahydromethanopterin:alpha-L-glutamate ligase
OMAHEEIC_00011	CDS	756	thiDN		COG0351	Bifunctional thiamine biosynthesis protein ThiDN
OMAHEEIC_00012	CDS	225				hypothetical protein
OMAHEEIC_00013	CDS	552				hypothetical protein
OMAHEEIC_00014	CDS	849				hypothetical protein
OMAHEEIC_00015	CDS	780				hypothetical protein
OMAHEEIC_00016	CDS	855				hypothetical protein
OMAHEEIC_00017	CDS	813				hypothetical protein
OMAHEEIC_00018	CDS	1302				hypothetical protein
OMAHEEIC_00019	CDS	426				hypothetical protein
OMAHEEIC_00020	CDS	621				hypothetical protein
OMAHEEIC_00021	CDS	417				hypothetical protein
OMAHEEIC_00022	CDS	231				hypothetical protein
OMAHEEIC_00023	CDS	624				hypothetical protein
OMAHEEIC_00024	CDS	1428	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
OMAHEEIC_00025	CDS	1443		3.5.1.4	COG0154	Amidase
OMAHEEIC_00026	CDS	288	GATC_1	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
OMAHEEIC_00027	CDS	630	aroB_1	4.2.3.4		3-dehydroquinate synthase
OMAHEEIC_00028	CDS	1359				hypothetical protein
OMAHEEIC_00029	CDS	465				hypothetical protein
OMAHEEIC_00030	CDS	189				hypothetical protein
OMAHEEIC_00031	CDS	795	prmC	2.1.1.297		Release factor glutamine methyltransferase
OMAHEEIC_00032	CDS	948	prfA			Peptide chain release factor 1
OMAHEEIC_00033	CDS	1014	mttB_1	2.1.1.250		Trimethylamine methyltransferase MttB
OMAHEEIC_00034	CDS	1551				hypothetical protein
OMAHEEIC_00035	CDS	468				hypothetical protein
OMAHEEIC_00036	CDS	885				hypothetical protein
OMAHEEIC_00037	CDS	234				hypothetical protein
OMAHEEIC_00038	CDS	1110	bchB	1.3.7.7		Light-independent protochlorophyllide reductase subunit B
OMAHEEIC_00039	CDS	153				hypothetical protein
OMAHEEIC_00040	tRNA	74				tRNA-Cys(gca)
OMAHEEIC_00041	tRNA	76				tRNA-Gly(gcc)
OMAHEEIC_00042	CDS	585	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OMAHEEIC_00043	tRNA	77				tRNA-Arg(acg)
OMAHEEIC_00044	CDS	405	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OMAHEEIC_00045	CDS	309				hypothetical protein
OMAHEEIC_00046	CDS	1188	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
OMAHEEIC_00047	CDS	981				hypothetical protein
OMAHEEIC_00048	CDS	576				hypothetical protein
OMAHEEIC_00049	CDS	600				hypothetical protein
OMAHEEIC_00050	CDS	261				hypothetical protein
OMAHEEIC_00051	CDS	189				hypothetical protein
OMAHEEIC_00052	CDS	1551				hypothetical protein
OMAHEEIC_00053	CDS	1044				hypothetical protein
OMAHEEIC_00054	CDS	738	yebC			transcriptional regulatory protein YebC
OMAHEEIC_00055	CDS	420				hypothetical protein
OMAHEEIC_00056	CDS	402				hypothetical protein
OMAHEEIC_00057	CDS	669	tolQ_1			Tol-Pal system protein TolQ
OMAHEEIC_00058	CDS	423	tolR_1			Tol-Pal system protein TolR
OMAHEEIC_00059	CDS	591				hypothetical protein
OMAHEEIC_00060	CDS	750	mttB_2	2.1.1.250		Trimethylamine methyltransferase MttB
OMAHEEIC_00061	CDS	507				hypothetical protein
OMAHEEIC_00062	CDS	300				hypothetical protein
OMAHEEIC_00063	CDS	411				hypothetical protein
OMAHEEIC_00064	CDS	312			COG0051	30S ribosomal protein S10
OMAHEEIC_00065	CDS	1410	fusA_1		COG0480	Elongation factor 2
OMAHEEIC_00066	CDS	210				hypothetical protein
OMAHEEIC_00067	CDS	540	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
OMAHEEIC_00068	CDS	1044	adh	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
OMAHEEIC_00069	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
OMAHEEIC_00070	CDS	318				hypothetical protein
OMAHEEIC_00071	CDS	1011	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
OMAHEEIC_00072	CDS	186	gshB	6.3.2.3		Glutathione synthetase
OMAHEEIC_00073	CDS	603				hypothetical protein
OMAHEEIC_00074	CDS	393	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
OMAHEEIC_00075	CDS	1341	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
OMAHEEIC_00076	CDS	306				hypothetical protein
OMAHEEIC_00077	CDS	1860	secD			Protein translocase subunit SecD
OMAHEEIC_00078	CDS	1239				hypothetical protein
OMAHEEIC_00079	CDS	1743				hypothetical protein
OMAHEEIC_00080	CDS	732				hypothetical protein
OMAHEEIC_00081	CDS	1380				hypothetical protein
OMAHEEIC_00082	CDS	846	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
OMAHEEIC_00083	CDS	438	ubiC	4.1.3.40		Chorismate pyruvate-lyase
OMAHEEIC_00084	CDS	270	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OMAHEEIC_00085	CDS	438	iscR_1			HTH-type transcriptional regulator IscR
OMAHEEIC_00086	CDS	1221	iscS2	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
OMAHEEIC_00087	CDS	405	iscU2		COG0822	Iron-sulfur cluster assembly scaffold protein IscU 2
OMAHEEIC_00088	CDS	366	iscA			Iron-binding protein IscA
OMAHEEIC_00089	CDS	339				hypothetical protein
OMAHEEIC_00090	CDS	201				hypothetical protein
OMAHEEIC_00091	CDS	423	ndk_1	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OMAHEEIC_00092	CDS	240				hypothetical protein
OMAHEEIC_00093	CDS	234				hypothetical protein
OMAHEEIC_00094	CDS	195				hypothetical protein
OMAHEEIC_00095	CDS	420	ndk_2	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OMAHEEIC_00096	CDS	183				hypothetical protein
OMAHEEIC_00097	CDS	687				hypothetical protein
OMAHEEIC_00098	CDS	1149				hypothetical protein
OMAHEEIC_00099	CDS	126				hypothetical protein
OMAHEEIC_00100	CDS	1098				hypothetical protein
OMAHEEIC_00101	CDS	669				hypothetical protein
OMAHEEIC_00102	CDS	435	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
OMAHEEIC_00103	CDS	714	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
OMAHEEIC_00104	CDS	417				hypothetical protein
OMAHEEIC_00105	tRNA	76				tRNA-Met(cat)
OMAHEEIC_00106	CDS	597	pdxH	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
OMAHEEIC_00107	CDS	1803	rpoD			RNA polymerase sigma factor RpoD
OMAHEEIC_00108	CDS	1284	dnaG	2.7.7.-		DNA primase
OMAHEEIC_00109	CDS	315				hypothetical protein
OMAHEEIC_00110	CDS	351				hypothetical protein
OMAHEEIC_00111	CDS	471				hypothetical protein
OMAHEEIC_00112	CDS	486				hypothetical protein
OMAHEEIC_00113	CDS	636	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
OMAHEEIC_00114	CDS	993				hypothetical protein
OMAHEEIC_00115	CDS	720	purC_2	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
OMAHEEIC_00116	CDS	438	iscR_2			HTH-type transcriptional regulator IscR
OMAHEEIC_00117	CDS	258	metZ_1	2.5.1.-		O-succinylhomoserine sulfhydrylase
OMAHEEIC_00118	CDS	642				hypothetical protein
OMAHEEIC_00119	CDS	540				hypothetical protein
OMAHEEIC_00120	CDS	345				hypothetical protein
OMAHEEIC_00121	CDS	552				hypothetical protein
OMAHEEIC_00122	CDS	924	bamA			Outer membrane protein assembly factor BamA
OMAHEEIC_00123	CDS	270				hypothetical protein
OMAHEEIC_00124	CDS	675	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
OMAHEEIC_00125	CDS	303				hypothetical protein
OMAHEEIC_00126	CDS	1392	betA_1	1.2.1.8		Oxygen-dependent choline dehydrogenase
OMAHEEIC_00127	CDS	321				hypothetical protein
OMAHEEIC_00128	CDS	1107	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
OMAHEEIC_00129	CDS	813	AAH1	3.5.4.2		Adenine deaminase
OMAHEEIC_00130	CDS	567				hypothetical protein
OMAHEEIC_00131	CDS	1818	iolD_1	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
OMAHEEIC_00132	CDS	609				hypothetical protein
OMAHEEIC_00133	CDS	351				hypothetical protein
OMAHEEIC_00134	CDS	459				hypothetical protein
OMAHEEIC_00135	CDS	1209				hypothetical protein
OMAHEEIC_00136	CDS	711	hflX			GTPase HflX
OMAHEEIC_00137	CDS	963	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OMAHEEIC_00138	CDS	363				hypothetical protein
OMAHEEIC_00139	CDS	846	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
OMAHEEIC_00140	CDS	768				hypothetical protein
OMAHEEIC_00141	CDS	909	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OMAHEEIC_00142	CDS	240				hypothetical protein
OMAHEEIC_00143	CDS	1086				hypothetical protein
OMAHEEIC_00144	CDS	411				hypothetical protein
OMAHEEIC_00145	CDS	804				hypothetical protein
OMAHEEIC_00146	CDS	360				hypothetical protein
OMAHEEIC_00147	CDS	810	rbcL	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase
OMAHEEIC_00148	CDS	228				hypothetical protein
OMAHEEIC_00149	CDS	279				hypothetical protein
OMAHEEIC_00150	CDS	1368				hypothetical protein
OMAHEEIC_00151	CDS	447				hypothetical protein
OMAHEEIC_00152	CDS	459		1.11.1.15		Peroxiredoxin
OMAHEEIC_00153	CDS	366				hypothetical protein
OMAHEEIC_00154	CDS	855	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
OMAHEEIC_00155	CDS	549	orn_1	3.1.-.-		Oligoribonuclease
OMAHEEIC_00156	CDS	597				hypothetical protein
OMAHEEIC_00157	CDS	249				hypothetical protein
OMAHEEIC_00158	CDS	861				hypothetical protein
OMAHEEIC_00159	CDS	915		2.3.3.14	COG0119	Homocitrate synthase
OMAHEEIC_00160	CDS	873				hypothetical protein
OMAHEEIC_00161	CDS	135				hypothetical protein
OMAHEEIC_00162	CDS	774				hypothetical protein
OMAHEEIC_00163	CDS	483	rppH	3.6.1.-		RNA pyrophosphohydrolase
OMAHEEIC_00164	CDS	669				hypothetical protein
OMAHEEIC_00165	CDS	2823	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
OMAHEEIC_00166	CDS	387	gcvH			Glycine cleavage system H protein
OMAHEEIC_00167	CDS	186				hypothetical protein
OMAHEEIC_00168	CDS	1530	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
OMAHEEIC_00169	CDS	1329				hypothetical protein
OMAHEEIC_00170	CDS	2091	fusA_2		COG0480	Elongation factor 2
OMAHEEIC_00171	CDS	312			COG0051	30S ribosomal protein S10
OMAHEEIC_00172	CDS	642				hypothetical protein
OMAHEEIC_00173	CDS	336				hypothetical protein
OMAHEEIC_00174	CDS	270	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OMAHEEIC_00175	CDS	315	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
OMAHEEIC_00176	CDS	843				hypothetical protein
OMAHEEIC_00177	CDS	960				hypothetical protein
OMAHEEIC_00178	CDS	432				hypothetical protein
OMAHEEIC_00179	CDS	1152				hypothetical protein
OMAHEEIC_00180	CDS	318				hypothetical protein
OMAHEEIC_00181	CDS	600				hypothetical protein
OMAHEEIC_00182	CDS	459				hypothetical protein
OMAHEEIC_00183	CDS	885				hypothetical protein
OMAHEEIC_00184	CDS	168				hypothetical protein
OMAHEEIC_00185	CDS	540				hypothetical protein
OMAHEEIC_00186	CDS	393				hypothetical protein
OMAHEEIC_00187	CDS	450				hypothetical protein
OMAHEEIC_00188	CDS	888	aspS	6.1.1.12	COG0017	Aspartate--tRNA(Asp) ligase
OMAHEEIC_00189	CDS	561	efp_1			Elongation factor P
OMAHEEIC_00190	CDS	1086	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
OMAHEEIC_00191	CDS	612				hypothetical protein
OMAHEEIC_00192	CDS	183			COG0093	50S ribosomal protein L14
OMAHEEIC_00193	CDS	327				hypothetical protein
OMAHEEIC_00194	CDS	537				hypothetical protein
OMAHEEIC_00195	CDS	306				hypothetical protein
OMAHEEIC_00196	CDS	1590		6.2.1.40	COG0318	4-hydroxybutyrate--CoA ligase 2
OMAHEEIC_00197	CDS	144	rub		COG1773	Rubredoxin
OMAHEEIC_00198	CDS	1572	hacA	4.2.1.114	COG0065	Methanogen homoaconitase large subunit
OMAHEEIC_00199	CDS	1479	purF	2.4.2.14		Amidophosphoribosyltransferase
OMAHEEIC_00200	CDS	1095				hypothetical protein
OMAHEEIC_00201	CDS	312				hypothetical protein
OMAHEEIC_00202	CDS	714				hypothetical protein
OMAHEEIC_00203	CDS	495				hypothetical protein
OMAHEEIC_00204	CDS	543				hypothetical protein
OMAHEEIC_00205	CDS	732	cyoE	2.5.1.141		Protoheme IX farnesyltransferase
OMAHEEIC_00206	CDS	1011	cysC	2.7.1.25		Adenylyl-sulfate kinase
OMAHEEIC_00207	CDS	426				hypothetical protein
OMAHEEIC_00208	CDS	603	lexA	3.4.21.88		LexA repressor
OMAHEEIC_00209	CDS	258				hypothetical protein
OMAHEEIC_00210	CDS	858	topA	5.6.2.1		DNA topoisomerase 1
OMAHEEIC_00211	CDS	672				hypothetical protein
OMAHEEIC_00212	CDS	906				hypothetical protein
OMAHEEIC_00213	CDS	384	apaG			Protein ApaG
OMAHEEIC_00214	CDS	1401		2.7.1.40	COG0469	Pyruvate kinase
OMAHEEIC_00215	CDS	621	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
OMAHEEIC_00216	CDS	720	tig	5.2.1.8		Trigger factor
OMAHEEIC_00217	CDS	144				hypothetical protein
OMAHEEIC_00218	CDS	960				hypothetical protein
OMAHEEIC_00219	CDS	444				hypothetical protein
OMAHEEIC_00220	CDS	1821				hypothetical protein
