locus_tag	ftype	length_bp	gene	EC_number	COG	product
BNMNEFAF_00001	CDS	1191	triA_1	3.5.4.45		Melamine deaminase
BNMNEFAF_00002	CDS	657	ribD2_1	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
BNMNEFAF_00003	CDS	273				hypothetical protein
BNMNEFAF_00004	CDS	513	lhyD_1	3.5.2.-		L-hydantoinase
BNMNEFAF_00005	CDS	828				hypothetical protein
BNMNEFAF_00006	CDS	1143	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
BNMNEFAF_00007	CDS	540	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BNMNEFAF_00008	CDS	1209	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
BNMNEFAF_00009	CDS	837				hypothetical protein
BNMNEFAF_00010	CDS	123				hypothetical protein
BNMNEFAF_00011	CDS	792				hypothetical protein
BNMNEFAF_00012	CDS	372				hypothetical protein
BNMNEFAF_00013	CDS	387				hypothetical protein
BNMNEFAF_00014	CDS	411				hypothetical protein
BNMNEFAF_00015	CDS	219				hypothetical protein
BNMNEFAF_00016	CDS	240				hypothetical protein
BNMNEFAF_00017	CDS	276				hypothetical protein
BNMNEFAF_00018	CDS	1548	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
BNMNEFAF_00019	CDS	1689	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
BNMNEFAF_00020	CDS	357	tcrA		COG0745	Transcriptional regulatory protein TcrA
BNMNEFAF_00021	tRNA	77				tRNA-Phe(gaa)
BNMNEFAF_00022	CDS	537	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
BNMNEFAF_00023	CDS	546				hypothetical protein
BNMNEFAF_00024	CDS	225				hypothetical protein
BNMNEFAF_00025	CDS	300				hypothetical protein
BNMNEFAF_00026	CDS	348				hypothetical protein
BNMNEFAF_00027	CDS	1224				hypothetical protein
BNMNEFAF_00028	CDS	840				hypothetical protein
BNMNEFAF_00029	CDS	621				hypothetical protein
BNMNEFAF_00030	CDS	1359	hisC	2.6.1.9		Histidinol-phosphate aminotransferase
BNMNEFAF_00031	CDS	1926	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BNMNEFAF_00032	CDS	264				hypothetical protein
BNMNEFAF_00033	CDS	1404	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BNMNEFAF_00034	CDS	1446	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BNMNEFAF_00035	CDS	267				hypothetical protein
BNMNEFAF_00036	CDS	1311	aspS2	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
BNMNEFAF_00037	CDS	171				hypothetical protein
BNMNEFAF_00038	CDS	210				hypothetical protein
BNMNEFAF_00039	CDS	1026				hypothetical protein
BNMNEFAF_00040	CDS	792	phnE		COG3639	Phosphate-import permease protein PhnE
BNMNEFAF_00041	CDS	831	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
BNMNEFAF_00042	CDS	1089				hypothetical protein
BNMNEFAF_00043	CDS	351				hypothetical protein
BNMNEFAF_00044	CDS	333				hypothetical protein
BNMNEFAF_00045	CDS	729				hypothetical protein
BNMNEFAF_00046	CDS	216				hypothetical protein
BNMNEFAF_00047	CDS	630				hypothetical protein
BNMNEFAF_00048	CDS	648				hypothetical protein
BNMNEFAF_00049	CDS	1281				hypothetical protein
BNMNEFAF_00050	CDS	405	hit		COG0537	Protein hit
BNMNEFAF_00051	CDS	231	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BNMNEFAF_00052	CDS	936	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
BNMNEFAF_00053	CDS	258				hypothetical protein
BNMNEFAF_00054	CDS	1332				hypothetical protein
BNMNEFAF_00055	CDS	1344				hypothetical protein
BNMNEFAF_00056	CDS	951				hypothetical protein
BNMNEFAF_00057	CDS	873			COG1721	putative protein
BNMNEFAF_00058	CDS	801				hypothetical protein
BNMNEFAF_00059	CDS	1350	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
BNMNEFAF_00060	CDS	186				hypothetical protein
BNMNEFAF_00061	CDS	687	bioD	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD
BNMNEFAF_00062	CDS	153	cph1	2.7.13.3		Phytochrome-like protein cph1
BNMNEFAF_00063	CDS	399				hypothetical protein
BNMNEFAF_00064	CDS	864				hypothetical protein
BNMNEFAF_00065	CDS	306				hypothetical protein
BNMNEFAF_00066	CDS	588				hypothetical protein
BNMNEFAF_00067	CDS	303				hypothetical protein
BNMNEFAF_00068	CDS	1395	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
BNMNEFAF_00069	CDS	711				hypothetical protein
BNMNEFAF_00070	CDS	714				hypothetical protein
BNMNEFAF_00071	CDS	1155				hypothetical protein
BNMNEFAF_00072	CDS	1053				hypothetical protein
BNMNEFAF_00073	CDS	1254				hypothetical protein
BNMNEFAF_00074	CDS	1338				hypothetical protein
BNMNEFAF_00075	CDS	363				hypothetical protein
BNMNEFAF_00076	CDS	1443	proS	6.1.1.15	COG0442	Proline--tRNA ligase
BNMNEFAF_00077	CDS	258				hypothetical protein
BNMNEFAF_00078	CDS	612				hypothetical protein
BNMNEFAF_00079	CDS	351	cheY_1		COG0784	Chemotaxis protein CheY
BNMNEFAF_00080	CDS	144				hypothetical protein
BNMNEFAF_00081	CDS	726				hypothetical protein
BNMNEFAF_00082	CDS	594	ribE_1	2.5.1.9	COG0307	Riboflavin synthase
BNMNEFAF_00083	CDS	666	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
BNMNEFAF_00084	CDS	417	ribH_1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
BNMNEFAF_00085	CDS	753				hypothetical protein
BNMNEFAF_00086	CDS	225				hypothetical protein
BNMNEFAF_00087	CDS	732				hypothetical protein
BNMNEFAF_00088	CDS	846	folP	2.5.1.15	COG0294	Dihydropteroate synthase
BNMNEFAF_00089	CDS	582				hypothetical protein
BNMNEFAF_00090	CDS	333	glnB		COG0347	Nitrogen regulatory protein P-II 1
BNMNEFAF_00091	CDS	1308	nrgA			Ammonium transporter
BNMNEFAF_00092	CDS	366				hypothetical protein
BNMNEFAF_00093	CDS	936	yrbG		COG0530	Inner membrane protein YrbG
BNMNEFAF_00094	CDS	1359	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
BNMNEFAF_00095	CDS	1260	fbiC		COG1060	FO synthase
BNMNEFAF_00096	CDS	204	cofG	4.3.1.32		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
BNMNEFAF_00097	CDS	654	recA			Protein RecA
BNMNEFAF_00098	CDS	906				hypothetical protein
BNMNEFAF_00099	CDS	828	mqnD	4.1.-.-	COG2107	1,4-dihydroxy-6-naphtoate synthase
BNMNEFAF_00100	CDS	291				hypothetical protein
BNMNEFAF_00101	CDS	3045	smc_1			Chromosome partition protein Smc
BNMNEFAF_00102	CDS	234				hypothetical protein
BNMNEFAF_00103	CDS	306				hypothetical protein
BNMNEFAF_00104	CDS	1098	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
BNMNEFAF_00105	CDS	174				hypothetical protein
BNMNEFAF_00106	CDS	477				hypothetical protein
BNMNEFAF_00107	CDS	228				hypothetical protein
BNMNEFAF_00108	CDS	444	lrp		COG1522	Leucine-responsive regulatory protein
BNMNEFAF_00109	CDS	549	dnaJ_1			Chaperone protein DnaJ
BNMNEFAF_00110	CDS	405				hypothetical protein
BNMNEFAF_00111	CDS	1314				hypothetical protein
BNMNEFAF_00112	CDS	1446			COG0247	putative protein
BNMNEFAF_00113	CDS	606	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BNMNEFAF_00114	CDS	1083				hypothetical protein
BNMNEFAF_00115	CDS	1107				hypothetical protein
BNMNEFAF_00116	CDS	498				hypothetical protein
BNMNEFAF_00117	CDS	219				hypothetical protein
BNMNEFAF_00118	CDS	837				hypothetical protein
BNMNEFAF_00119	CDS	1788	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BNMNEFAF_00120	rRNA	96				5S ribosomal RNA
BNMNEFAF_00121	CDS	666				hypothetical protein
BNMNEFAF_00122	CDS	498				hypothetical protein
BNMNEFAF_00123	CDS	651				hypothetical protein
BNMNEFAF_00124	CDS	1140				hypothetical protein
BNMNEFAF_00125	CDS	1458	groL			60 kDa chaperonin
BNMNEFAF_00126	CDS	1461	glnA_1	6.3.1.2		Glutamine synthetase
BNMNEFAF_00127	CDS	948				hypothetical protein
BNMNEFAF_00128	CDS	876	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BNMNEFAF_00129	CDS	1467				hypothetical protein
BNMNEFAF_00130	CDS	312				hypothetical protein
BNMNEFAF_00131	CDS	558				hypothetical protein
BNMNEFAF_00132	CDS	291				hypothetical protein
BNMNEFAF_00133	CDS	657	ribD2_2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
BNMNEFAF_00134	CDS	1191	triA_2	3.5.4.45		Melamine deaminase
BNMNEFAF_00135	CDS	753				hypothetical protein
BNMNEFAF_00136	CDS	411	ribH_2	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
