locus_tag	ftype	length_bp	gene	EC_number	COG	product
HJEBOKPH_00001	CDS	900	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
HJEBOKPH_00002	CDS	333				hypothetical protein
HJEBOKPH_00003	CDS	936		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
HJEBOKPH_00004	CDS	2163	iorB	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
HJEBOKPH_00005	CDS	462	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
HJEBOKPH_00006	CDS	435	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
HJEBOKPH_00007	CDS	1125	splG	4.1.99.14		Spore photoproduct lyase
HJEBOKPH_00008	CDS	627	lon2	3.4.21.53	COG0466	Lon protease 2
HJEBOKPH_00009	CDS	753				hypothetical protein
HJEBOKPH_00010	CDS	2061				hypothetical protein
HJEBOKPH_00011	CDS	429	exbD_1		COG0848	Biopolymer transport protein ExbD
HJEBOKPH_00012	CDS	594				hypothetical protein
HJEBOKPH_00013	CDS	1518				hypothetical protein
HJEBOKPH_00014	CDS	714	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HJEBOKPH_00015	CDS	624				hypothetical protein
HJEBOKPH_00016	CDS	606	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
HJEBOKPH_00017	CDS	849	recF		COG1195	DNA replication and repair protein RecF
HJEBOKPH_00018	CDS	1092				hypothetical protein
HJEBOKPH_00019	CDS	597	acpP_1			Acyl carrier protein
HJEBOKPH_00020	CDS	2265				hypothetical protein
HJEBOKPH_00021	CDS	597	rng	3.1.26.-	COG1530	Ribonuclease G
HJEBOKPH_00022	CDS	750				hypothetical protein
HJEBOKPH_00023	CDS	1125				hypothetical protein
HJEBOKPH_00024	CDS	957				hypothetical protein
HJEBOKPH_00025	CDS	471				hypothetical protein
HJEBOKPH_00026	CDS	201				hypothetical protein
HJEBOKPH_00027	CDS	1359	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
HJEBOKPH_00028	CDS	762	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
HJEBOKPH_00029	CDS	1083				hypothetical protein
HJEBOKPH_00030	CDS	789	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
HJEBOKPH_00031	CDS	777	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
HJEBOKPH_00032	CDS	324				hypothetical protein
HJEBOKPH_00033	CDS	717				hypothetical protein
HJEBOKPH_00034	CDS	315				hypothetical protein
HJEBOKPH_00035	CDS	849				hypothetical protein
HJEBOKPH_00036	CDS	357				hypothetical protein
HJEBOKPH_00037	CDS	468				hypothetical protein
HJEBOKPH_00038	CDS	225				hypothetical protein
HJEBOKPH_00039	CDS	504				hypothetical protein
HJEBOKPH_00040	CDS	891				hypothetical protein
HJEBOKPH_00041	CDS	687	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
HJEBOKPH_00042	CDS	582	def	3.5.1.88	COG0242	Peptide deformylase
HJEBOKPH_00043	CDS	198				hypothetical protein
