locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLLFNHAO_00001	CDS	939	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FLLFNHAO_00002	CDS	780	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
FLLFNHAO_00003	CDS	282	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
FLLFNHAO_00004	CDS	702	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
FLLFNHAO_00005	CDS	1668	rnj	3.1.-.-	COG0595	Ribonuclease J
FLLFNHAO_00006	CDS	2445	ftsK		COG1674	DNA translocase FtsK
FLLFNHAO_00007	CDS	1377	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
FLLFNHAO_00008	CDS	618	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FLLFNHAO_00009	CDS	579	cinA			Putative competence-damage inducible protein
FLLFNHAO_00010	CDS	291	clgR			Transcriptional regulator ClgR
FLLFNHAO_00011	CDS	915				hypothetical protein
FLLFNHAO_00012	CDS	1011				hypothetical protein
FLLFNHAO_00013	CDS	468	fhaB		COG1716	FHA domain-containing protein FhaB
FLLFNHAO_00014	CDS	696				hypothetical protein
FLLFNHAO_00015	tRNA	87				tRNA-Leu(cag)
FLLFNHAO_00016	CDS	888	fda	4.1.2.13	COG3588	Fructose-bisphosphate aldolase class 1
FLLFNHAO_00017	CDS	1065			COG0628	Putative transport protein
FLLFNHAO_00018	CDS	282				hypothetical protein
FLLFNHAO_00019	CDS	543		2.3.1.-	COG0454	putative N-acetyltransferase
FLLFNHAO_00020	CDS	1200				hypothetical protein
FLLFNHAO_00021	CDS	999				hypothetical protein
FLLFNHAO_00022	CDS	1623	jefA			Drug efflux pump JefA
FLLFNHAO_00023	tRNA	87				tRNA-Leu(gag)
FLLFNHAO_00024	CDS	1356	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
FLLFNHAO_00025	CDS	762	xfp	4.1.2.22		Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
FLLFNHAO_00026	CDS	495				hypothetical protein
FLLFNHAO_00027	CDS	1452	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
FLLFNHAO_00028	CDS	123				hypothetical protein
FLLFNHAO_00029	CDS	477				hypothetical protein
FLLFNHAO_00030	CDS	585	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
FLLFNHAO_00031	CDS	1575				hypothetical protein
FLLFNHAO_00032	CDS	867	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
FLLFNHAO_00033	CDS	1119	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
FLLFNHAO_00034	CDS	1035		1.1.1.343	COG1023	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
FLLFNHAO_00035	CDS	1377		3.5.4.32	COG0402	8-oxoguanine deaminase
FLLFNHAO_00036	CDS	1230	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
FLLFNHAO_00037	CDS	558				hypothetical protein
FLLFNHAO_00038	CDS	678	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
FLLFNHAO_00039	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
FLLFNHAO_00040	CDS	1050		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
FLLFNHAO_00041	CDS	516				hypothetical protein
FLLFNHAO_00042	CDS	1161	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
FLLFNHAO_00043	CDS	471				hypothetical protein
FLLFNHAO_00044	CDS	321				hypothetical protein
FLLFNHAO_00045	CDS	1098	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase
FLLFNHAO_00046	CDS	1440	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
FLLFNHAO_00047	CDS	2559				hypothetical protein
FLLFNHAO_00048	CDS	258				hypothetical protein
FLLFNHAO_00049	CDS	447				hypothetical protein
FLLFNHAO_00050	CDS	942	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
FLLFNHAO_00051	CDS	414	glbO		COG2346	Group 2 truncated hemoglobin GlbO
FLLFNHAO_00052	CDS	1536				hypothetical protein
FLLFNHAO_00053	CDS	1293				hypothetical protein
FLLFNHAO_00054	CDS	2112	f1pep1	3.4.21.26		Prolyl endopeptidase
FLLFNHAO_00055	CDS	321				hypothetical protein
FLLFNHAO_00056	CDS	1416	nylA_1	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
FLLFNHAO_00057	CDS	2124	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
FLLFNHAO_00058	CDS	2547	pepN	3.4.11.2		Aminopeptidase N
FLLFNHAO_00059	CDS	1290	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
FLLFNHAO_00060	CDS	1251	entS			Enterobactin exporter EntS
FLLFNHAO_00061	tRNA	72				tRNA-Gly(tcc)
FLLFNHAO_00062	tRNA	76				tRNA-Pro(tgg)
FLLFNHAO_00063	CDS	597				hypothetical protein
FLLFNHAO_00064	CDS	270				hypothetical protein
FLLFNHAO_00065	CDS	231				hypothetical protein
FLLFNHAO_00066	CDS	270				hypothetical protein
FLLFNHAO_00067	CDS	438				hypothetical protein
FLLFNHAO_00068	CDS	993	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
FLLFNHAO_00069	CDS	1089	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
FLLFNHAO_00070	CDS	732				hypothetical protein
FLLFNHAO_00071	CDS	978		3.6.-.-	COG1703	putative GTPase
FLLFNHAO_00072	CDS	2160	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
FLLFNHAO_00073	CDS	1791	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
FLLFNHAO_00074	CDS	381	sdhC		COG2009	Succinate dehydrogenase 2 membrane subunit SdhC
FLLFNHAO_00075	CDS	411				hypothetical protein
FLLFNHAO_00076	CDS	1743	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
FLLFNHAO_00077	CDS	765	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
FLLFNHAO_00078	CDS	2016				hypothetical protein
FLLFNHAO_00079	CDS	342				hypothetical protein
FLLFNHAO_00080	CDS	834				hypothetical protein
FLLFNHAO_00081	CDS	693			COG3253	putative protein/MSMEI_2713
FLLFNHAO_00082	CDS	606	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
FLLFNHAO_00083	CDS	939	malZ_1	3.2.1.20	COG0366	Maltodextrin glucosidase
FLLFNHAO_00084	CDS	291	caeB	3.1.1.-		Carboxylesterase B
FLLFNHAO_00085	CDS	705	cysE	2.3.1.30	COG1045	Serine acetyltransferase
FLLFNHAO_00086	CDS	945	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
FLLFNHAO_00087	CDS	2703	topA	5.6.2.1	COG0550	DNA topoisomerase 1
FLLFNHAO_00088	CDS	2367	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
FLLFNHAO_00089	CDS	384	rsbW	2.7.11.1		Serine-protein kinase RsbW
FLLFNHAO_00090	CDS	336	rsbV		COG1366	Anti-sigma-B factor antagonist
FLLFNHAO_00091	CDS	2286	cshB	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshB
FLLFNHAO_00092	CDS	948	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FLLFNHAO_00093	CDS	1623				hypothetical protein
FLLFNHAO_00094	CDS	1008	fbpA			Fe(3+)-binding periplasmic protein
FLLFNHAO_00095	CDS	1713	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
FLLFNHAO_00096	CDS	153				hypothetical protein
FLLFNHAO_00097	CDS	273				hypothetical protein
FLLFNHAO_00098	CDS	402				hypothetical protein
FLLFNHAO_00099	CDS	930				hypothetical protein
FLLFNHAO_00100	CDS	399				hypothetical protein
FLLFNHAO_00101	CDS	702				hypothetical protein
FLLFNHAO_00102	CDS	315				hypothetical protein
FLLFNHAO_00103	CDS	279				hypothetical protein
FLLFNHAO_00104	CDS	510	sepF			Cell division protein SepF
FLLFNHAO_00105	CDS	729			COG0325	Pyridoxal phosphate homeostasis protein
FLLFNHAO_00106	CDS	762		1.10.3.-	COG1496	Polyphenol oxidase
FLLFNHAO_00107	CDS	1254	ftsZ			Cell division protein FtsZ
FLLFNHAO_00108	CDS	237	katG	1.11.1.21	COG0376	Catalase-peroxidase
FLLFNHAO_00109	CDS	429				hypothetical protein
FLLFNHAO_00110	CDS	1050	bioB	2.8.1.6	COG0502	Biotin synthase
FLLFNHAO_00111	CDS	741	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
FLLFNHAO_00112	CDS	1218	bioF1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 1
FLLFNHAO_00113	CDS	1368	bioK	2.6.1.105	COG0161	L-Lysine--8-amino-7-oxononanoate transaminase
FLLFNHAO_00114	CDS	384				hypothetical protein
FLLFNHAO_00115	CDS	297				hypothetical protein
FLLFNHAO_00116	CDS	258				hypothetical protein
FLLFNHAO_00117	CDS	1200		1.6.99.-	COG1252	NADH dehydrogenase-like protein
FLLFNHAO_00118	CDS	1308				hypothetical protein
FLLFNHAO_00119	CDS	990	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
FLLFNHAO_00120	CDS	2079	tkt	2.2.1.1	COG0021	Transketolase
FLLFNHAO_00121	CDS	1125	tal	2.2.1.2	COG0176	Transaldolase
FLLFNHAO_00122	CDS	1536	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
FLLFNHAO_00123	CDS	951				hypothetical protein
FLLFNHAO_00124	CDS	777	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
FLLFNHAO_00125	CDS	339	rbpA_1			RNA polymerase-binding protein RbpA
FLLFNHAO_00126	CDS	360				hypothetical protein
FLLFNHAO_00127	CDS	2061				hypothetical protein
FLLFNHAO_00128	CDS	2541	valS	6.1.1.9	COG0525	Valine--tRNA ligase
FLLFNHAO_00129	CDS	1041				hypothetical protein
FLLFNHAO_00130	CDS	921	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
FLLFNHAO_00131	CDS	585				hypothetical protein
FLLFNHAO_00132	CDS	501	mshD_1	2.3.1.189		Mycothiol acetyltransferase
FLLFNHAO_00133	CDS	771				hypothetical protein
FLLFNHAO_00134	CDS	1437	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
FLLFNHAO_00135	CDS	324		2.8.1.-	COG0607	Sulfurtransferase
FLLFNHAO_00136	CDS	309				hypothetical protein
FLLFNHAO_00137	CDS	843				hypothetical protein
FLLFNHAO_00138	CDS	1500	dtpT		COG3104	Di-/tripeptide transporter
FLLFNHAO_00139	CDS	363				hypothetical protein
FLLFNHAO_00140	CDS	339				hypothetical protein
FLLFNHAO_00141	CDS	1962	pepO	3.4.24.-	COG3590	Neutral endopeptidase
FLLFNHAO_00142	CDS	1020	corA		COG0598	Cobalt/magnesium transport protein CorA
FLLFNHAO_00143	CDS	408				hypothetical protein
FLLFNHAO_00144	CDS	459	furA		COG0735	Transcriptional regulator FurA
FLLFNHAO_00145	CDS	495				hypothetical protein
FLLFNHAO_00146	CDS	204				hypothetical protein
FLLFNHAO_00147	CDS	978	rbsB		COG1879	Ribose import binding protein RbsB
FLLFNHAO_00148	CDS	1101				hypothetical protein
FLLFNHAO_00149	CDS	756	frcA	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
FLLFNHAO_00150	CDS	906	yihT	4.1.2.57	COG3684	Sulfofructosephosphate aldolase
FLLFNHAO_00151	CDS	1008	xylB	2.7.1.17		Xylulose kinase
FLLFNHAO_00152	CDS	885				hypothetical protein
FLLFNHAO_00153	CDS	927	recO			DNA repair protein RecO
FLLFNHAO_00154	CDS	789		2.5.1.88	COG0020	Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)
FLLFNHAO_00155	CDS	1170	sbcD			Nuclease SbcCD subunit D
FLLFNHAO_00156	CDS	417				hypothetical protein
FLLFNHAO_00157	CDS	1242	apeX		COG2409	Apo-petrobactin exporter
FLLFNHAO_00158	CDS	321				hypothetical protein
FLLFNHAO_00159	CDS	432				hypothetical protein
FLLFNHAO_00160	CDS	378	arc_1		COG0464	Proteasome-associated ATPase
FLLFNHAO_00161	CDS	2241				hypothetical protein
FLLFNHAO_00162	CDS	2460				hypothetical protein
FLLFNHAO_00163	CDS	333				hypothetical protein
FLLFNHAO_00164	CDS	1503	xylE			D-xylose-proton symporter
FLLFNHAO_00165	CDS	915				hypothetical protein
FLLFNHAO_00166	CDS	1752				hypothetical protein
FLLFNHAO_00167	CDS	303				hypothetical protein
FLLFNHAO_00168	CDS	1521	dop	3.4.-.-		Depupylase
FLLFNHAO_00169	CDS	1575				hypothetical protein
FLLFNHAO_00170	CDS	210	pup			Prokaryotic ubiquitin-like protein Pup
FLLFNHAO_00171	CDS	834	prcB	3.4.25.1	COG0638	Proteasome subunit beta
FLLFNHAO_00172	CDS	693	prcA1	3.4.25.1		Proteasome subunit alpha 1
FLLFNHAO_00173	CDS	1365	pafA	6.3.1.19		Pup--protein ligase
FLLFNHAO_00174	CDS	531				hypothetical protein
FLLFNHAO_00175	CDS	336				hypothetical protein
FLLFNHAO_00176	CDS	294	tatA			Sec-independent protein translocase protein TatA
FLLFNHAO_00177	CDS	849	tatC		COG0805	Sec-independent protein translocase protein TatC
FLLFNHAO_00178	CDS	285				hypothetical protein
FLLFNHAO_00179	CDS	339				hypothetical protein
FLLFNHAO_00180	CDS	612	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
FLLFNHAO_00181	tRNA	75				tRNA-Leu(caa)
FLLFNHAO_00182	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
FLLFNHAO_00183	CDS	561	efp		COG0231	Elongation factor P
FLLFNHAO_00184	CDS	816		3.4.-.-		putative peptidase
FLLFNHAO_00185	CDS	1170	ftsY		COG0552	Signal recognition particle receptor FtsY
FLLFNHAO_00186	CDS	798	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
FLLFNHAO_00187	CDS	927	pyrD_1	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
FLLFNHAO_00188	CDS	705	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
FLLFNHAO_00189	CDS	432				hypothetical protein
FLLFNHAO_00190	CDS	405				hypothetical protein
FLLFNHAO_00191	CDS	2802	secA			Protein translocase subunit SecA
FLLFNHAO_00192	CDS	573	liaR_1		COG2197	Transcriptional regulatory protein LiaR
FLLFNHAO_00193	CDS	651	hpf		COG1544	Ribosome hibernation promotion factor
FLLFNHAO_00194	CDS	507				hypothetical protein
FLLFNHAO_00195	CDS	1536	mtrB	2.7.13.3		Sensor histidine kinase MtrB
FLLFNHAO_00196	CDS	633	mtrA		COG0745	DNA-binding response regulator MtrA
FLLFNHAO_00197	CDS	444				hypothetical protein
FLLFNHAO_00198	CDS	405				hypothetical protein
FLLFNHAO_00199	CDS	1950	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
FLLFNHAO_00200	CDS	465				hypothetical protein
FLLFNHAO_00201	CDS	1320	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
FLLFNHAO_00202	CDS	444				hypothetical protein
FLLFNHAO_00203	CDS	912	ephA_1	3.3.2.10		Epoxide hydrolase A
FLLFNHAO_00204	CDS	660	nudL	3.6.1.-		putative Nudix hydrolase NudL
FLLFNHAO_00205	CDS	606				hypothetical protein
FLLFNHAO_00206	CDS	729	pdg			Ultraviolet N-glycosylase/AP lyase
FLLFNHAO_00207	CDS	525				hypothetical protein
FLLFNHAO_00208	CDS	675	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
FLLFNHAO_00209	CDS	846	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
FLLFNHAO_00210	CDS	831				hypothetical protein
FLLFNHAO_00211	CDS	480				hypothetical protein
FLLFNHAO_00212	CDS	156				hypothetical protein
FLLFNHAO_00213	CDS	978			COG0003	Putative ATPase
FLLFNHAO_00214	CDS	1161				hypothetical protein
FLLFNHAO_00215	CDS	360	whiB_1			Transcriptional regulator WhiB
FLLFNHAO_00216	CDS	1029	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
FLLFNHAO_00217	CDS	1338	nhaP2_1			K(+)/H(+) antiporter NhaP2
FLLFNHAO_00218	CDS	624				hypothetical protein
FLLFNHAO_00219	CDS	390				hypothetical protein
FLLFNHAO_00220	CDS	954				hypothetical protein
FLLFNHAO_00221	CDS	192				hypothetical protein
FLLFNHAO_00222	CDS	240	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
FLLFNHAO_00223	CDS	321				hypothetical protein
FLLFNHAO_00224	CDS	1575	cshA_1	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
FLLFNHAO_00225	CDS	303	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
FLLFNHAO_00226	CDS	1125				hypothetical protein
FLLFNHAO_00227	CDS	783	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
FLLFNHAO_00228	CDS	1713				hypothetical protein
FLLFNHAO_00229	CDS	1944	priA_1	3.6.4.-	COG1198	putative primosomal protein N'
FLLFNHAO_00230	CDS	864	metK	2.5.1.6		S-adenosylmethionine synthase
FLLFNHAO_00231	CDS	849	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
FLLFNHAO_00232	CDS	1206	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
FLLFNHAO_00233	CDS	177				hypothetical protein
FLLFNHAO_00234	CDS	279				hypothetical protein
FLLFNHAO_00235	CDS	924				hypothetical protein
FLLFNHAO_00236	CDS	1146				hypothetical protein
FLLFNHAO_00237	CDS	648				hypothetical protein
FLLFNHAO_00238	CDS	375				hypothetical protein
FLLFNHAO_00239	CDS	1842	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
FLLFNHAO_00240	CDS	657	pipB2_1		COG1357	Secreted effector protein PipB2
FLLFNHAO_00241	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
FLLFNHAO_00242	CDS	1320	nrgA			Ammonium transporter
FLLFNHAO_00243	CDS	1488	phrB	4.1.99.13	COG3046	(6-4) photolyase
FLLFNHAO_00244	CDS	645				hypothetical protein
FLLFNHAO_00245	CDS	744				hypothetical protein
FLLFNHAO_00246	CDS	504	sti_1			subtilase-type protease inhibitor
FLLFNHAO_00247	CDS	456	sti_2			subtilase-type protease inhibitor
FLLFNHAO_00248	CDS	678	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
FLLFNHAO_00249	CDS	1224	metH	2.1.1.13	COG0646	Methionine synthase
FLLFNHAO_00250	CDS	441				hypothetical protein
FLLFNHAO_00251	CDS	222				hypothetical protein
FLLFNHAO_00252	CDS	576	pyrR		COG2065	Bifunctional protein PyrR
FLLFNHAO_00253	CDS	492				hypothetical protein
FLLFNHAO_00254	CDS	1416	pyk	2.7.1.40	COG0469	Pyruvate kinase
FLLFNHAO_00255	CDS	300				hypothetical protein
FLLFNHAO_00256	CDS	459				hypothetical protein
FLLFNHAO_00257	CDS	1377				hypothetical protein
FLLFNHAO_00258	CDS	909			COG0628	Putative transport protein
FLLFNHAO_00259	CDS	921				hypothetical protein
FLLFNHAO_00260	CDS	732	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FLLFNHAO_00261	CDS	639				hypothetical protein
FLLFNHAO_00262	CDS	345				hypothetical protein
FLLFNHAO_00263	CDS	354				hypothetical protein
FLLFNHAO_00264	CDS	636	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
FLLFNHAO_00265	CDS	597	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
FLLFNHAO_00266	CDS	1086	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
FLLFNHAO_00267	CDS	1320	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
FLLFNHAO_00268	CDS	1095	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FLLFNHAO_00269	CDS	564	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
FLLFNHAO_00270	CDS	171	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
FLLFNHAO_00271	CDS	1005				hypothetical protein
FLLFNHAO_00272	CDS	996				hypothetical protein
FLLFNHAO_00273	CDS	729	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
FLLFNHAO_00274	CDS	885				hypothetical protein
FLLFNHAO_00275	CDS	1068				hypothetical protein
FLLFNHAO_00276	CDS	1218				hypothetical protein
FLLFNHAO_00277	CDS	885				hypothetical protein
FLLFNHAO_00278	CDS	966	crtB	2.5.1.32		15-cis-phytoene synthase
FLLFNHAO_00279	CDS	393				hypothetical protein
FLLFNHAO_00280	CDS	360				hypothetical protein
FLLFNHAO_00281	CDS	294				hypothetical protein
FLLFNHAO_00282	CDS	780				hypothetical protein
FLLFNHAO_00283	CDS	252				hypothetical protein
FLLFNHAO_00284	CDS	549				hypothetical protein
FLLFNHAO_00285	CDS	294				hypothetical protein
FLLFNHAO_00286	CDS	909	ftsX		COG2177	Cell division protein FtsX
FLLFNHAO_00287	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
FLLFNHAO_00288	CDS	1113	prfB		COG1186	Peptide chain release factor 2
