locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFJKNCDP_00001	CDS	666				hypothetical protein
LFJKNCDP_00002	CDS	933				hypothetical protein
LFJKNCDP_00003	CDS	741			COG1721	putative protein
LFJKNCDP_00004	CDS	627				hypothetical protein
LFJKNCDP_00005	CDS	1254				hypothetical protein
LFJKNCDP_00006	CDS	720				hypothetical protein
LFJKNCDP_00007	CDS	405				hypothetical protein
LFJKNCDP_00008	CDS	543				hypothetical protein
LFJKNCDP_00009	CDS	339				hypothetical protein
LFJKNCDP_00010	CDS	402				hypothetical protein
LFJKNCDP_00011	CDS	1170	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
LFJKNCDP_00012	CDS	852				hypothetical protein
LFJKNCDP_00013	CDS	966			COG1702	PhoH-like protein
LFJKNCDP_00014	CDS	345			COG0537	putative HIT-like protein
LFJKNCDP_00015	CDS	756	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
LFJKNCDP_00016	CDS	177				hypothetical protein
LFJKNCDP_00017	CDS	1260				hypothetical protein
LFJKNCDP_00018	CDS	894		1.8.3.7	COG1262	Formylglycine-generating enzyme
LFJKNCDP_00019	CDS	1263				hypothetical protein
LFJKNCDP_00020	CDS	900				hypothetical protein
LFJKNCDP_00021	CDS	714	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
LFJKNCDP_00022	CDS	741	mrp		COG0489	Iron-sulfur cluster carrier protein
LFJKNCDP_00023	CDS	312	fdxA			Ferredoxin 7Fe
LFJKNCDP_00024	CDS	780				hypothetical protein
LFJKNCDP_00025	CDS	264				hypothetical protein
LFJKNCDP_00026	CDS	651				hypothetical protein
LFJKNCDP_00027	CDS	843				hypothetical protein
LFJKNCDP_00028	CDS	213				hypothetical protein
LFJKNCDP_00029	CDS	609				hypothetical protein
LFJKNCDP_00030	CDS	219				hypothetical protein
LFJKNCDP_00031	CDS	345			COG0640	putative HTH-type transcriptional regulator
LFJKNCDP_00032	tRNA	90				tRNA-Ser(cga)
LFJKNCDP_00033	tRNA	91				tRNA-Ser(gga)
LFJKNCDP_00034	tRNA	73				tRNA-Val(cac)
LFJKNCDP_00035	CDS	573				hypothetical protein
LFJKNCDP_00036	CDS	600	recR		COG0353	Recombination protein RecR
LFJKNCDP_00037	CDS	156				hypothetical protein
LFJKNCDP_00038	CDS	711				hypothetical protein
LFJKNCDP_00039	CDS	1029				hypothetical protein
LFJKNCDP_00040	CDS	792				hypothetical protein
LFJKNCDP_00041	CDS	987	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
LFJKNCDP_00042	CDS	261				hypothetical protein
LFJKNCDP_00043	CDS	603				hypothetical protein
LFJKNCDP_00044	CDS	252				hypothetical protein
LFJKNCDP_00045	CDS	480				hypothetical protein
LFJKNCDP_00046	CDS	792				hypothetical protein
LFJKNCDP_00047	CDS	300				hypothetical protein
LFJKNCDP_00048	CDS	1617				hypothetical protein
LFJKNCDP_00049	CDS	999	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LFJKNCDP_00050	CDS	768	glmU		COG1207	Bifunctional protein GlmU
LFJKNCDP_00051	CDS	957	pgi	5.3.1.9		Glucose-6-phosphate isomerase
LFJKNCDP_00052	CDS	537				hypothetical protein
LFJKNCDP_00053	CDS	582				hypothetical protein
LFJKNCDP_00054	CDS	852	acuC			Acetoin utilization protein AcuC
LFJKNCDP_00055	CDS	642				hypothetical protein
LFJKNCDP_00056	CDS	318				hypothetical protein
LFJKNCDP_00057	CDS	1542	tig	5.2.1.8		Trigger factor
LFJKNCDP_00058	CDS	1296	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
LFJKNCDP_00059	CDS	1080				hypothetical protein
LFJKNCDP_00060	CDS	471	rpsG		COG0049	30S ribosomal protein S7
LFJKNCDP_00061	CDS	465	rpsL			30S ribosomal protein S12
LFJKNCDP_00062	CDS	615	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
LFJKNCDP_00063	CDS	498				hypothetical protein
LFJKNCDP_00064	CDS	1260	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LFJKNCDP_00065	CDS	279				hypothetical protein
LFJKNCDP_00066	CDS	873		2.1.2.5	COG3643	Glutamate formimidoyltransferase
LFJKNCDP_00067	CDS	1236	entS_1			Enterobactin exporter EntS
LFJKNCDP_00068	CDS	714				hypothetical protein
LFJKNCDP_00069	CDS	204				hypothetical protein
LFJKNCDP_00070	CDS	543	dnaE2	2.7.7.7		Error-prone DNA polymerase
LFJKNCDP_00071	CDS	675				hypothetical protein
LFJKNCDP_00072	CDS	948	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
LFJKNCDP_00073	CDS	1179				hypothetical protein
LFJKNCDP_00074	CDS	171	purQ	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurQ
LFJKNCDP_00075	CDS	669				hypothetical protein
LFJKNCDP_00076	tRNA	74				tRNA-Pro(tgg)
LFJKNCDP_00077	CDS	705				hypothetical protein
LFJKNCDP_00078	CDS	999	corA		COG0598	Cobalt/magnesium transport protein CorA
LFJKNCDP_00079	CDS	441				hypothetical protein
LFJKNCDP_00080	CDS	1200	mdtL			Multidrug resistance protein MdtL
LFJKNCDP_00081	CDS	699				hypothetical protein
LFJKNCDP_00082	CDS	1560	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
LFJKNCDP_00083	CDS	300				hypothetical protein
LFJKNCDP_00084	CDS	267	rpmA		COG0211	50S ribosomal protein L27
LFJKNCDP_00085	CDS	297	rplU		COG0261	50S ribosomal protein L21
LFJKNCDP_00086	CDS	1410	rng	3.1.26.-	COG1530	Ribonuclease G
LFJKNCDP_00087	CDS	498				hypothetical protein
LFJKNCDP_00088	CDS	270				hypothetical protein
LFJKNCDP_00089	CDS	1695				hypothetical protein
LFJKNCDP_00090	CDS	204				hypothetical protein
LFJKNCDP_00091	CDS	360				hypothetical protein
LFJKNCDP_00092	CDS	990	thiY		COG0715	Formylaminopyrimidine-binding protein
LFJKNCDP_00093	CDS	1131	argE	3.5.1.16		Acetylornithine deacetylase
LFJKNCDP_00094	CDS	1032	entS_2			Enterobactin exporter EntS
LFJKNCDP_00095	rRNA	1129				16S ribosomal RNA (partial)
LFJKNCDP_00096	CDS	1122	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
LFJKNCDP_00097	CDS	201				hypothetical protein
LFJKNCDP_00098	CDS	1515				hypothetical protein
LFJKNCDP_00099	CDS	1422	groL1		COG0459	60 kDa chaperonin 1
LFJKNCDP_00100	CDS	726	glpF		COG0580	Glycerol uptake facilitator protein
LFJKNCDP_00101	CDS	432				hypothetical protein
LFJKNCDP_00102	CDS	246				hypothetical protein
LFJKNCDP_00103	CDS	321	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
LFJKNCDP_00104	CDS	1134				hypothetical protein
LFJKNCDP_00105	CDS	177				hypothetical protein
LFJKNCDP_00106	CDS	1188	tufA		COG0050	Elongation factor Tu
LFJKNCDP_00107	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
LFJKNCDP_00108	CDS	1227				hypothetical protein
LFJKNCDP_00109	CDS	309				hypothetical protein
LFJKNCDP_00110	CDS	477				hypothetical protein
LFJKNCDP_00111	CDS	720	sipU	3.4.21.89	COG0681	Signal peptidase I U
LFJKNCDP_00112	CDS	624	nrdR			Transcriptional repressor NrdR
LFJKNCDP_00113	CDS	189				hypothetical protein
LFJKNCDP_00114	CDS	333				hypothetical protein
LFJKNCDP_00115	CDS	432				hypothetical protein
LFJKNCDP_00116	CDS	195				hypothetical protein
LFJKNCDP_00117	CDS	105				hypothetical protein
LFJKNCDP_00118	CDS	1080				hypothetical protein
LFJKNCDP_00119	CDS	429	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LFJKNCDP_00120	CDS	972				hypothetical protein
LFJKNCDP_00121	CDS	123				hypothetical protein
LFJKNCDP_00122	CDS	837	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
LFJKNCDP_00123	CDS	993	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
LFJKNCDP_00124	CDS	981				hypothetical protein
LFJKNCDP_00125	CDS	255				hypothetical protein
LFJKNCDP_00126	CDS	540	apt	2.4.2.7		Adenine phosphoribosyltransferase
