locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCPDANKK_00001	CDS	243	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
CCPDANKK_00002	CDS	609	recR			Recombination protein RecR
CCPDANKK_00003	CDS	1539	ruvB	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
CCPDANKK_00004	CDS	351				hypothetical protein
CCPDANKK_00005	CDS	354	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CCPDANKK_00006	CDS	786	bamD			Outer membrane protein assembly factor BamD
CCPDANKK_00007	CDS	141				hypothetical protein
CCPDANKK_00008	CDS	927				hypothetical protein
CCPDANKK_00009	CDS	810				hypothetical protein
CCPDANKK_00010	CDS	660		4.1.1.-		Phenolic acid decarboxylase
CCPDANKK_00011	CDS	1062	amiF_1	3.5.1.49		Formamidase
CCPDANKK_00012	CDS	1509	iolD	3.7.1.22		3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
CCPDANKK_00013	CDS	1416		1.2.1.26		Alpha-ketoglutarate semialdehyde dehydrogenase
CCPDANKK_00014	CDS	975	thrC_1	4.2.3.1	COG0498	Threonine synthase
CCPDANKK_00015	CDS	357				hypothetical protein
CCPDANKK_00016	CDS	342		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
CCPDANKK_00017	CDS	498				hypothetical protein
CCPDANKK_00018	CDS	1263				hypothetical protein
CCPDANKK_00019	CDS	483				hypothetical protein
CCPDANKK_00020	CDS	996				hypothetical protein
CCPDANKK_00021	CDS	1062	amiF_2	3.5.1.49		Formamidase
CCPDANKK_00022	CDS	672				hypothetical protein
CCPDANKK_00023	CDS	1137	mdtL_1			Multidrug resistance protein MdtL
CCPDANKK_00024	CDS	345	fixB_1			Protein FixB
CCPDANKK_00025	CDS	720				hypothetical protein
CCPDANKK_00026	CDS	948				hypothetical protein
CCPDANKK_00027	CDS	627	tmk_1	2.7.4.9		Thymidylate kinase
CCPDANKK_00028	CDS	345				hypothetical protein
CCPDANKK_00029	CDS	1362	leuC_1	4.2.1.33	COG0065	Isopropylmalate/citramalate isomerase large subunit
CCPDANKK_00030	CDS	456	ilvE	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
CCPDANKK_00031	CDS	615				hypothetical protein
CCPDANKK_00032	CDS	804				hypothetical protein
CCPDANKK_00033	CDS	1578	dld	1.1.5.12		Quinone-dependent D-lactate dehydrogenase
CCPDANKK_00034	CDS	804	dhmA	3.8.1.5		Haloalkane dehalogenase
CCPDANKK_00035	CDS	186				hypothetical protein
CCPDANKK_00036	CDS	1290	dadA_1	1.4.99.-		D-amino acid dehydrogenase
CCPDANKK_00037	CDS	1020	cofH_1	2.5.1.147	COG1060	5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase
CCPDANKK_00038	CDS	1458	selO	2.7.7.-		Protein adenylyltransferase SelO
CCPDANKK_00039	CDS	357				hypothetical protein
CCPDANKK_00040	CDS	489	lptE			LPS-assembly lipoprotein LptE
CCPDANKK_00041	CDS	1674	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
CCPDANKK_00042	CDS	780	uppP	3.6.1.27		Undecaprenyl-diphosphatase
CCPDANKK_00043	CDS	1038				hypothetical protein
CCPDANKK_00044	CDS	990	narH	1.7.5.1		Respiratory nitrate reductase subunit beta
CCPDANKK_00045	CDS	645	torD			Chaperone protein TorD
CCPDANKK_00046	CDS	999	narG	1.7.5.1		Respiratory nitrate reductase subunit alpha
CCPDANKK_00047	CDS	714	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
CCPDANKK_00048	CDS	1260				hypothetical protein
CCPDANKK_00049	CDS	354				hypothetical protein
CCPDANKK_00050	CDS	570				hypothetical protein
CCPDANKK_00051	CDS	768				hypothetical protein
CCPDANKK_00052	CDS	1266				hypothetical protein
CCPDANKK_00053	CDS	303	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
CCPDANKK_00054	CDS	486				hypothetical protein
CCPDANKK_00055	CDS	672				hypothetical protein
CCPDANKK_00056	CDS	954	cysO_1	4.2.1.22	COG0031	Protein CysO
CCPDANKK_00057	CDS	870	dhaA	3.8.1.5		Haloalkane dehalogenase
CCPDANKK_00058	CDS	837				hypothetical protein
CCPDANKK_00059	CDS	2445				hypothetical protein
CCPDANKK_00060	CDS	1296	thrC_2	4.2.3.1	COG0498	Threonine synthase
CCPDANKK_00061	CDS	789	tatD	3.1.13.-		3'-5' ssDNA/RNA exonuclease TatD
CCPDANKK_00062	CDS	741				hypothetical protein
CCPDANKK_00063	CDS	2598	leuC_2	4.2.1.33		3-isopropylmalate dehydratase large subunit
CCPDANKK_00064	CDS	1092	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
CCPDANKK_00065	CDS	453				hypothetical protein
CCPDANKK_00066	CDS	1365	argH	4.3.2.1		Argininosuccinate lyase
CCPDANKK_00067	CDS	1377	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
CCPDANKK_00068	CDS	1863	egtB	1.14.99.50		Hercynine oxygenase
CCPDANKK_00069	CDS	243				hypothetical protein
CCPDANKK_00070	CDS	468	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
CCPDANKK_00071	CDS	348	rsfS			Ribosomal silencing factor RsfS
CCPDANKK_00072	CDS	1002				hypothetical protein
CCPDANKK_00073	CDS	270				hypothetical protein
CCPDANKK_00074	CDS	2373				hypothetical protein
CCPDANKK_00075	CDS	1626	fdhA	1.17.1.9		Formate dehydrogenase subunit alpha
CCPDANKK_00076	CDS	435				hypothetical protein
CCPDANKK_00077	CDS	378	pepA	3.4.11.10		cytosol aminopeptidase
CCPDANKK_00078	CDS	786	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CCPDANKK_00079	CDS	936				hypothetical protein
CCPDANKK_00080	CDS	456	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
CCPDANKK_00081	CDS	1356	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CCPDANKK_00082	CDS	414	sufE			Cysteine desulfuration protein SufE
CCPDANKK_00083	CDS	633	rutB	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
CCPDANKK_00084	CDS	924				hypothetical protein
CCPDANKK_00085	CDS	1056		1.1.1.286	COG0473	Isocitrate--homoisocitrate dehydrogenase
CCPDANKK_00086	CDS	2109	cofH_2	2.5.1.147		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase
CCPDANKK_00087	CDS	282				hypothetical protein
CCPDANKK_00088	CDS	1095				hypothetical protein
CCPDANKK_00089	CDS	489	rppH	3.6.1.-		RNA pyrophosphohydrolase
CCPDANKK_00090	CDS	333	erpA			Iron-sulfur cluster insertion protein ErpA
CCPDANKK_00091	CDS	720	cysO_2	4.2.1.22	COG0031	Protein CysO
CCPDANKK_00092	CDS	672				hypothetical protein
CCPDANKK_00093	CDS	240				hypothetical protein
