locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFJMLBNO_00001	CDS	510	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
HFJMLBNO_00002	CDS	378				hypothetical protein
HFJMLBNO_00003	CDS	342				hypothetical protein
HFJMLBNO_00004	CDS	771	udp	2.4.2.3	COG2820	Uridine phosphorylase
HFJMLBNO_00005	CDS	501	pyk_1	2.7.1.40	COG0469	Pyruvate kinase
HFJMLBNO_00006	CDS	300				hypothetical protein
HFJMLBNO_00007	CDS	768	serS	6.1.1.11	COG0172	Serine--tRNA ligase
HFJMLBNO_00008	CDS	555				hypothetical protein
HFJMLBNO_00009	CDS	459	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
HFJMLBNO_00010	tRNA	90				tRNA-Ser(gga)
HFJMLBNO_00011	tRNA	87				tRNA-Ser(tga)
HFJMLBNO_00012	CDS	1146				hypothetical protein
HFJMLBNO_00013	CDS	309	hcaC_1			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
HFJMLBNO_00014	CDS	192		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
HFJMLBNO_00015	CDS	1143		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
HFJMLBNO_00016	CDS	195				hypothetical protein
HFJMLBNO_00017	CDS	435				hypothetical protein
HFJMLBNO_00018	CDS	1116				hypothetical protein
HFJMLBNO_00019	CDS	801				hypothetical protein
HFJMLBNO_00020	CDS	384	hspR_1		COG0789	Putative heat shock protein HspR
HFJMLBNO_00021	CDS	1086	dnaJ_1		COG0484	Chaperone protein DnaJ
HFJMLBNO_00022	CDS	501	grpE_1			Protein GrpE
HFJMLBNO_00023	CDS	1809	dnaK_1		COG0443	Chaperone protein DnaK
HFJMLBNO_00024	CDS	423	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
HFJMLBNO_00025	CDS	588	leuD1_1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
HFJMLBNO_00026	CDS	1104	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
HFJMLBNO_00027	CDS	1116				hypothetical protein
HFJMLBNO_00028	CDS	1548	phrB	4.1.99.13	COG3046	(6-4) photolyase
HFJMLBNO_00029	CDS	780	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
HFJMLBNO_00030	CDS	1326				hypothetical protein
HFJMLBNO_00031	CDS	1038				hypothetical protein
HFJMLBNO_00032	CDS	1146				hypothetical protein
HFJMLBNO_00033	CDS	1395	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
HFJMLBNO_00034	CDS	1167	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HFJMLBNO_00035	CDS	516				hypothetical protein
HFJMLBNO_00036	CDS	690				hypothetical protein
HFJMLBNO_00037	CDS	504	dnaK_2		COG0443	Chaperone protein DnaK
HFJMLBNO_00038	CDS	501	grpE_2			Protein GrpE
HFJMLBNO_00039	CDS	1086	dnaJ_2		COG0484	Chaperone protein DnaJ
HFJMLBNO_00040	CDS	384	hspR_2		COG0789	Putative heat shock protein HspR
HFJMLBNO_00041	CDS	564		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
HFJMLBNO_00042	CDS	615	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
HFJMLBNO_00043	CDS	627	nfuA			Fe/S biogenesis protein NfuA
HFJMLBNO_00044	CDS	207				hypothetical protein
HFJMLBNO_00045	CDS	420				hypothetical protein
HFJMLBNO_00046	CDS	2058	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
HFJMLBNO_00047	CDS	867	rbsK	2.7.1.15		Ribokinase
HFJMLBNO_00048	CDS	981				hypothetical protein
HFJMLBNO_00049	CDS	657				hypothetical protein
HFJMLBNO_00050	CDS	321	purA_1	6.3.4.4	COG0104	Adenylosuccinate synthetase
HFJMLBNO_00051	CDS	1263	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
HFJMLBNO_00052	CDS	681				hypothetical protein
HFJMLBNO_00053	CDS	1221	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
HFJMLBNO_00054	CDS	420				hypothetical protein
HFJMLBNO_00055	CDS	408				hypothetical protein
HFJMLBNO_00056	CDS	234				hypothetical protein
HFJMLBNO_00057	CDS	501				hypothetical protein
HFJMLBNO_00058	CDS	489				hypothetical protein
HFJMLBNO_00059	CDS	291				hypothetical protein
HFJMLBNO_00060	CDS	168				hypothetical protein
HFJMLBNO_00061	CDS	318				hypothetical protein
HFJMLBNO_00062	CDS	780				hypothetical protein
HFJMLBNO_00063	CDS	300				hypothetical protein
HFJMLBNO_00064	CDS	585	ctaE_1	1.9.3.1		Cytochrome c oxidase subunit 3
HFJMLBNO_00065	CDS	1848	ctaD_1	1.9.3.1		Cytochrome c oxidase subunit 1
HFJMLBNO_00066	CDS	864	gcvT	2.1.2.10		Aminomethyltransferase
HFJMLBNO_00067	CDS	1884	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
HFJMLBNO_00068	CDS	606				hypothetical protein
