locus_tag	ftype	length_bp	gene	EC_number	COG	product
BADAPBHC_00001	CDS	366				hypothetical protein
BADAPBHC_00002	CDS	1173				hypothetical protein
BADAPBHC_00003	CDS	684		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
BADAPBHC_00004	CDS	258				hypothetical protein
BADAPBHC_00005	CDS	1092				hypothetical protein
BADAPBHC_00006	CDS	495	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
BADAPBHC_00007	CDS	915	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
BADAPBHC_00008	CDS	528				hypothetical protein
BADAPBHC_00009	CDS	567				hypothetical protein
BADAPBHC_00010	CDS	375				hypothetical protein
BADAPBHC_00011	CDS	996	dhmA_1	3.8.1.5		Haloalkane dehalogenase
BADAPBHC_00012	CDS	951	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
BADAPBHC_00013	CDS	903	mer_1	1.5.98.2	COG2141	5,10-methylenetetrahydromethanopterin reductase
BADAPBHC_00014	CDS	672	secA			Protein translocase subunit SecA
BADAPBHC_00015	CDS	1116	prfB			Peptide chain release factor 2
BADAPBHC_00016	CDS	237				hypothetical protein
BADAPBHC_00017	CDS	1365	manB	5.4.2.8	COG1109	Phosphomannomutase
BADAPBHC_00018	CDS	711	aglD	2.4.1.-	COG0392	Glycosyltransferase AglD
BADAPBHC_00019	CDS	696	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BADAPBHC_00020	CDS	165				hypothetical protein
BADAPBHC_00021	CDS	771				hypothetical protein
BADAPBHC_00022	CDS	1266		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
BADAPBHC_00023	CDS	669	gph_1	3.1.3.18		Phosphoglycolate phosphatase
BADAPBHC_00024	CDS	753				hypothetical protein
BADAPBHC_00025	CDS	897	hemC	2.5.1.61		Porphobilinogen deaminase
