locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKNADLJJ_00001	CDS	384	dksA			RNA polymerase-binding transcription factor DksA
DKNADLJJ_00002	CDS	219	nusG			Transcription termination/antitermination protein NusG
DKNADLJJ_00003	CDS	438	rplK			50S ribosomal protein L11
DKNADLJJ_00004	CDS	690	rplA_1			50S ribosomal protein L1
DKNADLJJ_00005	CDS	339				hypothetical protein
DKNADLJJ_00006	CDS	216				hypothetical protein
DKNADLJJ_00007	CDS	261				hypothetical protein
DKNADLJJ_00008	CDS	651	pcm	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
DKNADLJJ_00009	CDS	1284	tolC		COG1538	Outer membrane protein TolC
DKNADLJJ_00010	CDS	1191	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
DKNADLJJ_00011	CDS	141				hypothetical protein
DKNADLJJ_00012	CDS	624	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
DKNADLJJ_00013	CDS	657	fdhD			Sulfur carrier protein FdhD
DKNADLJJ_00014	tRNA	75				tRNA-Met(cat)
DKNADLJJ_00015	CDS	384				hypothetical protein
DKNADLJJ_00016	CDS	828	dat	2.6.1.21		D-alanine aminotransferase
DKNADLJJ_00017	CDS	345				hypothetical protein
DKNADLJJ_00018	CDS	513				hypothetical protein
DKNADLJJ_00019	CDS	684	tas_1		COG0667	Protein tas
DKNADLJJ_00020	CDS	1008				hypothetical protein
DKNADLJJ_00021	CDS	798				hypothetical protein
DKNADLJJ_00022	CDS	402				hypothetical protein
DKNADLJJ_00023	tRNA	87				tRNA-Leu(taa)
DKNADLJJ_00024	tRNA	74				tRNA-Gly(gcc)
DKNADLJJ_00025	CDS	939	mutS		COG0249	DNA mismatch repair protein MutS
DKNADLJJ_00026	CDS	945	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
DKNADLJJ_00027	CDS	177				hypothetical protein
DKNADLJJ_00028	CDS	474	ureE			Urease accessory protein UreE
DKNADLJJ_00029	CDS	306	ureA	3.5.1.5	COG0831	Urease subunit gamma
DKNADLJJ_00030	CDS	369	ureB	3.5.1.5		Urease subunit beta
DKNADLJJ_00031	CDS	471				hypothetical protein
DKNADLJJ_00032	CDS	468				hypothetical protein
DKNADLJJ_00033	CDS	1071				hypothetical protein
DKNADLJJ_00034	CDS	1500	aceB	2.3.3.9	COG2225	Malate synthase A
DKNADLJJ_00035	CDS	573	gmk	2.7.4.8	COG0194	Guanylate kinase
DKNADLJJ_00036	CDS	954				hypothetical protein
DKNADLJJ_00037	CDS	693	tupB			Tungstate uptake system permease protein TupB
DKNADLJJ_00038	CDS	483	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
DKNADLJJ_00039	CDS	711	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
DKNADLJJ_00040	CDS	1491	phrB_1	4.1.99.13	COG3046	(6-4) photolyase
DKNADLJJ_00041	CDS	609	ctaA	1.3.-.-		Heme A synthase
DKNADLJJ_00042	CDS	897		2.7.7.-	COG0617	CC-adding tRNA nucleotidyltransferase
DKNADLJJ_00043	CDS	756	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
DKNADLJJ_00044	CDS	822	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
DKNADLJJ_00045	CDS	603	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
DKNADLJJ_00046	CDS	456	hldE	2.7.7.70		Bifunctional protein HldE
DKNADLJJ_00047	CDS	909	dnaA		COG0593	Chromosomal replication initiator protein DnaA
DKNADLJJ_00048	CDS	573				hypothetical protein
DKNADLJJ_00049	CDS	183				hypothetical protein
DKNADLJJ_00050	CDS	228	rpmE		COG0254	50S ribosomal protein L31
DKNADLJJ_00051	CDS	201				hypothetical protein
DKNADLJJ_00052	CDS	996	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
DKNADLJJ_00053	CDS	1128				hypothetical protein
DKNADLJJ_00054	CDS	105				hypothetical protein
DKNADLJJ_00055	CDS	1134	metXA_1	2.3.1.31	COG2021	Homoserine O-acetyltransferase
DKNADLJJ_00056	CDS	597	metXA_2		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
