locus_tag	ftype	length_bp	gene	EC_number	COG	product
EJDFIKED_00001	CDS	375				hypothetical protein
EJDFIKED_00002	CDS	1851	rho	3.6.4.-	COG1158	Transcription termination factor Rho
EJDFIKED_00003	CDS	393				hypothetical protein
EJDFIKED_00004	CDS	726	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
EJDFIKED_00005	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
EJDFIKED_00006	CDS	510				hypothetical protein
EJDFIKED_00007	CDS	969				hypothetical protein
EJDFIKED_00008	CDS	531				hypothetical protein
EJDFIKED_00009	CDS	801				hypothetical protein
EJDFIKED_00010	CDS	534	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
EJDFIKED_00011	CDS	1185	secF			Protein-export membrane protein SecF
EJDFIKED_00012	CDS	198	secD		COG0342	Protein translocase subunit SecD
EJDFIKED_00013	CDS	405	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
EJDFIKED_00014	CDS	939	parB_1		COG1475	putative chromosome-partitioning protein ParB
EJDFIKED_00015	CDS	201				hypothetical protein
EJDFIKED_00016	CDS	177				hypothetical protein
EJDFIKED_00017	CDS	969		1.8.3.7	COG1262	Formylglycine-generating enzyme
EJDFIKED_00018	CDS	1236	menJ_1	1.3.99.38	COG0644	Menaquinone reductase
EJDFIKED_00019	CDS	831				hypothetical protein
EJDFIKED_00020	CDS	738	mprA_1		COG0745	Response regulator MprA
EJDFIKED_00021	CDS	1518	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EJDFIKED_00022	CDS	921				hypothetical protein
EJDFIKED_00023	CDS	591				hypothetical protein
EJDFIKED_00024	CDS	1224		1.13.12.-	COG2070	Putative monooxygenase
EJDFIKED_00025	CDS	957	ghrB	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
EJDFIKED_00026	CDS	858	strL	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
EJDFIKED_00027	CDS	936	lcpA		COG1316	Cell wall biosynthesis protein LcpA
EJDFIKED_00028	CDS	1071	guaB1	1.-.-.-	COG0516	putative oxidoreductase
EJDFIKED_00029	CDS	804	crtP	1.14.99.-		4,4'-diaponeurosporene oxygenase
EJDFIKED_00030	CDS	1113				hypothetical protein
EJDFIKED_00031	CDS	438	plsY_1	2.3.1.275		Glycerol-3-phosphate acyltransferase
EJDFIKED_00032	CDS	564				hypothetical protein
EJDFIKED_00033	CDS	147				hypothetical protein
EJDFIKED_00034	CDS	801				hypothetical protein
EJDFIKED_00035	CDS	672				hypothetical protein
EJDFIKED_00036	CDS	492				hypothetical protein
EJDFIKED_00037	CDS	384				hypothetical protein
EJDFIKED_00038	CDS	468				hypothetical protein
EJDFIKED_00039	CDS	303				hypothetical protein
EJDFIKED_00040	CDS	1026	garK	2.7.1.165	COG1929	Glycerate 2-kinase
EJDFIKED_00041	CDS	246	cysO		COG1977	Sulfur carrier protein CysO
EJDFIKED_00042	CDS	540				hypothetical protein
EJDFIKED_00043	CDS	2772	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
EJDFIKED_00044	CDS	510				hypothetical protein
EJDFIKED_00045	CDS	621	frc	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
EJDFIKED_00046	CDS	348	mhuD	1.14.99.57	COG2329	Heme oxygenase (mycobilin-producing)
EJDFIKED_00047	CDS	705				putative protein
EJDFIKED_00048	CDS	1473				hypothetical protein
EJDFIKED_00049	CDS	522				hypothetical protein
EJDFIKED_00050	CDS	747	mtfA		COG3228	Protein MtfA
EJDFIKED_00051	CDS	903	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
EJDFIKED_00052	CDS	138				hypothetical protein
EJDFIKED_00053	CDS	1083	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EJDFIKED_00054	CDS	1098	kanE	2.4.1.301		Alpha-D-kanosaminyltransferase
EJDFIKED_00055	CDS	1266				hypothetical protein
EJDFIKED_00056	CDS	846				hypothetical protein
EJDFIKED_00057	CDS	477				hypothetical protein
EJDFIKED_00058	CDS	1677	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
EJDFIKED_00059	CDS	693	crtA	1.14.15.9		Spheroidene monooxygenase
EJDFIKED_00060	CDS	1716				hypothetical protein
EJDFIKED_00061	CDS	1071	rip3		COG0517	Putative zinc metalloprotease Rip3
EJDFIKED_00062	CDS	498	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
EJDFIKED_00063	CDS	2328	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
EJDFIKED_00064	CDS	297	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
EJDFIKED_00065	CDS	1191				hypothetical protein
EJDFIKED_00066	CDS	786				hypothetical protein
EJDFIKED_00067	CDS	198				hypothetical protein
EJDFIKED_00068	CDS	315				hypothetical protein
EJDFIKED_00069	CDS	153				hypothetical protein
EJDFIKED_00070	CDS	168				hypothetical protein
EJDFIKED_00071	CDS	711				hypothetical protein
EJDFIKED_00072	CDS	426				hypothetical protein
EJDFIKED_00073	CDS	1167				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
EJDFIKED_00074	CDS	1146				hypothetical protein
EJDFIKED_00075	CDS	783	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
