locus_tag	ftype	length_bp	gene	EC_number	COG	product
LDHNKEKN_00001	CDS	1008	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
LDHNKEKN_00002	CDS	696	rssB_1			Regulator of RpoS
LDHNKEKN_00003	CDS	1404	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
LDHNKEKN_00004	CDS	1254				hypothetical protein
LDHNKEKN_00005	CDS	198				hypothetical protein
LDHNKEKN_00006	CDS	708	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
LDHNKEKN_00007	CDS	1296	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LDHNKEKN_00008	CDS	363				hypothetical protein
LDHNKEKN_00009	CDS	723				hypothetical protein
LDHNKEKN_00010	CDS	942				hypothetical protein
LDHNKEKN_00011	CDS	387	rsfS			Ribosomal silencing factor RsfS
LDHNKEKN_00012	CDS	678	nadD	2.7.7.18		nicotinate-nucleotide adenylyltransferase
LDHNKEKN_00013	CDS	1281	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
LDHNKEKN_00014	CDS	1044				hypothetical protein
LDHNKEKN_00015	CDS	393	lptE			LPS-assembly lipoprotein LptE
LDHNKEKN_00016	CDS	579	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
LDHNKEKN_00017	CDS	786				hypothetical protein
LDHNKEKN_00018	CDS	1155	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
LDHNKEKN_00019	CDS	1188	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
LDHNKEKN_00020	CDS	603				hypothetical protein
LDHNKEKN_00021	CDS	1608	pccB_1	6.4.1.3		Propionyl-CoA carboxylase, carboxyltransferase subunit
LDHNKEKN_00022	CDS	1263	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
LDHNKEKN_00023	CDS	1218				hypothetical protein
LDHNKEKN_00024	CDS	519				hypothetical protein
LDHNKEKN_00025	CDS	657	lutC			Lactate utilization protein C
LDHNKEKN_00026	CDS	1434	lutB			Lactate utilization protein B
LDHNKEKN_00027	CDS	792	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
LDHNKEKN_00028	CDS	1218				hypothetical protein
LDHNKEKN_00029	CDS	339				hypothetical protein
LDHNKEKN_00030	CDS	720				hypothetical protein
LDHNKEKN_00031	CDS	1041				hypothetical protein
LDHNKEKN_00032	CDS	357				hypothetical protein
LDHNKEKN_00033	CDS	957				hypothetical protein
LDHNKEKN_00034	CDS	501				hypothetical protein
LDHNKEKN_00035	CDS	1548				hypothetical protein
LDHNKEKN_00036	CDS	4293				hypothetical protein
LDHNKEKN_00037	CDS	1764				hypothetical protein
LDHNKEKN_00038	CDS	423				hypothetical protein
LDHNKEKN_00039	CDS	1155				hypothetical protein
LDHNKEKN_00040	CDS	483				hypothetical protein
LDHNKEKN_00041	CDS	510				hypothetical protein
LDHNKEKN_00042	CDS	510				hypothetical protein
LDHNKEKN_00043	CDS	648				hypothetical protein
LDHNKEKN_00044	CDS	384				hypothetical protein
LDHNKEKN_00045	CDS	966		2.6.1.57		Aromatic-amino-acid aminotransferase 1
LDHNKEKN_00046	CDS	234			COG0425	Putative sulfur carrier protein/Ta1414
LDHNKEKN_00047	CDS	480				hypothetical protein
LDHNKEKN_00048	CDS	585				hypothetical protein
LDHNKEKN_00049	CDS	828		3.5.5.1	COG0388	Nitrilase
LDHNKEKN_00050	CDS	1512	rne_1	3.1.26.12		Ribonuclease E
LDHNKEKN_00051	CDS	609		3.6.1.9		dTTP/UTP pyrophosphatase
LDHNKEKN_00052	CDS	483	rlmH	2.1.1.177		Ribosomal RNA large subunit methyltransferase H
LDHNKEKN_00053	CDS	1485	selO	2.7.7.-		Protein adenylyltransferase SelO
LDHNKEKN_00054	CDS	855	glcV_1	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
LDHNKEKN_00055	CDS	960	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LDHNKEKN_00056	CDS	927				hypothetical protein
LDHNKEKN_00057	CDS	987				hypothetical protein
LDHNKEKN_00058	CDS	1554	sgrR_1			HTH-type transcriptional regulator SgrR
LDHNKEKN_00059	CDS	3120	mdtC_1			Multidrug resistance protein MdtC
LDHNKEKN_00060	CDS	1131	mdtA_1			Multidrug resistance protein MdtA
LDHNKEKN_00061	CDS	399				hypothetical protein
LDHNKEKN_00062	CDS	636				hypothetical protein
LDHNKEKN_00063	CDS	255				hypothetical protein
LDHNKEKN_00064	CDS	633				hypothetical protein
LDHNKEKN_00065	CDS	294				hypothetical protein
LDHNKEKN_00066	CDS	351				hypothetical protein
LDHNKEKN_00067	CDS	663	allA_1	4.3.2.3		Ureidoglycolate lyase
LDHNKEKN_00068	CDS	723				hypothetical protein
LDHNKEKN_00069	CDS	540	engB_1		COG0218	putative GTP-binding protein EngB
LDHNKEKN_00070	CDS	1479				hypothetical protein
LDHNKEKN_00071	CDS	1056	ycaD_1			putative MFS-type transporter YcaD
LDHNKEKN_00072	CDS	306				hypothetical protein
LDHNKEKN_00073	CDS	792				hypothetical protein
LDHNKEKN_00074	CDS	537	hisD	1.1.1.23		Histidinol dehydrogenase
LDHNKEKN_00075	CDS	777				hypothetical protein
LDHNKEKN_00076	CDS	261				hypothetical protein
LDHNKEKN_00077	CDS	270				hypothetical protein
LDHNKEKN_00078	CDS	1749				hypothetical protein
LDHNKEKN_00079	CDS	897				hypothetical protein
LDHNKEKN_00080	CDS	333				hypothetical protein
LDHNKEKN_00081	CDS	537				hypothetical protein
LDHNKEKN_00082	CDS	1011				hypothetical protein
LDHNKEKN_00083	CDS	1608				hypothetical protein
