locus_tag	ftype	length_bp	gene	EC_number	COG	product
NDMOHFEP_00001	CDS	405				hypothetical protein
NDMOHFEP_00002	CDS	1305	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
NDMOHFEP_00003	CDS	669				hypothetical protein
NDMOHFEP_00004	tRNA	74				tRNA-Glu(ctc)
NDMOHFEP_00005	tRNA	73				tRNA-Gln(ctg)
NDMOHFEP_00006	CDS	393				hypothetical protein
NDMOHFEP_00007	CDS	645	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
NDMOHFEP_00008	CDS	1020				hypothetical protein
NDMOHFEP_00009	CDS	1104	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
NDMOHFEP_00010	CDS	993	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
NDMOHFEP_00011	CDS	558	cofC	2.7.7.68	COG1920	Phosphoenolpyruvate guanylyltransferase
NDMOHFEP_00012	CDS	729	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
NDMOHFEP_00013	CDS	1008	idsA	2.5.1.-	COG0142	Short chain isoprenyl diphosphate synthase
NDMOHFEP_00014	CDS	1401	aspS_1	6.1.1.23	COG0017	Aspartate--tRNA(Asp/Asn) ligase
NDMOHFEP_00015	CDS	381	panC	6.3.2.1		Pantothenate synthetase
NDMOHFEP_00016	CDS	978	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NDMOHFEP_00017	CDS	615				hypothetical protein
NDMOHFEP_00018	CDS	369				hypothetical protein
NDMOHFEP_00019	CDS	531				hypothetical protein
NDMOHFEP_00020	CDS	831		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
NDMOHFEP_00021	CDS	630				hypothetical protein
NDMOHFEP_00022	CDS	1743				hypothetical protein
NDMOHFEP_00023	CDS	1242	caiA_2	1.3.8.13		Crotonobetainyl-CoA reductase
NDMOHFEP_00024	CDS	1179	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
NDMOHFEP_00025	CDS	414				hypothetical protein
NDMOHFEP_00026	CDS	498				hypothetical protein
NDMOHFEP_00027	CDS	1002				hypothetical protein
NDMOHFEP_00028	CDS	807	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
