locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBPCIHCB_00001	CDS	303				hypothetical protein
IBPCIHCB_00002	CDS	1137	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
IBPCIHCB_00003	CDS	1290	pyrC			Dihydroorotase
IBPCIHCB_00004	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
IBPCIHCB_00005	CDS	534	pyrR	2.4.2.9		Bifunctional protein PyrR
IBPCIHCB_00006	CDS	381	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
IBPCIHCB_00007	CDS	630				hypothetical protein
IBPCIHCB_00008	CDS	342				hypothetical protein
IBPCIHCB_00009	CDS	591				hypothetical protein
IBPCIHCB_00010	CDS	1011	kae1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
IBPCIHCB_00011	CDS	609				hypothetical protein
IBPCIHCB_00012	CDS	438				hypothetical protein
IBPCIHCB_00013	CDS	489		1.11.1.15	COG0450	Peroxiredoxin
IBPCIHCB_00014	CDS	1428	pepQ_1	3.4.13.9		Xaa-Pro dipeptidase
IBPCIHCB_00015	CDS	684				hypothetical protein
IBPCIHCB_00016	CDS	615	tpm	2.1.1.67		Thiopurine S-methyltransferase
IBPCIHCB_00017	CDS	939	gyaR_1	1.1.1.26	COG1052	Glyoxylate reductase
IBPCIHCB_00018	CDS	1191				hypothetical protein
IBPCIHCB_00019	CDS	534				hypothetical protein
IBPCIHCB_00020	CDS	399				hypothetical protein
IBPCIHCB_00021	CDS	513				hypothetical protein
IBPCIHCB_00022	CDS	2157				hypothetical protein
IBPCIHCB_00023	CDS	1035				hypothetical protein
IBPCIHCB_00024	CDS	681				hypothetical protein
IBPCIHCB_00025	CDS	2163	speE_1	2.5.1.16		Polyamine aminopropyltransferase
IBPCIHCB_00026	CDS	1317	gcvPA	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 1
IBPCIHCB_00027	CDS	579				hypothetical protein
IBPCIHCB_00028	CDS	585				hypothetical protein
IBPCIHCB_00029	CDS	813				hypothetical protein
IBPCIHCB_00030	CDS	354				hypothetical protein
IBPCIHCB_00031	CDS	798	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
IBPCIHCB_00032	CDS	1260				hypothetical protein
IBPCIHCB_00033	CDS	1278				hypothetical protein
IBPCIHCB_00034	CDS	861	ribBA	3.5.4.25		Riboflavin biosynthesis protein RibBA
IBPCIHCB_00035	CDS	465	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
IBPCIHCB_00036	CDS	420	nusB			Transcription antitermination protein NusB
IBPCIHCB_00037	CDS	729				hypothetical protein
IBPCIHCB_00038	CDS	789				hypothetical protein
IBPCIHCB_00039	CDS	306	tatB			Sec-independent protein translocase protein TatB
IBPCIHCB_00040	CDS	393				hypothetical protein
IBPCIHCB_00041	CDS	1011				hypothetical protein
IBPCIHCB_00042	CDS	1467	sudA_1	1.8.1.19	COG0493	Sulfide dehydrogenase subunit alpha
IBPCIHCB_00043	CDS	459				hypothetical protein
IBPCIHCB_00044	CDS	1857				hypothetical protein
IBPCIHCB_00045	CDS	711				hypothetical protein
IBPCIHCB_00046	CDS	768				hypothetical protein
IBPCIHCB_00047	CDS	651				hypothetical protein
IBPCIHCB_00048	CDS	984				hypothetical protein
IBPCIHCB_00049	CDS	276				hypothetical protein
IBPCIHCB_00050	CDS	975	rbn_1	3.1.26.11		Ribonuclease BN
IBPCIHCB_00051	CDS	3681				hypothetical protein
IBPCIHCB_00052	CDS	729				hypothetical protein
IBPCIHCB_00053	CDS	816				hypothetical protein
IBPCIHCB_00054	CDS	3420	aas	6.2.1.20		Bifunctional protein Aas
IBPCIHCB_00055	tRNA	74				tRNA-Gln(ctg)
IBPCIHCB_00056	CDS	474				hypothetical protein
IBPCIHCB_00057	tRNA	74				tRNA-Glu(ctc)
IBPCIHCB_00058	CDS	534	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
IBPCIHCB_00059	CDS	828	petB_1			Cytochrome b6
IBPCIHCB_00060	CDS	753				hypothetical protein
IBPCIHCB_00061	CDS	2697				hypothetical protein
IBPCIHCB_00062	CDS	183				hypothetical protein
IBPCIHCB_00063	CDS	1017				hypothetical protein
IBPCIHCB_00064	CDS	828				hypothetical protein
IBPCIHCB_00065	CDS	348				hypothetical protein
IBPCIHCB_00066	CDS	516			COG2078	Protein
IBPCIHCB_00067	CDS	1002	gds_1	2.5.1.29	COG0142	Geranylgeranyl diphosphate synthase
IBPCIHCB_00068	CDS	3438	mfd	3.6.4.-		Transcription-repair-coupling factor
IBPCIHCB_00069	CDS	990	prsA_1	5.2.1.8		Foldase protein PrsA
IBPCIHCB_00070	CDS	1275	surA_1	5.2.1.8		Chaperone SurA
IBPCIHCB_00071	CDS	1416	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
IBPCIHCB_00072	CDS	1917	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
IBPCIHCB_00073	CDS	2589				hypothetical protein
IBPCIHCB_00074	CDS	1512	selO_1	2.7.7.-		Protein adenylyltransferase SelO
IBPCIHCB_00075	CDS	2235				hypothetical protein
IBPCIHCB_00076	CDS	891	hdfR_1			HTH-type transcriptional regulator HdfR
IBPCIHCB_00077	CDS	711				hypothetical protein
IBPCIHCB_00078	CDS	564				hypothetical protein
IBPCIHCB_00079	CDS	2592				hypothetical protein
IBPCIHCB_00080	CDS	465				hypothetical protein
IBPCIHCB_00081	CDS	228				hypothetical protein
IBPCIHCB_00082	CDS	603				hypothetical protein
IBPCIHCB_00083	CDS	1191	xerC_1			Tyrosine recombinase XerC
IBPCIHCB_00084	tRNA	74				tRNA-Phe(gaa)
IBPCIHCB_00085	CDS	480	greA			Transcription elongation factor GreA
IBPCIHCB_00086	CDS	645	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
IBPCIHCB_00087	CDS	2175	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
IBPCIHCB_00088	CDS	933				hypothetical protein
IBPCIHCB_00089	CDS	621	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
IBPCIHCB_00090	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
