locus_tag	ftype	length_bp	gene	EC_number	COG	product
KACHHMNN_00001	CDS	651				hypothetical protein
KACHHMNN_00002	CDS	681	lpdA_1	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
KACHHMNN_00003	CDS	540	nudC_1	3.6.1.22		NADH pyrophosphatase
KACHHMNN_00004	CDS	387				hypothetical protein
KACHHMNN_00005	tRNA	76				tRNA-Phe(gaa)
KACHHMNN_00006	CDS	726	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
KACHHMNN_00007	CDS	1440	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
KACHHMNN_00008	CDS	1080		3.5.1.4	COG0154	Amidase
KACHHMNN_00009	CDS	1260	miaB_1	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KACHHMNN_00010	CDS	969				hypothetical protein
KACHHMNN_00011	CDS	465	ybeY_1	3.1.-.-		Endoribonuclease YbeY
KACHHMNN_00012	CDS	867				hypothetical protein
KACHHMNN_00013	CDS	927				hypothetical protein
KACHHMNN_00014	CDS	918	purF_1	2.4.2.14		Amidophosphoribosyltransferase
KACHHMNN_00015	CDS	1959				hypothetical protein
KACHHMNN_00016	CDS	513				hypothetical protein
KACHHMNN_00017	CDS	222				hypothetical protein
KACHHMNN_00018	CDS	243				hypothetical protein
KACHHMNN_00019	CDS	1215				hypothetical protein
KACHHMNN_00020	CDS	1116	araD_1	4.2.1.5	COG4948	Arabinonate dehydratase
KACHHMNN_00021	CDS	486	moaC	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
KACHHMNN_00022	CDS	1263				hypothetical protein
KACHHMNN_00023	CDS	420				hypothetical protein
KACHHMNN_00024	CDS	1488				hypothetical protein
KACHHMNN_00025	CDS	714				hypothetical protein
KACHHMNN_00026	CDS	1032				hypothetical protein
KACHHMNN_00027	CDS	753				hypothetical protein
KACHHMNN_00028	CDS	1602	lutA_1			Lactate utilization protein A
KACHHMNN_00029	CDS	267				hypothetical protein
KACHHMNN_00030	CDS	1722	ilvD_1	4.2.1.9		Dihydroxy-acid dehydratase
KACHHMNN_00031	CDS	411				hypothetical protein
KACHHMNN_00032	CDS	1386	citZ	2.3.3.16	COG0372	Citrate synthase
KACHHMNN_00033	CDS	249	ycgL			Protein YcgL
KACHHMNN_00034	CDS	375				hypothetical protein
KACHHMNN_00035	CDS	798	xni	3.1.-.-		Flap endonuclease Xni
KACHHMNN_00036	CDS	1332	hslU			ATP-dependent protease ATPase subunit HslU
KACHHMNN_00037	CDS	555	hslV	3.4.25.2		ATP-dependent protease subunit HslV
KACHHMNN_00038	CDS	393				hypothetical protein
KACHHMNN_00039	CDS	600				hypothetical protein
KACHHMNN_00040	CDS	555				hypothetical protein
KACHHMNN_00041	CDS	1014	secF			Protein-export membrane protein SecF
KACHHMNN_00042	CDS	1887	secD_1			Protein translocase subunit SecD
KACHHMNN_00043	CDS	318				hypothetical protein
KACHHMNN_00044	CDS	1116	tgtA	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
KACHHMNN_00045	CDS	1041	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
KACHHMNN_00046	CDS	702				hypothetical protein
KACHHMNN_00047	CDS	306				hypothetical protein
KACHHMNN_00048	CDS	330				hypothetical protein
KACHHMNN_00049	CDS	1437		3.5.1.4	COG0154	Amidase
KACHHMNN_00050	CDS	930				hypothetical protein
KACHHMNN_00051	CDS	456				hypothetical protein
KACHHMNN_00052	CDS	1035				hypothetical protein
KACHHMNN_00053	CDS	966	araD_2	4.2.1.5	COG4948	Arabinonate dehydratase
KACHHMNN_00054	CDS	1584				hypothetical protein
KACHHMNN_00055	CDS	1266				hypothetical protein
KACHHMNN_00056	CDS	417				hypothetical protein
KACHHMNN_00057	CDS	693				hypothetical protein
KACHHMNN_00058	CDS	954	prs			Putative ribose-phosphate pyrophosphokinase
KACHHMNN_00059	tRNA	75				tRNA-Gln(ttg)
KACHHMNN_00060	CDS	822				hypothetical protein
KACHHMNN_00061	CDS	504	cinA_1			Putative competence-damage inducible protein
KACHHMNN_00062	CDS	1053	recA			Protein RecA
KACHHMNN_00063	CDS	1188	pyrD_1	1.3.-.-		Dihydroorotate dehydrogenase
KACHHMNN_00064	CDS	1362	bioA_1	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
KACHHMNN_00065	CDS	729				hypothetical protein
KACHHMNN_00066	CDS	429				hypothetical protein
KACHHMNN_00067	CDS	1416	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
KACHHMNN_00068	CDS	1272				hypothetical protein
KACHHMNN_00069	CDS	657	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
KACHHMNN_00070	CDS	807	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
KACHHMNN_00071	CDS	1008				hypothetical protein
KACHHMNN_00072	CDS	1083	anmK	2.7.1.170		Anhydro-N-acetylmuramic acid kinase
KACHHMNN_00073	CDS	339	erpA_1			Iron-sulfur cluster insertion protein ErpA
KACHHMNN_00074	CDS	216	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
KACHHMNN_00075	CDS	570				hypothetical protein
KACHHMNN_00076	CDS	585				hypothetical protein
KACHHMNN_00077	CDS	510				hypothetical protein
KACHHMNN_00078	CDS	204	uvrA			UvrABC system protein A
KACHHMNN_00079	CDS	1026	lysY	1.2.1.-	COG0002	[LysW]-L-2-aminoadipate/[LysW]-L-glutamate phosphate reductase
KACHHMNN_00080	CDS	834	lysX	6.3.2.43	COG0189	Alpha-aminoadipate--LysW ligase LysX
KACHHMNN_00081	CDS	165				hypothetical protein
KACHHMNN_00082	tRNA	75				tRNA-Val(gac)
KACHHMNN_00083	CDS	435				hypothetical protein
KACHHMNN_00084	CDS	1149	mdtB			Multidrug resistance protein MdtB
KACHHMNN_00085	CDS	1677	gluQ_1	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
KACHHMNN_00086	CDS	612	petJ_1			Cytochrome c6
KACHHMNN_00087	CDS	606	tpm	2.1.1.67		Thiopurine S-methyltransferase
KACHHMNN_00088	CDS	2040	fusA_1		COG0480	Elongation factor 2
KACHHMNN_00089	CDS	1068				hypothetical protein
KACHHMNN_00090	CDS	1200	sat	2.7.7.4		Sulfate adenylyltransferase
KACHHMNN_00091	CDS	267				hypothetical protein
KACHHMNN_00092	CDS	459				hypothetical protein
KACHHMNN_00093	CDS	531				hypothetical protein
KACHHMNN_00094	CDS	762	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
KACHHMNN_00095	CDS	222				hypothetical protein
KACHHMNN_00096	CDS	801		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
KACHHMNN_00097	CDS	1185				hypothetical protein
KACHHMNN_00098	CDS	594				hypothetical protein
KACHHMNN_00099	CDS	717	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
KACHHMNN_00100	CDS	1608				hypothetical protein
KACHHMNN_00101	CDS	420				hypothetical protein
KACHHMNN_00102	CDS	138	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
KACHHMNN_00103	CDS	1254	fpoD	1.12.98.3	COG0649	F(420)H(2) dehydrogenase subunit D
KACHHMNN_00104	CDS	483				hypothetical protein
KACHHMNN_00105	CDS	318				hypothetical protein
KACHHMNN_00106	CDS	207				hypothetical protein
KACHHMNN_00107	CDS	753				hypothetical protein
KACHHMNN_00108	CDS	705	aglD_1	2.4.1.-	COG0392	Glycosyltransferase AglD
KACHHMNN_00109	CDS	297				hypothetical protein
KACHHMNN_00110	CDS	1086				hypothetical protein
KACHHMNN_00111	CDS	657				hypothetical protein
KACHHMNN_00112	CDS	1362	trpB1_1	4.2.1.20	COG1350	Tryptophan synthase beta chain 1
KACHHMNN_00113	CDS	1188				hypothetical protein
KACHHMNN_00114	CDS	735	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
KACHHMNN_00115	CDS	972				hypothetical protein
KACHHMNN_00116	CDS	285				hypothetical protein
KACHHMNN_00117	CDS	957				hypothetical protein
KACHHMNN_00118	CDS	741				hypothetical protein
KACHHMNN_00119	CDS	441	ccmE_1			Cytochrome c-type biogenesis protein CcmE
KACHHMNN_00120	CDS	93				hypothetical protein
KACHHMNN_00121	CDS	363				hypothetical protein
KACHHMNN_00122	CDS	1614	nadE	6.3.5.1		Glutamine-dependent NAD(+) synthetase
KACHHMNN_00123	CDS	144				hypothetical protein
KACHHMNN_00124	CDS	1011				hypothetical protein
KACHHMNN_00125	CDS	471				hypothetical protein
KACHHMNN_00126	CDS	318				hypothetical protein
KACHHMNN_00127	CDS	117				hypothetical protein
KACHHMNN_00128	CDS	2391				hypothetical protein
KACHHMNN_00129	CDS	600	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
KACHHMNN_00130	CDS	1119				hypothetical protein
KACHHMNN_00131	CDS	381	ypeA	2.3.1.-		Acetyltransferase YpeA
KACHHMNN_00132	CDS	1140				hypothetical protein
KACHHMNN_00133	CDS	1206				hypothetical protein
KACHHMNN_00134	CDS	966				hypothetical protein
KACHHMNN_00135	CDS	696	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
KACHHMNN_00136	CDS	273				hypothetical protein
KACHHMNN_00137	CDS	882				hypothetical protein
KACHHMNN_00138	CDS	714	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
KACHHMNN_00139	CDS	1368	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
KACHHMNN_00140	CDS	528				hypothetical protein
KACHHMNN_00141	CDS	870				hypothetical protein
KACHHMNN_00142	CDS	915				hypothetical protein
KACHHMNN_00143	CDS	432	gcvT_1	2.1.2.10	COG0404	putative aminomethyltransferase
KACHHMNN_00144	CDS	378	gcvH			Glycine cleavage system H protein
KACHHMNN_00145	CDS	318				hypothetical protein
KACHHMNN_00146	CDS	174				hypothetical protein
KACHHMNN_00147	CDS	171				hypothetical protein
KACHHMNN_00148	CDS	201				hypothetical protein
KACHHMNN_00149	CDS	285				hypothetical protein
KACHHMNN_00150	CDS	714				hypothetical protein
KACHHMNN_00151	CDS	864				hypothetical protein
KACHHMNN_00152	CDS	1806	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KACHHMNN_00153	CDS	846				hypothetical protein
KACHHMNN_00154	CDS	747				hypothetical protein
KACHHMNN_00155	tRNA	88				tRNA-Ser(cga)
KACHHMNN_00156	CDS	417				hypothetical protein
KACHHMNN_00157	CDS	1524				hypothetical protein
KACHHMNN_00158	CDS	291				hypothetical protein
KACHHMNN_00159	CDS	144				hypothetical protein
KACHHMNN_00160	CDS	1053	dusA	1.3.1.91		tRNA-dihydrouridine(20/20a) synthase
KACHHMNN_00161	CDS	432				hypothetical protein
KACHHMNN_00162	CDS	1563	gshA	6.3.2.2		Glutamate--cysteine ligase
KACHHMNN_00163	CDS	1104				hypothetical protein
KACHHMNN_00164	CDS	1140		3.-.-.-	COG0624	putative metallohydrolase
KACHHMNN_00165	CDS	855	fadJ	5.1.2.3		Fatty acid oxidation complex subunit alpha
KACHHMNN_00166	CDS	2097				hypothetical protein
KACHHMNN_00167	CDS	927				hypothetical protein
KACHHMNN_00168	CDS	801				hypothetical protein
KACHHMNN_00169	CDS	882				hypothetical protein
KACHHMNN_00170	CDS	2661	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
KACHHMNN_00171	CDS	558	ligN	6.5.1.2	COG0272	DNA ligase
KACHHMNN_00172	CDS	543	obg_1	3.6.5.-		GTPase Obg
KACHHMNN_00173	CDS	1137	proB_1	2.7.2.11		Glutamate 5-kinase
KACHHMNN_00174	CDS	207				hypothetical protein
KACHHMNN_00175	CDS	771	QRSL1_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
KACHHMNN_00176	CDS	912	lysZ_1	2.7.2.-	COG0548	[LysW]-aminoadipate/[LysW]-glutamate kinase
KACHHMNN_00177	CDS	450				hypothetical protein
KACHHMNN_00178	CDS	1302	dadA_1	1.4.99.-		D-amino acid dehydrogenase
KACHHMNN_00179	CDS	1011				hypothetical protein
KACHHMNN_00180	CDS	390	gcvT_2	2.1.2.10		Aminomethyltransferase
KACHHMNN_00181	CDS	783	rhaD_2	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
KACHHMNN_00182	CDS	486				hypothetical protein
KACHHMNN_00183	CDS	597				hypothetical protein
KACHHMNN_00184	CDS	426				hypothetical protein
KACHHMNN_00185	CDS	426	hemH	4.99.1.1		Ferrochelatase
KACHHMNN_00186	CDS	861	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
KACHHMNN_00187	CDS	2826	glnE	2.7.7.42		Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
KACHHMNN_00188	CDS	411	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
KACHHMNN_00189	CDS	234				hypothetical protein
KACHHMNN_00190	CDS	741				hypothetical protein
KACHHMNN_00191	CDS	897				hypothetical protein
KACHHMNN_00192	CDS	285				hypothetical protein
KACHHMNN_00193	CDS	1497	hmeD		COG0247	Hdr-like menaquinol oxidoreductase iron-sulfur subunit 2
KACHHMNN_00194	CDS	591	hmeC		COG2181	Hdr-like menaquinol oxidoreductase cytochrome b-like subunit
KACHHMNN_00195	CDS	231				hypothetical protein
KACHHMNN_00196	CDS	870				hypothetical protein
KACHHMNN_00197	CDS	816				hypothetical protein
KACHHMNN_00198	CDS	603				hypothetical protein
KACHHMNN_00199	CDS	588				hypothetical protein
KACHHMNN_00200	CDS	366				hypothetical protein
KACHHMNN_00201	CDS	1074	leuB	1.1.1.85	COG0473	3-isopropylmalate/3-methylmalate dehydrogenase
KACHHMNN_00202	CDS	1596	mttB_1	2.1.1.250		Trimethylamine methyltransferase MttB
KACHHMNN_00203	CDS	429				hypothetical protein
KACHHMNN_00204	CDS	579				hypothetical protein
KACHHMNN_00205	CDS	807	arcR			putative HTH-type transcriptional regulator ArcR
KACHHMNN_00206	CDS	468				hypothetical protein
KACHHMNN_00207	CDS	690	betA_1	1.2.1.8		Oxygen-dependent choline dehydrogenase
KACHHMNN_00208	CDS	498				hypothetical protein
KACHHMNN_00209	CDS	699	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
KACHHMNN_00210	CDS	477				hypothetical protein
KACHHMNN_00211	CDS	576	QRSL1_2	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A, chloroplastic/mitochondrial
KACHHMNN_00212	CDS	615				hypothetical protein
KACHHMNN_00213	CDS	570				hypothetical protein
KACHHMNN_00214	CDS	465				hypothetical protein
KACHHMNN_00215	CDS	1191				hypothetical protein
KACHHMNN_00216	CDS	558				hypothetical protein
KACHHMNN_00217	CDS	1959	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
KACHHMNN_00218	CDS	543				hypothetical protein
KACHHMNN_00219	CDS	315				hypothetical protein
KACHHMNN_00220	CDS	264				hypothetical protein
KACHHMNN_00221	CDS	1038				hypothetical protein
KACHHMNN_00222	CDS	378				hypothetical protein
KACHHMNN_00223	CDS	216				hypothetical protein
KACHHMNN_00224	CDS	849			COG0004	Putative ammonium transporter
KACHHMNN_00225	CDS	1479	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
KACHHMNN_00226	CDS	327	resA_1			Thiol-disulfide oxidoreductase ResA
KACHHMNN_00227	CDS	411				hypothetical protein
KACHHMNN_00228	CDS	498				hypothetical protein
KACHHMNN_00229	CDS	777		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
