locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDDCGGAO_00001	CDS	507				hypothetical protein
HDDCGGAO_00002	CDS	1236				hypothetical protein
HDDCGGAO_00003	CDS	780				hypothetical protein
HDDCGGAO_00004	CDS	228	oadG	7.2.4.2		oxaloacetate decarboxylase gamma chain
HDDCGGAO_00005	CDS	1668	sudA	1.8.1.19	COG0493	Sulfide dehydrogenase subunit alpha
HDDCGGAO_00006	CDS	1038	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
HDDCGGAO_00007	CDS	861				hypothetical protein
HDDCGGAO_00008	CDS	945				hypothetical protein
HDDCGGAO_00009	CDS	672	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
HDDCGGAO_00010	CDS	468	dnaJ			Chaperone protein DnaJ
HDDCGGAO_00011	CDS	666	tmk_1	2.7.4.9		Thymidylate kinase
HDDCGGAO_00012	CDS	1266	pcnB	2.7.7.19		Poly(A) polymerase I
HDDCGGAO_00013	CDS	627	dksA			RNA polymerase-binding transcription factor DksA
HDDCGGAO_00014	CDS	747	RBKS	2.7.1.15		Ribokinase
HDDCGGAO_00015	CDS	687	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
HDDCGGAO_00016	CDS	459				hypothetical protein
HDDCGGAO_00017	CDS	258				hypothetical protein
HDDCGGAO_00018	CDS	2415	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
HDDCGGAO_00019	CDS	465	recO			DNA repair protein RecO
HDDCGGAO_00020	CDS	378				hypothetical protein
HDDCGGAO_00021	CDS	645	adk_1	2.7.4.3	COG0563	Adenylate kinase
HDDCGGAO_00022	CDS	189				hypothetical protein
HDDCGGAO_00023	CDS	396				hypothetical protein
HDDCGGAO_00024	CDS	306				hypothetical protein
HDDCGGAO_00025	CDS	537	rpl5		COG0094	50S ribosomal protein L5
HDDCGGAO_00026	CDS	327				hypothetical protein
HDDCGGAO_00027	CDS	369			COG0093	50S ribosomal protein L14
HDDCGGAO_00028	CDS	303				hypothetical protein
HDDCGGAO_00029	CDS	222				hypothetical protein
HDDCGGAO_00030	CDS	405				hypothetical protein
HDDCGGAO_00031	CDS	651	rps3		COG0092	30S ribosomal protein S3
HDDCGGAO_00032	CDS	339				hypothetical protein
HDDCGGAO_00033	CDS	273			COG0185	30S ribosomal protein S19
HDDCGGAO_00034	CDS	828				hypothetical protein
