locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCGGBFIB_00001	CDS	1458				hypothetical protein
GCGGBFIB_00002	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GCGGBFIB_00003	CDS	624				hypothetical protein
GCGGBFIB_00004	CDS	723	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
GCGGBFIB_00005	CDS	432	lexA	3.4.21.88		LexA repressor
GCGGBFIB_00006	CDS	360	rbfA			Ribosome-binding factor A
GCGGBFIB_00007	CDS	1056		2.7.1.40	COG0469	Pyruvate kinase
GCGGBFIB_00008	CDS	204				hypothetical protein
GCGGBFIB_00009	CDS	537	ndhJ_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
GCGGBFIB_00010	CDS	498	fpoB_1	1.12.98.3	COG0377	F(420)H(2) dehydrogenase subunit B
GCGGBFIB_00011	CDS	369	fpoA_1	1.12.98.3	COG0838	F(420)H(2) dehydrogenase subunit A
GCGGBFIB_00012	CDS	411				hypothetical protein
GCGGBFIB_00013	CDS	855		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
GCGGBFIB_00014	CDS	438				Single-stranded DNA-binding protein
GCGGBFIB_00015	CDS	1257				hypothetical protein
GCGGBFIB_00016	CDS	621	betI			HTH-type transcriptional regulator BetI
GCGGBFIB_00017	CDS	327				hypothetical protein
GCGGBFIB_00018	CDS	180				hypothetical protein
GCGGBFIB_00019	CDS	498				hypothetical protein
GCGGBFIB_00020	CDS	1026				hypothetical protein
GCGGBFIB_00021	CDS	792	btuD_1	7.6.2.8	COG1120	Cobalamin import ATP-binding protein BtuD
GCGGBFIB_00022	CDS	867				hypothetical protein
GCGGBFIB_00023	CDS	468				hypothetical protein
GCGGBFIB_00024	CDS	2235				hypothetical protein
GCGGBFIB_00025	CDS	1356	trpB1	4.2.1.20	COG1350	Tryptophan synthase beta chain 1
GCGGBFIB_00026	CDS	729			COG1136	putative ABC transporter ATP-binding protein
GCGGBFIB_00027	CDS	414				hypothetical protein
GCGGBFIB_00028	CDS	453	priA	3.6.4.-		primosomal protein N'
GCGGBFIB_00029	CDS	558	atpD_1			ATP synthase subunit delta
GCGGBFIB_00030	CDS	513				hypothetical protein
GCGGBFIB_00031	CDS	477				hypothetical protein
GCGGBFIB_00032	CDS	339				hypothetical protein
GCGGBFIB_00033	CDS	1017				hypothetical protein
GCGGBFIB_00034	CDS	795	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
GCGGBFIB_00035	CDS	192				hypothetical protein
GCGGBFIB_00036	CDS	501				hypothetical protein
GCGGBFIB_00037	CDS	387				hypothetical protein
GCGGBFIB_00038	CDS	1617	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
GCGGBFIB_00039	CDS	165				hypothetical protein
GCGGBFIB_00040	CDS	267	rpoL	2.7.7.6	COG1761	DNA-directed RNA polymerase subunit L
GCGGBFIB_00041	CDS	177				hypothetical protein
GCGGBFIB_00042	CDS	810	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
