locus_tag	ftype	length_bp	gene	EC_number	COG	product
MEJIJMNM_00001	CDS	2298	topA	5.6.2.1	COG0550	DNA topoisomerase 1
MEJIJMNM_00002	CDS	459				hypothetical protein
MEJIJMNM_00003	CDS	252				hypothetical protein
MEJIJMNM_00004	CDS	597	lexA	3.4.21.88	COG1974	LexA repressor
MEJIJMNM_00005	CDS	99				hypothetical protein
MEJIJMNM_00006	CDS	1239	ycaD_1			putative MFS-type transporter YcaD
MEJIJMNM_00007	CDS	447	psiE			Protein PsiE
MEJIJMNM_00008	CDS	657				hypothetical protein
MEJIJMNM_00009	CDS	990				hypothetical protein
MEJIJMNM_00010	CDS	456				hypothetical protein
MEJIJMNM_00011	CDS	405				hypothetical protein
MEJIJMNM_00012	CDS	615				hypothetical protein
MEJIJMNM_00013	CDS	702		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
MEJIJMNM_00014	CDS	792				hypothetical protein
MEJIJMNM_00015	CDS	663				hypothetical protein
MEJIJMNM_00016	CDS	993	dmg_1	1.5.3.10		Dimethylglycine oxidase
MEJIJMNM_00017	CDS	657				hypothetical protein
MEJIJMNM_00018	CDS	564				hypothetical protein
MEJIJMNM_00019	CDS	1698				hypothetical protein
MEJIJMNM_00020	CDS	591				hypothetical protein
MEJIJMNM_00021	CDS	1083	dhmA_1	3.8.1.5	COG0596	Haloalkane dehalogenase
MEJIJMNM_00022	CDS	417				hypothetical protein
MEJIJMNM_00023	CDS	294				hypothetical protein
MEJIJMNM_00024	CDS	1530				hypothetical protein
MEJIJMNM_00025	CDS	756	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
MEJIJMNM_00026	CDS	732	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
MEJIJMNM_00027	CDS	447	rnhA	3.1.26.4	COG0328	Ribonuclease HI
MEJIJMNM_00028	CDS	813				hypothetical protein
MEJIJMNM_00029	CDS	864	atpG		COG0224	ATP synthase gamma chain
MEJIJMNM_00030	CDS	468	atpA	7.1.2.2		ATP synthase subunit alpha
MEJIJMNM_00031	CDS	1620	egtB	1.14.99.50		Hercynine oxygenase
MEJIJMNM_00032	CDS	1821	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MEJIJMNM_00033	CDS	408	tolR_1			Tol-Pal system protein TolR
MEJIJMNM_00034	CDS	624	tolQ_1		COG0811	Tol-Pal system protein TolQ
MEJIJMNM_00035	CDS	2310				hypothetical protein
MEJIJMNM_00036	CDS	213				hypothetical protein
MEJIJMNM_00037	CDS	732				hypothetical protein
MEJIJMNM_00038	CDS	885	aroB_1	4.2.3.4	COG0337	3-dehydroquinate synthase
MEJIJMNM_00039	CDS	1158	tmd	1.5.8.2		Trimethylamine dehydrogenase
MEJIJMNM_00040	CDS	408	bpt	2.3.2.29		Aspartate/glutamate leucyltransferase
MEJIJMNM_00041	CDS	219	infA		COG0361	Translation initiation factor IF-1
MEJIJMNM_00042	CDS	711	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
MEJIJMNM_00043	CDS	372	glmU			Bifunctional protein GlmU
MEJIJMNM_00044	CDS	1821	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
MEJIJMNM_00045	CDS	675				hypothetical protein
MEJIJMNM_00046	CDS	810				hypothetical protein
MEJIJMNM_00047	CDS	267				hypothetical protein
MEJIJMNM_00048	CDS	228	cnbA	1.7.1.16		Chloronitrobenzene nitroreductase
MEJIJMNM_00049	CDS	1149	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MEJIJMNM_00050	CDS	489	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
MEJIJMNM_00051	CDS	804	nagR		COG2188	HTH-type transcriptional repressor NagR
MEJIJMNM_00052	CDS	888	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
MEJIJMNM_00053	CDS	2886				hypothetical protein
MEJIJMNM_00054	CDS	321				hypothetical protein
MEJIJMNM_00055	CDS	339				hypothetical protein
MEJIJMNM_00056	CDS	1347	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
MEJIJMNM_00057	CDS	687				hypothetical protein
MEJIJMNM_00058	CDS	1095				hypothetical protein
MEJIJMNM_00059	CDS	135				hypothetical protein
MEJIJMNM_00060	CDS	162				hypothetical protein
MEJIJMNM_00061	CDS	438				hypothetical protein
MEJIJMNM_00062	CDS	771				hypothetical protein
MEJIJMNM_00063	CDS	408				hypothetical protein
MEJIJMNM_00064	CDS	489	secD		COG0342	Protein translocase subunit SecD
MEJIJMNM_00065	CDS	915	secF		COG0341	Protein translocase subunit SecF
MEJIJMNM_00066	CDS	738	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
MEJIJMNM_00067	CDS	1050	envC		COG4942	Murein hydrolase activator EnvC
MEJIJMNM_00068	CDS	1401				hypothetical protein
MEJIJMNM_00069	CDS	774	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MEJIJMNM_00070	CDS	117				hypothetical protein
MEJIJMNM_00071	CDS	921				hypothetical protein
MEJIJMNM_00072	CDS	552	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MEJIJMNM_00073	CDS	1833	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
MEJIJMNM_00074	CDS	1362	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
MEJIJMNM_00075	CDS	1038	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
MEJIJMNM_00076	CDS	1593	proS	6.1.1.15	COG0442	Proline--tRNA ligase
MEJIJMNM_00077	CDS	582				hypothetical protein
MEJIJMNM_00078	CDS	1344	puuA	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
MEJIJMNM_00079	CDS	480	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
MEJIJMNM_00080	CDS	1578	prfC		COG4108	Peptide chain release factor RF3
MEJIJMNM_00081	CDS	1461	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MEJIJMNM_00082	CDS	270				hypothetical protein
MEJIJMNM_00083	CDS	1299	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
MEJIJMNM_00084	CDS	699				hypothetical protein
MEJIJMNM_00085	CDS	411				hypothetical protein
MEJIJMNM_00086	CDS	276	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
MEJIJMNM_00087	CDS	558				hypothetical protein
MEJIJMNM_00088	CDS	711				hypothetical protein
MEJIJMNM_00089	CDS	489				hypothetical protein
MEJIJMNM_00090	CDS	372				hypothetical protein
MEJIJMNM_00091	CDS	444				hypothetical protein
MEJIJMNM_00092	tRNA	76				tRNA-His(gtg)
MEJIJMNM_00093	tRNA	77				tRNA-Pro(tgg)
MEJIJMNM_00094	CDS	846	folD			Bifunctional protein FolD protein
MEJIJMNM_00095	CDS	1080	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MEJIJMNM_00096	CDS	723	yggS		COG0325	Pyridoxal phosphate homeostasis protein
MEJIJMNM_00097	CDS	453				hypothetical protein
MEJIJMNM_00098	CDS	597	grpE		COG0576	Protein GrpE
MEJIJMNM_00099	CDS	414				hypothetical protein
MEJIJMNM_00100	CDS	390				hypothetical protein
MEJIJMNM_00101	CDS	1728	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MEJIJMNM_00102	CDS	789	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
MEJIJMNM_00103	CDS	1110	menC	4.2.1.113		o-succinylbenzoate synthase
MEJIJMNM_00104	CDS	846	yddE	5.1.-.-	COG0384	putative isomerase YddE
MEJIJMNM_00105	CDS	1005				hypothetical protein
MEJIJMNM_00106	CDS	1410	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
MEJIJMNM_00107	CDS	474				hypothetical protein
MEJIJMNM_00108	CDS	972	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
MEJIJMNM_00109	CDS	417				hypothetical protein
MEJIJMNM_00110	CDS	432				hypothetical protein
MEJIJMNM_00111	CDS	1413	potE			Putrescine transporter PotE
MEJIJMNM_00112	CDS	897	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
MEJIJMNM_00113	CDS	345	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
MEJIJMNM_00114	CDS	1296	lgoT			putative L-galactonate transporter
MEJIJMNM_00115	CDS	369				hypothetical protein
MEJIJMNM_00116	CDS	543				hypothetical protein
MEJIJMNM_00117	CDS	690	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
MEJIJMNM_00118	tRNA	77				tRNA-Met(cat)
MEJIJMNM_00119	CDS	204				hypothetical protein
MEJIJMNM_00120	CDS	270				hypothetical protein
MEJIJMNM_00121	CDS	948	pknL	2.7.11.1	COG0515	Serine/threonine-protein kinase PknL
MEJIJMNM_00122	CDS	714	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
MEJIJMNM_00123	tRNA	86				tRNA-Leu(gag)
MEJIJMNM_00124	CDS	381	secG		COG1314	Protein-export membrane protein SecG
MEJIJMNM_00125	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
MEJIJMNM_00126	CDS	870	folP	2.5.1.15	COG0294	Dihydropteroate synthase
MEJIJMNM_00127	CDS	1653	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MEJIJMNM_00128	CDS	597				hypothetical protein
MEJIJMNM_00129	CDS	852	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
