locus_tag	ftype	length_bp	gene	EC_number	COG	product
NMHGPODL_00001	CDS	186				hypothetical protein
NMHGPODL_00002	CDS	756	zupT			Zinc transporter ZupT
NMHGPODL_00003	CDS	777	dacA	2.7.7.85		Diadenylate cyclase
NMHGPODL_00004	CDS	840				hypothetical protein
NMHGPODL_00005	CDS	2070	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NMHGPODL_00006	CDS	531	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
NMHGPODL_00007	CDS	1341	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
NMHGPODL_00008	CDS	948				hypothetical protein
NMHGPODL_00009	CDS	657	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
NMHGPODL_00010	CDS	1068				hypothetical protein
NMHGPODL_00011	CDS	675	ccsA			Cytochrome c biogenesis protein CcsA
NMHGPODL_00012	CDS	663				hypothetical protein
NMHGPODL_00013	CDS	687	glcV	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
NMHGPODL_00014	CDS	270				hypothetical protein
NMHGPODL_00015	CDS	1968				hypothetical protein
NMHGPODL_00016	CDS	432	ccmE			Cytochrome c-type biogenesis protein CcmE
NMHGPODL_00017	CDS	1659	icmF_1	5.4.99.13		Fused isobutyryl-CoA mutase
NMHGPODL_00018	CDS	1716				hypothetical protein
NMHGPODL_00019	CDS	1749	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
NMHGPODL_00020	tmRNA	316	ssrA			transfer-messenger RNA, SsrA
NMHGPODL_00021	tRNA	74				tRNA-Met(cat)
NMHGPODL_00022	CDS	504				hypothetical protein
NMHGPODL_00023	CDS	390				hypothetical protein
NMHGPODL_00024	CDS	1938	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NMHGPODL_00025	CDS	561				hypothetical protein
NMHGPODL_00026	CDS	747	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NMHGPODL_00027	CDS	726				hypothetical protein
NMHGPODL_00028	CDS	315				hypothetical protein
NMHGPODL_00029	tRNA	75				tRNA-Val(cac)
NMHGPODL_00030	CDS	90				hypothetical protein
NMHGPODL_00031	CDS	2760	btuB_1			Vitamin B12 transporter BtuB
NMHGPODL_00032	CDS	1563				hypothetical protein
NMHGPODL_00033	CDS	417				hypothetical protein
NMHGPODL_00034	CDS	1749	dnaG	2.7.7.-		DNA primase
NMHGPODL_00035	CDS	543				hypothetical protein
NMHGPODL_00036	CDS	444				hypothetical protein
NMHGPODL_00037	CDS	822	mjaVM	2.1.1.113	COG0863	Modification methylase MjaV
NMHGPODL_00038	CDS	501	arsC	1.20.4.4		Arsenate reductase
NMHGPODL_00039	CDS	3228				hypothetical protein
NMHGPODL_00040	CDS	2109				hypothetical protein
NMHGPODL_00041	CDS	690				hypothetical protein
NMHGPODL_00042	CDS	933				hypothetical protein
NMHGPODL_00043	CDS	2244				hypothetical protein
NMHGPODL_00044	CDS	657				hypothetical protein
NMHGPODL_00045	CDS	381				hypothetical protein
NMHGPODL_00046	CDS	633	udk	2.7.1.48		Uridine kinase
NMHGPODL_00047	CDS	567	tdk	2.7.1.21		Thymidine kinase
NMHGPODL_00048	CDS	1221				hypothetical protein
NMHGPODL_00049	CDS	561	adk	2.7.4.3	COG0563	Adenylate kinase
NMHGPODL_00050	CDS	594	coaE	2.7.1.24		Dephospho-CoA kinase
NMHGPODL_00051	CDS	480				hypothetical protein
NMHGPODL_00052	CDS	1008				hypothetical protein
NMHGPODL_00053	CDS	1386		3.4.21.-	COG1030	Membrane-bound protease
NMHGPODL_00054	CDS	864	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
NMHGPODL_00055	CDS	567	sua5	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NMHGPODL_00056	CDS	708				hypothetical protein
NMHGPODL_00057	CDS	1170				hypothetical protein
NMHGPODL_00058	CDS	1149	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
NMHGPODL_00059	CDS	690				hypothetical protein
NMHGPODL_00060	CDS	435	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
NMHGPODL_00061	CDS	441				hypothetical protein
NMHGPODL_00062	CDS	954	lpxC	3.5.1.108		UDP-3-O-acyl-N-acetylglucosamine deacetylase
NMHGPODL_00063	CDS	1056	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
NMHGPODL_00064	CDS	534				hypothetical protein
NMHGPODL_00065	CDS	2391	bamA_1			Outer membrane protein assembly factor BamA
NMHGPODL_00066	CDS	753	uppS	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
NMHGPODL_00067	CDS	288				hypothetical protein
NMHGPODL_00068	CDS	792				hypothetical protein
NMHGPODL_00069	CDS	1119				Iron-sulfur cluster carrier protein
NMHGPODL_00070	CDS	306				hypothetical protein
NMHGPODL_00071	CDS	1188	entS			Enterobactin exporter EntS
NMHGPODL_00072	CDS	336				hypothetical protein
NMHGPODL_00073	CDS	1437	glpK	2.7.1.30	COG0554	Glycerol kinase
NMHGPODL_00074	CDS	213				hypothetical protein
NMHGPODL_00075	CDS	687	gph_1	3.1.3.18		Phosphoglycolate phosphatase
NMHGPODL_00076	CDS	1131	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
NMHGPODL_00077	CDS	1341				hypothetical protein
NMHGPODL_00078	CDS	417				hypothetical protein
NMHGPODL_00079	CDS	726				hypothetical protein
NMHGPODL_00080	CDS	1080	nth	4.2.99.18		Endonuclease III
NMHGPODL_00081	CDS	426				hypothetical protein
NMHGPODL_00082	CDS	330	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
NMHGPODL_00083	CDS	1218				hypothetical protein
NMHGPODL_00084	CDS	1368				hypothetical protein
NMHGPODL_00085	CDS	1011	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
NMHGPODL_00086	CDS	462			COG1522	putative HTH-type transcriptional regulator
NMHGPODL_00087	CDS	2748				hypothetical protein
NMHGPODL_00088	CDS	900				hypothetical protein
NMHGPODL_00089	CDS	2229	priA	3.6.4.-		primosomal protein N'
NMHGPODL_00090	CDS	444				hypothetical protein
NMHGPODL_00091	CDS	228				hypothetical protein
NMHGPODL_00092	CDS	474				hypothetical protein
NMHGPODL_00093	CDS	2148	hppA1	7.2.3.-	COG3808	K(+)-stimulated pyrophosphate-energized sodium pump
NMHGPODL_00094	CDS	555	pth	3.1.1.29		Peptidyl-tRNA hydrolase
NMHGPODL_00095	CDS	693				hypothetical protein
NMHGPODL_00096	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NMHGPODL_00097	tRNA	72				tRNA-Gln(ttg)
NMHGPODL_00098	CDS	741	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NMHGPODL_00099	CDS	477	ispDF	4.6.1.12		Bifunctional enzyme IspD/IspF
NMHGPODL_00100	CDS	672	ispD	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
NMHGPODL_00101	CDS	1053	queA	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
NMHGPODL_00102	CDS	1026	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
NMHGPODL_00103	CDS	2322				hypothetical protein
NMHGPODL_00104	CDS	2850	uvrA			UvrABC system protein A
NMHGPODL_00105	CDS	558				hypothetical protein
NMHGPODL_00106	CDS	903				hypothetical protein
NMHGPODL_00107	CDS	1254				hypothetical protein
NMHGPODL_00108	CDS	375				hypothetical protein
NMHGPODL_00109	CDS	783				hypothetical protein
NMHGPODL_00110	CDS	546				hypothetical protein
NMHGPODL_00111	CDS	1101	OLA1			Obg-like ATPase 1
NMHGPODL_00112	CDS	477				hypothetical protein
NMHGPODL_00113	CDS	576				hypothetical protein
NMHGPODL_00114	CDS	990		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
NMHGPODL_00115	CDS	579				hypothetical protein
NMHGPODL_00116	CDS	1119	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
NMHGPODL_00117	CDS	648				hypothetical protein
NMHGPODL_00118	CDS	1032	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
NMHGPODL_00119	CDS	3663				hypothetical protein
NMHGPODL_00120	CDS	2055				hypothetical protein
NMHGPODL_00121	CDS	921				hypothetical protein
NMHGPODL_00122	CDS	1608				hypothetical protein
NMHGPODL_00123	CDS	621	tolQ			Tol-Pal system protein TolQ
NMHGPODL_00124	CDS	396	tolR			Tol-Pal system protein TolR
NMHGPODL_00125	CDS	411				hypothetical protein
NMHGPODL_00126	CDS	618				hypothetical protein
NMHGPODL_00127	CDS	747	tfrB	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
NMHGPODL_00128	CDS	1911	tfrA	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
NMHGPODL_00129	CDS	669				hypothetical protein
NMHGPODL_00130	CDS	411				hypothetical protein
NMHGPODL_00131	CDS	1299	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
NMHGPODL_00132	CDS	1038				hypothetical protein
NMHGPODL_00133	CDS	939				hypothetical protein
NMHGPODL_00134	CDS	1527				hypothetical protein
NMHGPODL_00135	CDS	933				hypothetical protein
NMHGPODL_00136	CDS	1518				hypothetical protein
NMHGPODL_00137	CDS	795	pal			Peptidoglycan-associated lipoprotein
NMHGPODL_00138	CDS	768				hypothetical protein
NMHGPODL_00139	CDS	1416				hypothetical protein
NMHGPODL_00140	CDS	891	cpoB_1			Cell division coordinator CpoB
NMHGPODL_00141	CDS	1173				hypothetical protein
NMHGPODL_00142	CDS	1323				hypothetical protein
NMHGPODL_00143	CDS	1443				hypothetical protein
NMHGPODL_00144	CDS	573				hypothetical protein
NMHGPODL_00145	CDS	933				hypothetical protein
NMHGPODL_00146	CDS	324				hypothetical protein
NMHGPODL_00147	CDS	963				hypothetical protein
NMHGPODL_00148	CDS	1479		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
NMHGPODL_00149	CDS	843				hypothetical protein
NMHGPODL_00150	CDS	132				hypothetical protein
NMHGPODL_00151	CDS	2697	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
NMHGPODL_00152	CDS	1410		2.7.1.40	COG0469	Pyruvate kinase
NMHGPODL_00153	CDS	384	apaG			Protein ApaG
NMHGPODL_00154	CDS	1764				hypothetical protein
NMHGPODL_00155	CDS	855				hypothetical protein
NMHGPODL_00156	CDS	714				hypothetical protein
NMHGPODL_00157	CDS	396				Single-stranded DNA-binding protein
NMHGPODL_00158	CDS	2148				hypothetical protein
NMHGPODL_00159	CDS	5709				hypothetical protein
NMHGPODL_00160	CDS	567	lexA_1	3.4.21.88		LexA repressor
NMHGPODL_00161	CDS	1335	dnaA			Chromosomal replication initiator protein DnaA
NMHGPODL_00162	CDS	1644	yidC			Membrane protein insertase YidC
NMHGPODL_00163	CDS	1323	mnmE	3.6.-.-		tRNA modification GTPase MnmE
NMHGPODL_00164	CDS	1875	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NMHGPODL_00165	CDS	3069	mfd_1	3.6.4.-		Transcription-repair-coupling factor
NMHGPODL_00166	CDS	723				hypothetical protein
NMHGPODL_00167	CDS	1284	surA_1	5.2.1.8		Chaperone SurA
NMHGPODL_00168	CDS	1116				hypothetical protein
NMHGPODL_00169	CDS	1095	recF			DNA replication and repair protein RecF
NMHGPODL_00170	CDS	276				hypothetical protein
NMHGPODL_00171	CDS	1980	gyrB	5.6.2.2		DNA gyrase subunit B
NMHGPODL_00172	CDS	2502	gyrA	5.6.2.2		DNA gyrase subunit A
NMHGPODL_00173	CDS	705	PROSC			Pyridoxal phosphate homeostasis protein
NMHGPODL_00174	CDS	924	psuG	4.2.1.70		Pseudouridine-5'-phosphate glycosidase
NMHGPODL_00175	CDS	153				hypothetical protein
NMHGPODL_00176	CDS	1419				hypothetical protein
NMHGPODL_00177	CDS	2655				hypothetical protein
NMHGPODL_00178	CDS	2535				hypothetical protein
NMHGPODL_00179	CDS	2757				hypothetical protein
NMHGPODL_00180	CDS	441				hypothetical protein
NMHGPODL_00181	CDS	1041				hypothetical protein
NMHGPODL_00182	CDS	1197				hypothetical protein
NMHGPODL_00183	CDS	654	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
NMHGPODL_00184	CDS	1965				hypothetical protein
NMHGPODL_00185	CDS	744				hypothetical protein
NMHGPODL_00186	CDS	306	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
NMHGPODL_00187	CDS	672	purH	3.5.4.10		Bifunctional purine biosynthesis protein PurH
NMHGPODL_00188	CDS	1086				hypothetical protein
NMHGPODL_00189	CDS	1050	fcl	1.1.1.271		GDP-L-fucose synthase
NMHGPODL_00190	CDS	552	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
