locus_tag	ftype	length_bp	gene	EC_number	COG	product
CALAAGKD_00001	CDS	456	yqgF_1	3.1.-.-		Putative pre-16S rRNA nuclease
CALAAGKD_00002	CDS	288	GATC_1	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
CALAAGKD_00003	CDS	183				hypothetical protein
CALAAGKD_00004	CDS	630				hypothetical protein
CALAAGKD_00005	CDS	432				hypothetical protein
CALAAGKD_00006	tRNA	76				tRNA-Val(gac)
CALAAGKD_00007	CDS	507				hypothetical protein
CALAAGKD_00008	CDS	426				hypothetical protein
CALAAGKD_00009	CDS	471	greA_1			Transcription elongation factor GreA
CALAAGKD_00010	CDS	390				hypothetical protein
CALAAGKD_00011	CDS	372				hypothetical protein
CALAAGKD_00012	CDS	351				hypothetical protein
CALAAGKD_00013	CDS	498				hypothetical protein
CALAAGKD_00014	CDS	984	alc_1	3.5.3.4		allantoicase
CALAAGKD_00015	CDS	2307	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
CALAAGKD_00016	CDS	516				hypothetical protein
CALAAGKD_00017	CDS	690				hypothetical protein
CALAAGKD_00018	CDS	909				hypothetical protein
CALAAGKD_00019	CDS	441				hypothetical protein
CALAAGKD_00020	CDS	204				hypothetical protein
CALAAGKD_00021	CDS	336	clpS_1			ATP-dependent Clp protease adapter protein ClpS
CALAAGKD_00022	CDS	1257	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
CALAAGKD_00023	CDS	1656	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
CALAAGKD_00024	CDS	393	lexA_1	3.4.21.88		LexA repressor
CALAAGKD_00025	CDS	558	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
CALAAGKD_00026	CDS	969				hypothetical protein
CALAAGKD_00027	CDS	1215				hypothetical protein
CALAAGKD_00028	CDS	819		2.7.1.-	COG0524	Putative sugar kinase
CALAAGKD_00029	CDS	747				hypothetical protein
CALAAGKD_00030	CDS	435				hypothetical protein
CALAAGKD_00031	CDS	795		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
CALAAGKD_00032	CDS	1293	argH_1	4.3.2.1		Argininosuccinate lyase
CALAAGKD_00033	CDS	654	mrdB_1	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
CALAAGKD_00034	CDS	459				hypothetical protein
CALAAGKD_00035	CDS	1599	rpoB_1	2.7.7.6		DNA-directed RNA polymerase subunit beta
CALAAGKD_00036	CDS	837	htpX_1	3.4.24.-		Protease HtpX
CALAAGKD_00037	CDS	945				hypothetical protein
CALAAGKD_00038	CDS	1236	aroA_1	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
CALAAGKD_00039	CDS	1197				hypothetical protein
CALAAGKD_00040	CDS	273				hypothetical protein
CALAAGKD_00041	CDS	519				hypothetical protein
CALAAGKD_00042	CDS	336				hypothetical protein
CALAAGKD_00043	CDS	465				hypothetical protein
CALAAGKD_00044	CDS	648	cdvB2		COG5491	Cell division protein B2
CALAAGKD_00045	CDS	552				hypothetical protein
CALAAGKD_00046	CDS	429				hypothetical protein
CALAAGKD_00047	CDS	369	fpoA_1	1.12.98.3	COG0838	F(420)H(2) dehydrogenase subunit A
CALAAGKD_00048	CDS	498	fpoB_1	1.12.98.3	COG0377	F(420)H(2) dehydrogenase subunit B
CALAAGKD_00049	CDS	537	ndhJ_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
CALAAGKD_00050	CDS	1065				hypothetical protein
CALAAGKD_00051	CDS	477				hypothetical protein
CALAAGKD_00052	CDS	402				hypothetical protein
CALAAGKD_00053	CDS	465				hypothetical protein
CALAAGKD_00054	CDS	2175				hypothetical protein
CALAAGKD_00055	CDS	249				hypothetical protein
CALAAGKD_00056	CDS	897	cofD_1	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
CALAAGKD_00057	CDS	699	cofE_1	6.3.2.31	COG1478	Coenzyme F420:L-glutamate ligase
CALAAGKD_00058	CDS	924	fcl_1	1.1.1.271		GDP-L-fucose synthase
CALAAGKD_00059	CDS	279	uppS_1	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
CALAAGKD_00060	CDS	441				hypothetical protein
