locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCDLKJEA_00001	CDS	372				hypothetical protein
FCDLKJEA_00002	CDS	783	aroA'_1	2.2.1.10	COG1830	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
FCDLKJEA_00003	CDS	456				hypothetical protein
FCDLKJEA_00004	CDS	2094				hypothetical protein
FCDLKJEA_00005	CDS	219				hypothetical protein
FCDLKJEA_00006	CDS	522	rpl5_1		COG0094	50S ribosomal protein L5
FCDLKJEA_00007	CDS	216				hypothetical protein
FCDLKJEA_00008	CDS	393	rps8_1		COG0096	30S ribosomal protein S8
FCDLKJEA_00009	CDS	558	rpl6		COG0097	50S ribosomal protein L6
FCDLKJEA_00010	CDS	294				hypothetical protein
FCDLKJEA_00011	tRNA	75				tRNA-Asn(gtt)
FCDLKJEA_00012	CDS	249				hypothetical protein
FCDLKJEA_00013	CDS	222				hypothetical protein
FCDLKJEA_00014	CDS	444				hypothetical protein
FCDLKJEA_00015	CDS	1350		5.4.2.10	COG1109	Phosphoglucosamine/phosphogalactosamine mutase
FCDLKJEA_00016	CDS	747	rpl3_1		COG0087	50S ribosomal protein L3
FCDLKJEA_00017	CDS	816	rpl4_1		COG0088	50S ribosomal protein L4
FCDLKJEA_00018	CDS	324				hypothetical protein
FCDLKJEA_00019	CDS	279				hypothetical protein
FCDLKJEA_00020	CDS	1941	rnj_1	3.1.-.-		Ribonuclease J
FCDLKJEA_00021	CDS	2025				hypothetical protein
FCDLKJEA_00022	CDS	1503	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
FCDLKJEA_00023	CDS	579				hypothetical protein
FCDLKJEA_00024	CDS	288				hypothetical protein
FCDLKJEA_00025	CDS	774				hypothetical protein
FCDLKJEA_00026	CDS	546				hypothetical protein
FCDLKJEA_00027	CDS	783	trpE_1	4.1.3.27	COG0147	Anthranilate synthase component 1
FCDLKJEA_00028	CDS	600	trpG_1	4.1.3.27	COG0512	Anthranilate synthase component 2
FCDLKJEA_00029	CDS	1020	trpD_1	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
FCDLKJEA_00030	CDS	207				hypothetical protein
FCDLKJEA_00031	CDS	357				hypothetical protein
FCDLKJEA_00032	CDS	1911		1.2.7.11	COG0674	2-oxoacid:ferredoxin oxidoreductase 1, subunit alpha
FCDLKJEA_00033	CDS	147				hypothetical protein
