locus_tag	ftype	length_bp	gene	EC_number	COG	product
DAFHAFLN_00001	CDS	219				hypothetical protein
DAFHAFLN_00002	CDS	726	recO			DNA repair protein RecO
DAFHAFLN_00003	CDS	861	era_1			GTPase Era
DAFHAFLN_00004	CDS	618	rnc_1	3.1.26.3		Ribonuclease 3
DAFHAFLN_00005	CDS	507	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
DAFHAFLN_00006	CDS	1110	uvrC			UvrABC system protein C
DAFHAFLN_00007	CDS	834	dhmA_1	3.8.1.5		Haloalkane dehalogenase
DAFHAFLN_00008	CDS	981				hypothetical protein
DAFHAFLN_00009	CDS	327	rpoD			RNA polymerase sigma factor RpoD
DAFHAFLN_00010	CDS	618				hypothetical protein
DAFHAFLN_00011	CDS	807	dhmA_2	3.8.1.5		Haloalkane dehalogenase
DAFHAFLN_00012	CDS	480	btuE	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
DAFHAFLN_00013	CDS	291				hypothetical protein
DAFHAFLN_00014	CDS	1119				hypothetical protein
DAFHAFLN_00015	CDS	291				hypothetical protein
DAFHAFLN_00016	CDS	1146	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DAFHAFLN_00017	CDS	642				hypothetical protein
DAFHAFLN_00018	CDS	408				hypothetical protein
DAFHAFLN_00019	CDS	744				hypothetical protein
DAFHAFLN_00020	CDS	621				hypothetical protein
DAFHAFLN_00021	CDS	408				hypothetical protein
DAFHAFLN_00022	CDS	363				hypothetical protein
DAFHAFLN_00023	CDS	1308	murJ_1			lipid II flippase MurJ
DAFHAFLN_00024	CDS	1002				hypothetical protein
DAFHAFLN_00025	CDS	348	rsfS_1			Ribosomal silencing factor RsfS
DAFHAFLN_00026	CDS	675				hypothetical protein
DAFHAFLN_00027	CDS	1005				hypothetical protein
DAFHAFLN_00028	CDS	627				hypothetical protein
DAFHAFLN_00029	CDS	375	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
DAFHAFLN_00030	CDS	945	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
DAFHAFLN_00031	CDS	714	kdkA	2.7.1.166		3-deoxy-D-manno-octulosonic acid kinase
DAFHAFLN_00032	CDS	3033	btuB_1			Vitamin B12 transporter BtuB
DAFHAFLN_00033	CDS	852				hypothetical protein
DAFHAFLN_00034	CDS	1443				hypothetical protein
DAFHAFLN_00035	CDS	1011	lpxK_1	2.7.1.130		Tetraacyldisaccharide 4'-kinase
DAFHAFLN_00036	CDS	1734	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DAFHAFLN_00037	CDS	678			COG1136	putative ABC transporter ATP-binding protein
DAFHAFLN_00038	CDS	1257				hypothetical protein
DAFHAFLN_00039	CDS	618				hypothetical protein
DAFHAFLN_00040	CDS	312				hypothetical protein
DAFHAFLN_00041	CDS	831				hypothetical protein
DAFHAFLN_00042	CDS	273			COG0185	30S ribosomal protein S19
DAFHAFLN_00043	CDS	333				hypothetical protein
DAFHAFLN_00044	CDS	639	rps3		COG0092	30S ribosomal protein S3
DAFHAFLN_00045	CDS	414				hypothetical protein
DAFHAFLN_00046	CDS	201				hypothetical protein
DAFHAFLN_00047	CDS	264			COG0186	30S ribosomal protein S17
DAFHAFLN_00048	CDS	369			COG0093	50S ribosomal protein L14
DAFHAFLN_00049	CDS	318				hypothetical protein
DAFHAFLN_00050	CDS	759				hypothetical protein
DAFHAFLN_00051	CDS	306				hypothetical protein
DAFHAFLN_00052	CDS	525	resA_1			Thiol-disulfide oxidoreductase ResA
DAFHAFLN_00053	CDS	813				hypothetical protein
DAFHAFLN_00054	CDS	1083	amiF_1	3.5.1.49		Formamidase
DAFHAFLN_00055	CDS	1341				hypothetical protein
DAFHAFLN_00056	CDS	1980				hypothetical protein
DAFHAFLN_00057	CDS	672				hypothetical protein
DAFHAFLN_00058	CDS	1086	amiF_2	3.5.1.49		Formamidase
DAFHAFLN_00059	CDS	210				hypothetical protein
DAFHAFLN_00060	CDS	258				hypothetical protein
DAFHAFLN_00061	CDS	204				hypothetical protein
DAFHAFLN_00062	CDS	1005	plsX_1	2.3.1.274		Phosphate acyltransferase
DAFHAFLN_00063	CDS	966				hypothetical protein
DAFHAFLN_00064	CDS	831				hypothetical protein
DAFHAFLN_00065	CDS	1029	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
DAFHAFLN_00066	CDS	573	rutB_1	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
DAFHAFLN_00067	CDS	891	ilvE_1	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
DAFHAFLN_00068	CDS	795				hypothetical protein
DAFHAFLN_00069	CDS	879	prpB_1	4.1.3.30		2-methylisocitrate lyase
DAFHAFLN_00070	CDS	726	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
DAFHAFLN_00071	CDS	549	lptC			Lipopolysaccharide export system protein LptC
DAFHAFLN_00072	CDS	969				hypothetical protein
DAFHAFLN_00073	CDS	228				hypothetical protein
DAFHAFLN_00074	CDS	1254	murA	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DAFHAFLN_00075	CDS	576	petC	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
DAFHAFLN_00076	CDS	1254	petB			Cytochrome b6
DAFHAFLN_00077	CDS	666				hypothetical protein
DAFHAFLN_00078	CDS	630				hypothetical protein
DAFHAFLN_00079	CDS	840	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
DAFHAFLN_00080	CDS	492	mraZ			Transcriptional regulator MraZ
DAFHAFLN_00081	CDS	1176	ftsZ1		COG0206	Cell division protein FtsZ 1
DAFHAFLN_00082	CDS	918	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
DAFHAFLN_00083	CDS	291	ftsL			Cell division protein FtsL
DAFHAFLN_00084	CDS	816	FDC1	4.1.1.-		Ferulic acid decarboxylase 1
DAFHAFLN_00085	CDS	1062	amiF_3	3.5.1.49		Formamidase
DAFHAFLN_00086	CDS	531				hypothetical protein
DAFHAFLN_00087	CDS	1983	nagZ	3.2.1.52		Beta-hexosaminidase
DAFHAFLN_00088	CDS	1569				hypothetical protein
DAFHAFLN_00089	tRNA	77				tRNA-Arg(cct)
DAFHAFLN_00090	CDS	603				hypothetical protein
DAFHAFLN_00091	CDS	999				hypothetical protein
DAFHAFLN_00092	CDS	1137		1.2.1.26		Alpha-ketoglutarate semialdehyde dehydrogenase
DAFHAFLN_00093	CDS	1233				hypothetical protein
DAFHAFLN_00094	CDS	1722		1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
DAFHAFLN_00095	CDS	276	pyrC_1			Dihydroorotase
DAFHAFLN_00096	CDS	117				hypothetical protein
DAFHAFLN_00097	CDS	1806		1.18.1.2		Ferredoxin--NADP reductase
DAFHAFLN_00098	CDS	1809		1.2.7.11	COG0674	2-oxoacid:ferredoxin oxidoreductase 2, subunit alpha
DAFHAFLN_00099	CDS	1056				hypothetical protein
DAFHAFLN_00100	CDS	483				hypothetical protein
DAFHAFLN_00101	CDS	1263				hypothetical protein
DAFHAFLN_00102	CDS	498				hypothetical protein
DAFHAFLN_00103	CDS	1506		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
DAFHAFLN_00104	CDS	711				hypothetical protein
DAFHAFLN_00105	CDS	480				hypothetical protein
DAFHAFLN_00106	CDS	375				hypothetical protein
DAFHAFLN_00107	CDS	4176	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
DAFHAFLN_00108	CDS	912	rpoB1	2.7.7.6		DNA-directed RNA polymerase subunit B'
DAFHAFLN_00109	CDS	1578				hypothetical protein
DAFHAFLN_00110	CDS	891	carB_1			Carbamoyl-phosphate synthase large chain
DAFHAFLN_00111	CDS	477	greA			Transcription elongation factor GreA
DAFHAFLN_00112	CDS	609	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
DAFHAFLN_00113	CDS	1488				hypothetical protein
DAFHAFLN_00114	CDS	192				hypothetical protein
DAFHAFLN_00115	CDS	165				hypothetical protein
DAFHAFLN_00116	CDS	1200				hypothetical protein
DAFHAFLN_00117	CDS	1056				hypothetical protein
DAFHAFLN_00118	CDS	243				hypothetical protein
DAFHAFLN_00119	CDS	768				hypothetical protein
DAFHAFLN_00120	CDS	915	xerD			Tyrosine recombinase XerD
DAFHAFLN_00121	CDS	642				hypothetical protein
DAFHAFLN_00122	CDS	231				hypothetical protein
DAFHAFLN_00123	CDS	930	ddl	6.3.2.4		D-alanine--D-alanine ligase
DAFHAFLN_00124	CDS	342	murB_1	1.3.1.98		UDP-N-acetylenolpyruvoylglucosamine reductase
DAFHAFLN_00125	CDS	615				hypothetical protein
DAFHAFLN_00126	tRNA	78				tRNA-Asp(gtc)
DAFHAFLN_00127	CDS	603				hypothetical protein
DAFHAFLN_00128	CDS	1002	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DAFHAFLN_00129	CDS	1011	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DAFHAFLN_00130	CDS	624	epmA	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
DAFHAFLN_00131	CDS	285				hypothetical protein
DAFHAFLN_00132	CDS	603	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
