locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOLMGFJK_00001	CDS	951	ftsZ			Cell division protein FtsZ
BOLMGFJK_00002	CDS	531				hypothetical protein
BOLMGFJK_00003	CDS	549	nudL	3.6.1.-		putative Nudix hydrolase NudL
BOLMGFJK_00004	CDS	738				hypothetical protein
BOLMGFJK_00005	CDS	261	metH_1	2.1.1.13	COG0646	Methionine synthase
BOLMGFJK_00006	CDS	813				hypothetical protein
BOLMGFJK_00007	CDS	738	prcA			Proteasome subunit alpha
BOLMGFJK_00008	CDS	561				hypothetical protein
BOLMGFJK_00009	CDS	330	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
BOLMGFJK_00010	CDS	198				hypothetical protein
BOLMGFJK_00011	CDS	417				hypothetical protein
BOLMGFJK_00012	CDS	1209	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
BOLMGFJK_00013	CDS	1134				hypothetical protein
BOLMGFJK_00014	CDS	585				hypothetical protein
BOLMGFJK_00015	CDS	360				hypothetical protein
BOLMGFJK_00016	CDS	1170	cofG	4.3.1.32		7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase
BOLMGFJK_00017	CDS	1260	fbiC		COG1060	FO synthase
BOLMGFJK_00018	CDS	1359	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
BOLMGFJK_00019	CDS	936	yrbG		COG0530	Inner membrane protein YrbG
BOLMGFJK_00020	CDS	372				hypothetical protein
BOLMGFJK_00021	CDS	1341	nrgA			Ammonium transporter
BOLMGFJK_00022	CDS	333	glnB_1		COG0347	Nitrogen regulatory protein P-II 1
BOLMGFJK_00023	CDS	582				hypothetical protein
BOLMGFJK_00024	CDS	126	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
BOLMGFJK_00025	CDS	1212	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
BOLMGFJK_00026	CDS	816				hypothetical protein
BOLMGFJK_00027	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
BOLMGFJK_00028	CDS	495				hypothetical protein
BOLMGFJK_00029	CDS	1413				hypothetical protein
BOLMGFJK_00030	CDS	414				hypothetical protein
BOLMGFJK_00031	CDS	1065				hypothetical protein
BOLMGFJK_00032	CDS	477	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
BOLMGFJK_00033	CDS	963	metH_2	2.1.1.13	COG0646	Methionine synthase
BOLMGFJK_00034	CDS	171				hypothetical protein
BOLMGFJK_00035	CDS	471				hypothetical protein
BOLMGFJK_00036	CDS	534				hypothetical protein
BOLMGFJK_00037	CDS	813				hypothetical protein
BOLMGFJK_00038	CDS	963	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
BOLMGFJK_00039	CDS	921	tuf			Elongation factor Tu
BOLMGFJK_00040	CDS	531		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
BOLMGFJK_00041	CDS	504				hypothetical protein
BOLMGFJK_00042	CDS	1245	csd_1	2.8.1.7		putative cysteine desulfurase
BOLMGFJK_00043	CDS	444	sufU_1	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
BOLMGFJK_00044	CDS	345				hypothetical protein
BOLMGFJK_00045	CDS	1209	pgk_1	2.7.2.3	COG0126	Phosphoglycerate kinase
BOLMGFJK_00046	CDS	669				hypothetical protein
BOLMGFJK_00047	CDS	312				hypothetical protein
BOLMGFJK_00048	CDS	360	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
BOLMGFJK_00049	CDS	1725				hypothetical protein
BOLMGFJK_00050	CDS	183				hypothetical protein
BOLMGFJK_00051	CDS	573				hypothetical protein
BOLMGFJK_00052	CDS	186				hypothetical protein
BOLMGFJK_00053	CDS	1566	pyrG	6.3.4.2		CTP synthase
BOLMGFJK_00054	CDS	999	nadK	2.7.1.23		NAD kinase
BOLMGFJK_00055	CDS	870				hypothetical protein
BOLMGFJK_00056	CDS	288				hypothetical protein
BOLMGFJK_00057	CDS	573		2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
BOLMGFJK_00058	CDS	876	speB	3.5.3.11	COG0010	Agmatinase
BOLMGFJK_00059	CDS	1869				hypothetical protein
BOLMGFJK_00060	CDS	336				hypothetical protein
BOLMGFJK_00061	CDS	1071		2.5.-.-		Deoxyhypusine synthase-like protein
BOLMGFJK_00062	CDS	213				hypothetical protein
BOLMGFJK_00063	CDS	366				hypothetical protein
BOLMGFJK_00064	CDS	276				hypothetical protein
BOLMGFJK_00065	CDS	549				hypothetical protein
BOLMGFJK_00066	CDS	315				hypothetical protein
BOLMGFJK_00067	CDS	417				hypothetical protein
BOLMGFJK_00068	CDS	960	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
BOLMGFJK_00069	CDS	366				hypothetical protein
BOLMGFJK_00070	CDS	1101				hypothetical protein
BOLMGFJK_00071	CDS	330				hypothetical protein
BOLMGFJK_00072	CDS	705				hypothetical protein
BOLMGFJK_00073	CDS	999				hypothetical protein
BOLMGFJK_00074	CDS	603	drgA_1			Protein DrgA
BOLMGFJK_00075	CDS	1107				hypothetical protein
BOLMGFJK_00076	CDS	255				hypothetical protein
BOLMGFJK_00077	CDS	195				hypothetical protein
BOLMGFJK_00078	CDS	234				hypothetical protein
BOLMGFJK_00079	CDS	189				hypothetical protein
BOLMGFJK_00080	CDS	2640	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
BOLMGFJK_00081	CDS	180				hypothetical protein
BOLMGFJK_00082	CDS	669				hypothetical protein
BOLMGFJK_00083	CDS	141				hypothetical protein
BOLMGFJK_00084	CDS	210				hypothetical protein
BOLMGFJK_00085	CDS	303				hypothetical protein
BOLMGFJK_00086	CDS	315				hypothetical protein
BOLMGFJK_00087	CDS	426				hypothetical protein
BOLMGFJK_00088	CDS	126				hypothetical protein
BOLMGFJK_00089	CDS	270				hypothetical protein
BOLMGFJK_00090	CDS	519				hypothetical protein
BOLMGFJK_00091	CDS	234				hypothetical protein
BOLMGFJK_00092	CDS	306				hypothetical protein
BOLMGFJK_00093	CDS	345				hypothetical protein
BOLMGFJK_00094	CDS	111				hypothetical protein
BOLMGFJK_00095	CDS	720	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
BOLMGFJK_00096	CDS	318				hypothetical protein
BOLMGFJK_00097	CDS	282				hypothetical protein
BOLMGFJK_00098	CDS	432				hypothetical protein
BOLMGFJK_00099	CDS	321				hypothetical protein
BOLMGFJK_00100	CDS	2868	valS	6.1.1.9	COG0525	Valine--tRNA ligase
BOLMGFJK_00101	CDS	2670	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
BOLMGFJK_00102	CDS	951	neoA	1.1.1.329		2-deoxy-scyllo-inosamine dehydrogenase
BOLMGFJK_00103	CDS	393				hypothetical protein
BOLMGFJK_00104	CDS	1209	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
BOLMGFJK_00105	CDS	510				hypothetical protein
BOLMGFJK_00106	CDS	315				hypothetical protein
BOLMGFJK_00107	CDS	1146	fbp	3.1.3.11	COG1980	Fructose-1,6-bisphosphate aldolase/phosphatase
BOLMGFJK_00108	CDS	408				hypothetical protein
BOLMGFJK_00109	CDS	1767	lig	6.5.1.1		DNA ligase
BOLMGFJK_00110	CDS	666				hypothetical protein
BOLMGFJK_00111	CDS	492				hypothetical protein
BOLMGFJK_00112	CDS	1353	fieF			Ferrous-iron efflux pump FieF
BOLMGFJK_00113	CDS	1107				hypothetical protein
BOLMGFJK_00114	CDS	945	mntC		COG1108	Manganese transport system membrane protein MntC
BOLMGFJK_00115	CDS	771	mntB		COG1121	Manganese transport system ATP-binding protein MntB
BOLMGFJK_00116	CDS	1014	mntA		COG0803	Manganese-binding lipoprotein MntA
BOLMGFJK_00117	CDS	504				hypothetical protein
BOLMGFJK_00118	CDS	312				hypothetical protein
BOLMGFJK_00119	CDS	510				hypothetical protein
BOLMGFJK_00120	CDS	648				hypothetical protein
BOLMGFJK_00121	CDS	588				hypothetical protein
BOLMGFJK_00122	CDS	330				hypothetical protein
