locus_tag	ftype	length_bp	gene	EC_number	COG	product
DAAACNGL_00001	CDS	1320	miaB_1	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
DAAACNGL_00002	CDS	282	fis			DNA-binding protein Fis
DAAACNGL_00003	CDS	750	glmU_1		COG1208	Bifunctional protein GlmU
DAAACNGL_00004	CDS	1200	glmU_2		COG1208	Bifunctional protein GlmU
DAAACNGL_00005	CDS	270				hypothetical protein
DAAACNGL_00006	CDS	684	lon	3.4.21.53		Lon protease
DAAACNGL_00007	CDS	1410				hypothetical protein
DAAACNGL_00008	CDS	240				hypothetical protein
DAAACNGL_00009	CDS	1041		2.1.1.35	COG2265	tRNA (uracil(54)-C(5))-methyltransferase
DAAACNGL_00010	CDS	552	atpD_1			ATP synthase subunit delta
DAAACNGL_00011	CDS	522	atpF_1			ATP synthase subunit b
DAAACNGL_00012	CDS	222	atpH			ATP synthase subunit c
DAAACNGL_00013	CDS	732	atpB_1			ATP synthase subunit a
DAAACNGL_00014	CDS	219				hypothetical protein
DAAACNGL_00015	CDS	327				hypothetical protein
DAAACNGL_00016	CDS	525		1.11.1.15		Peroxiredoxin
DAAACNGL_00017	CDS	729				hypothetical protein
DAAACNGL_00018	CDS	804				hypothetical protein
DAAACNGL_00019	CDS	720	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
DAAACNGL_00020	CDS	225				hypothetical protein
DAAACNGL_00021	CDS	1329		3.6.4.13	COG0513	putative ATP-dependent RNA helicase
DAAACNGL_00022	CDS	759	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
DAAACNGL_00023	CDS	1941	tfrA_1	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
DAAACNGL_00024	CDS	678				hypothetical protein
DAAACNGL_00025	CDS	276				hypothetical protein
DAAACNGL_00026	CDS	678				hypothetical protein
DAAACNGL_00027	CDS	444				hypothetical protein
DAAACNGL_00028	CDS	534				hypothetical protein
DAAACNGL_00029	CDS	654				hypothetical protein
DAAACNGL_00030	CDS	432				hypothetical protein
DAAACNGL_00031	CDS	522				hypothetical protein
DAAACNGL_00032	CDS	360				hypothetical protein
DAAACNGL_00033	CDS	795				hypothetical protein
DAAACNGL_00034	CDS	756	uppS	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
DAAACNGL_00035	CDS	558	frr			Ribosome-recycling factor
DAAACNGL_00036	CDS	696	pyrH			Uridylate kinase
DAAACNGL_00037	CDS	594	TSFM			Elongation factor Ts, mitochondrial
DAAACNGL_00038	CDS	795				hypothetical protein
DAAACNGL_00039	CDS	639				hypothetical protein
DAAACNGL_00040	CDS	561		3.2.2.-	COG2110	ADP-ribose glycohydrolase
DAAACNGL_00041	CDS	465	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
DAAACNGL_00042	CDS	366				hypothetical protein
DAAACNGL_00043	CDS	894	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
DAAACNGL_00044	CDS	204				hypothetical protein
DAAACNGL_00045	CDS	1839				hypothetical protein
DAAACNGL_00046	CDS	936	btuF			Vitamin B12-binding protein
DAAACNGL_00047	CDS	1662	tfrA_2	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
DAAACNGL_00048	CDS	666		3.2.2.-		G/T mismatches repair enzyme
DAAACNGL_00049	CDS	489				hypothetical protein
DAAACNGL_00050	CDS	1215				hypothetical protein
DAAACNGL_00051	CDS	690			COG1136	putative ABC transporter ATP-binding protein
DAAACNGL_00052	CDS	1266	mdtA_1			Multidrug resistance protein MdtA
DAAACNGL_00053	CDS	1386				hypothetical protein
DAAACNGL_00054	CDS	1200				hypothetical protein
DAAACNGL_00055	CDS	753	rnz	3.1.26.11	COG1234	Ribonuclease Z
DAAACNGL_00056	CDS	498				hypothetical protein
DAAACNGL_00057	CDS	1239				hypothetical protein
DAAACNGL_00058	CDS	492	ispDF	4.6.1.12		Bifunctional enzyme IspD/IspF
