locus_tag	ftype	length_bp	gene	EC_number	COG	product
CMPMCBPK_00001	CDS	828	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CMPMCBPK_00002	CDS	714		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
CMPMCBPK_00003	CDS	1011	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
CMPMCBPK_00004	CDS	651				hypothetical protein
CMPMCBPK_00005	CDS	480				hypothetical protein
CMPMCBPK_00006	CDS	1524				hypothetical protein
CMPMCBPK_00007	CDS	1113				hypothetical protein
CMPMCBPK_00008	CDS	876				hypothetical protein
CMPMCBPK_00009	CDS	1047				hypothetical protein
CMPMCBPK_00010	CDS	198				hypothetical protein
CMPMCBPK_00011	CDS	717				hypothetical protein
CMPMCBPK_00012	CDS	771				hypothetical protein
CMPMCBPK_00013	CDS	480				hypothetical protein
CMPMCBPK_00014	CDS	669				hypothetical protein
CMPMCBPK_00015	CDS	567	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
CMPMCBPK_00016	CDS	558	orn	3.1.-.-	COG1949	Oligoribonuclease
CMPMCBPK_00017	CDS	729				hypothetical protein
CMPMCBPK_00018	CDS	138				hypothetical protein
CMPMCBPK_00019	CDS	1053				hypothetical protein
CMPMCBPK_00020	CDS	174				hypothetical protein
CMPMCBPK_00021	CDS	165				hypothetical protein
CMPMCBPK_00022	CDS	147				hypothetical protein
CMPMCBPK_00023	CDS	1374				hypothetical protein
CMPMCBPK_00024	CDS	780	tatC2		COG0805	Sec-independent protein translocase protein TatCy
CMPMCBPK_00025	CDS	429				hypothetical protein
CMPMCBPK_00026	CDS	318	arsC	1.20.4.1		Glutaredoxin arsenate reductase
CMPMCBPK_00027	tRNA	73				tRNA-Gly(gcc)
CMPMCBPK_00028	CDS	405				hypothetical protein
CMPMCBPK_00029	CDS	366				hypothetical protein
CMPMCBPK_00030	CDS	1839				hypothetical protein
CMPMCBPK_00031	CDS	618				hypothetical protein
CMPMCBPK_00032	CDS	900	etfA		COG2025	Electron transfer flavoprotein subunit alpha
CMPMCBPK_00033	CDS	609	etfB		COG2086	Electron transfer flavoprotein subunit beta
CMPMCBPK_00034	CDS	234				hypothetical protein
CMPMCBPK_00035	CDS	885				hypothetical protein
CMPMCBPK_00036	CDS	369				hypothetical protein
CMPMCBPK_00037	CDS	816				hypothetical protein
CMPMCBPK_00038	CDS	231				hypothetical protein
CMPMCBPK_00039	CDS	381				hypothetical protein
CMPMCBPK_00040	CDS	369				hypothetical protein
CMPMCBPK_00041	CDS	468				hypothetical protein
CMPMCBPK_00042	CDS	1011				hypothetical protein
CMPMCBPK_00043	CDS	324				hypothetical protein
CMPMCBPK_00044	CDS	480				hypothetical protein
CMPMCBPK_00045	CDS	507				hypothetical protein
CMPMCBPK_00046	CDS	507				hypothetical protein
CMPMCBPK_00047	CDS	297				hypothetical protein
CMPMCBPK_00048	CDS	516				hypothetical protein
CMPMCBPK_00049	CDS	567				hypothetical protein
CMPMCBPK_00050	CDS	2325				hypothetical protein
CMPMCBPK_00051	CDS	894				hypothetical protein
CMPMCBPK_00052	CDS	243				hypothetical protein
CMPMCBPK_00053	CDS	759				hypothetical protein
CMPMCBPK_00054	CDS	957	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
CMPMCBPK_00055	CDS	501	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
CMPMCBPK_00056	CDS	186	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
CMPMCBPK_00057	CDS	492				hypothetical protein
CMPMCBPK_00058	CDS	1365				hypothetical protein
CMPMCBPK_00059	CDS	744				hypothetical protein
CMPMCBPK_00060	CDS	522				hypothetical protein
CMPMCBPK_00061	CDS	447	yhaH		COG3152	Inner membrane protein YhaH
CMPMCBPK_00062	CDS	333				hypothetical protein
CMPMCBPK_00063	CDS	276				hypothetical protein
CMPMCBPK_00064	CDS	465				hypothetical protein
CMPMCBPK_00065	CDS	822				hypothetical protein
CMPMCBPK_00066	CDS	996	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
CMPMCBPK_00067	CDS	165				hypothetical protein
CMPMCBPK_00068	CDS	1311				hypothetical protein
CMPMCBPK_00069	CDS	564	nfuA		COG0316	Fe/S biogenesis protein NfuA
CMPMCBPK_00070	CDS	768				hypothetical protein
CMPMCBPK_00071	CDS	747				hypothetical protein
CMPMCBPK_00072	CDS	231	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
CMPMCBPK_00073	CDS	1287				hypothetical protein
CMPMCBPK_00074	CDS	1404				hypothetical protein
CMPMCBPK_00075	CDS	828				hypothetical protein
CMPMCBPK_00076	tRNA	85				tRNA-Ser(tga)
CMPMCBPK_00077	CDS	351				hypothetical protein
CMPMCBPK_00078	CDS	405				hypothetical protein
CMPMCBPK_00079	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
CMPMCBPK_00080	CDS	2319	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
CMPMCBPK_00081	CDS	1548				hypothetical protein
CMPMCBPK_00082	CDS	747				hypothetical protein
CMPMCBPK_00083	CDS	1641	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
CMPMCBPK_00084	CDS	648	glmU	2.7.7.23		Bifunctional protein GlmU
CMPMCBPK_00085	CDS	237				hypothetical protein
CMPMCBPK_00086	CDS	288				hypothetical protein
CMPMCBPK_00087	CDS	318				hypothetical protein
CMPMCBPK_00088	CDS	465				hypothetical protein
CMPMCBPK_00089	CDS	270				hypothetical protein
CMPMCBPK_00090	CDS	867		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2346
CMPMCBPK_00091	CDS	516				hypothetical protein
CMPMCBPK_00092	CDS	228				hypothetical protein
CMPMCBPK_00093	CDS	312				hypothetical protein
CMPMCBPK_00094	CDS	1332	pepC	3.4.22.40	COG3579	Aminopeptidase C
CMPMCBPK_00095	CDS	663	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
CMPMCBPK_00096	CDS	828				hypothetical protein
CMPMCBPK_00097	CDS	912				hypothetical protein
CMPMCBPK_00098	CDS	441				hypothetical protein
CMPMCBPK_00099	CDS	636				hypothetical protein
CMPMCBPK_00100	CDS	159				hypothetical protein
CMPMCBPK_00101	CDS	315	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
CMPMCBPK_00102	CDS	450				hypothetical protein
CMPMCBPK_00103	CDS	2787				hypothetical protein
CMPMCBPK_00104	CDS	1320				hypothetical protein
CMPMCBPK_00105	CDS	1122	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
CMPMCBPK_00106	CDS	195				hypothetical protein
CMPMCBPK_00107	CDS	840				hypothetical protein
