locus_tag	ftype	length_bp	gene	EC_number	COG	product
BJFKEGFM_00001	CDS	561				hypothetical protein
BJFKEGFM_00002	CDS	885	plqA	2.5.1.39		4-hydroxybenzoate solanesyltransferase
BJFKEGFM_00003	CDS	2313	uvrB		COG0556	UvrABC system protein B
BJFKEGFM_00004	CDS	1059		2.5.-.-		Deoxyhypusine synthase-like protein
BJFKEGFM_00005	CDS	249				hypothetical protein
BJFKEGFM_00006	CDS	369				hypothetical protein
BJFKEGFM_00007	CDS	1641	argD	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
BJFKEGFM_00008	CDS	585				hypothetical protein
BJFKEGFM_00009	tRNA	78				tRNA-Ile(gat)
BJFKEGFM_00010	CDS	930	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BJFKEGFM_00011	CDS	381				hypothetical protein
BJFKEGFM_00012	CDS	222				hypothetical protein
BJFKEGFM_00013	CDS	192				hypothetical protein
BJFKEGFM_00014	CDS	2037	pepX_1	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
BJFKEGFM_00015	CDS	453	ndk	2.7.4.6		Nucleoside diphosphate kinase
BJFKEGFM_00016	CDS	546				hypothetical protein
BJFKEGFM_00017	CDS	876				hypothetical protein
BJFKEGFM_00018	CDS	1185		2.4.1.11	COG0438	Glycogen synthase
BJFKEGFM_00019	CDS	1242	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BJFKEGFM_00020	CDS	1476				hypothetical protein
BJFKEGFM_00021	CDS	579				hypothetical protein
BJFKEGFM_00022	CDS	1179				hypothetical protein
BJFKEGFM_00023	CDS	2619				hypothetical protein
BJFKEGFM_00024	CDS	2067	fadB	5.3.3.8		Fatty acid oxidation complex subunit alpha
BJFKEGFM_00025	CDS	438				hypothetical protein
BJFKEGFM_00026	CDS	654				hypothetical protein
BJFKEGFM_00027	CDS	1095				hypothetical protein
BJFKEGFM_00028	CDS	372				hypothetical protein
BJFKEGFM_00029	CDS	981	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
BJFKEGFM_00030	CDS	1539	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
BJFKEGFM_00031	CDS	615				hypothetical protein
BJFKEGFM_00032	CDS	621				hypothetical protein
BJFKEGFM_00033	CDS	699				hypothetical protein
BJFKEGFM_00034	CDS	1287				hypothetical protein
BJFKEGFM_00035	CDS	2397				hypothetical protein
BJFKEGFM_00036	CDS	1233				hypothetical protein
BJFKEGFM_00037	CDS	714				hypothetical protein
BJFKEGFM_00038	CDS	600				hypothetical protein
BJFKEGFM_00039	CDS	483				hypothetical protein
BJFKEGFM_00040	CDS	231	tatA			Sec-independent protein translocase protein TatA
BJFKEGFM_00041	CDS	267				hypothetical protein
BJFKEGFM_00042	CDS	696				hypothetical protein
BJFKEGFM_00043	CDS	1599				hypothetical protein
BJFKEGFM_00044	CDS	687	cinA			Putative competence-damage inducible protein
BJFKEGFM_00045	tRNA	76				tRNA-Val(tac)
BJFKEGFM_00046	CDS	993	pcm	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
BJFKEGFM_00047	CDS	996				hypothetical protein
BJFKEGFM_00048	CDS	399				hypothetical protein
BJFKEGFM_00049	CDS	1260	cca	2.7.7.72		CCA-adding enzyme
BJFKEGFM_00050	CDS	498	gcvH_1		COG0509	Glycine cleavage system H protein
BJFKEGFM_00051	CDS	1176	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BJFKEGFM_00052	CDS	1551	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
BJFKEGFM_00053	CDS	1122				hypothetical protein
BJFKEGFM_00054	CDS	519				hypothetical protein
BJFKEGFM_00055	CDS	1227				hypothetical protein
BJFKEGFM_00056	CDS	1173	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BJFKEGFM_00057	CDS	1266				hypothetical protein
BJFKEGFM_00058	CDS	1041				hypothetical protein
BJFKEGFM_00059	CDS	360	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
BJFKEGFM_00060	CDS	522	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
BJFKEGFM_00061	CDS	210				hypothetical protein
BJFKEGFM_00062	CDS	642				hypothetical protein
BJFKEGFM_00063	CDS	459				hypothetical protein
