locus_tag	ftype	length_bp	gene	EC_number	COG	product
FFOELJHP_00001	CDS	864	kdsB	2.7.7.90	COG1212	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
FFOELJHP_00002	tRNA	86				tRNA-Leu(cag)
FFOELJHP_00003	tRNA	76				tRNA-Lys(ttt)
FFOELJHP_00004	CDS	1011				hypothetical protein
FFOELJHP_00005	CDS	3573	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
FFOELJHP_00006	CDS	357	tatC2		COG0805	Sec-independent protein translocase protein TatCy
FFOELJHP_00007	CDS	594				hypothetical protein
FFOELJHP_00008	tRNA	86				tRNA-Leu(taa)
FFOELJHP_00009	CDS	243				hypothetical protein
FFOELJHP_00010	CDS	1245	smc_1			Chromosome partition protein Smc
FFOELJHP_00011	CDS	900				hypothetical protein
FFOELJHP_00012	CDS	1449				hypothetical protein
FFOELJHP_00013	CDS	489				hypothetical protein
FFOELJHP_00014	CDS	1392	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
FFOELJHP_00015	CDS	1137	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
FFOELJHP_00016	CDS	1158				hypothetical protein
FFOELJHP_00017	CDS	582	vioB	2.3.1.209	COG0110	dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase
FFOELJHP_00018	CDS	843				hypothetical protein
FFOELJHP_00019	CDS	1953				hypothetical protein
FFOELJHP_00020	CDS	255				hypothetical protein
FFOELJHP_00021	CDS	900				hypothetical protein
FFOELJHP_00022	CDS	699				hypothetical protein
FFOELJHP_00023	CDS	771				hypothetical protein
FFOELJHP_00024	CDS	2109				hypothetical protein
FFOELJHP_00025	CDS	342	groS_1			10 kDa chaperonin
FFOELJHP_00026	CDS	1416				hypothetical protein
FFOELJHP_00027	CDS	1401				hypothetical protein
FFOELJHP_00028	CDS	1119				hypothetical protein
FFOELJHP_00029	CDS	711	rex		COG2344	Redox-sensing transcriptional repressor Rex
FFOELJHP_00030	CDS	1002				hypothetical protein
FFOELJHP_00031	tRNA	73				tRNA-Gln(ttg)
FFOELJHP_00032	CDS	942				hypothetical protein
FFOELJHP_00033	CDS	477				hypothetical protein
FFOELJHP_00034	CDS	630				hypothetical protein
FFOELJHP_00035	CDS	1017				hypothetical protein
FFOELJHP_00036	CDS	2469	PURA	6.3.4.4		Adenylosuccinate synthetase, organellar chromatophore
FFOELJHP_00037	CDS	828	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
FFOELJHP_00038	CDS	969				hypothetical protein
FFOELJHP_00039	CDS	948			COG1702	PhoH-like protein
FFOELJHP_00040	CDS	2277	rny	3.1.-.-		Ribonuclease Y
FFOELJHP_00041	CDS	474	ybeY	3.1.-.-		Endoribonuclease YbeY
FFOELJHP_00042	CDS	765	recO			DNA repair protein RecO
FFOELJHP_00043	CDS	1344	cpoB_1			Cell division coordinator CpoB
FFOELJHP_00044	CDS	558				hypothetical protein
FFOELJHP_00045	CDS	903	folP	2.5.1.15	COG0294	Dihydropteroate synthase
FFOELJHP_00046	CDS	867				hypothetical protein
FFOELJHP_00047	CDS	834				hypothetical protein
FFOELJHP_00048	CDS	1275	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
FFOELJHP_00049	CDS	2088				hypothetical protein
FFOELJHP_00050	CDS	1062	trxB	1.8.1.9	COG0492	Thioredoxin reductase
FFOELJHP_00051	CDS	774	ppm1_1	2.4.1.-		Polyprenol monophosphomannose synthase
FFOELJHP_00052	CDS	1173	pfp_1	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
FFOELJHP_00053	CDS	1335				hypothetical protein
FFOELJHP_00054	CDS	1992	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
FFOELJHP_00055	CDS	1953	prsA	5.2.1.8		Foldase protein PrsA
FFOELJHP_00056	CDS	687				hypothetical protein
FFOELJHP_00057	CDS	963	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
FFOELJHP_00058	CDS	309				hypothetical protein
FFOELJHP_00059	CDS	2538				hypothetical protein
FFOELJHP_00060	CDS	1965				hypothetical protein
FFOELJHP_00061	CDS	654				hypothetical protein
FFOELJHP_00062	CDS	642				hypothetical protein
FFOELJHP_00063	CDS	1137			COG0577	putative ABC transporter permease
FFOELJHP_00064	CDS	1230		3.4.24.-	COG0612	putative zinc protease
FFOELJHP_00065	CDS	1248		3.4.24.-	COG0612	putative zinc protease
FFOELJHP_00066	CDS	609	mshD_1	2.3.1.189		Mycothiol acetyltransferase
FFOELJHP_00067	CDS	990	mntA		COG0803	Manganese-binding lipoprotein MntA
FFOELJHP_00068	CDS	777	mntB		COG1121	Manganese transport system ATP-binding protein MntB
FFOELJHP_00069	CDS	924	mntC		COG1108	Manganese transport system membrane protein MntC
FFOELJHP_00070	CDS	1314				hypothetical protein
FFOELJHP_00071	CDS	912	nfo	3.1.21.2	COG0648	Endonuclease 4
FFOELJHP_00072	CDS	513				hypothetical protein
FFOELJHP_00073	CDS	471				hypothetical protein
FFOELJHP_00074	CDS	996				hypothetical protein
FFOELJHP_00075	CDS	1743				hypothetical protein
FFOELJHP_00076	CDS	1215	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
FFOELJHP_00077	CDS	1239				hypothetical protein
FFOELJHP_00078	CDS	786				hypothetical protein
FFOELJHP_00079	CDS	1125				hypothetical protein
FFOELJHP_00080	CDS	897				hypothetical protein
FFOELJHP_00081	CDS	480				hypothetical protein
FFOELJHP_00082	CDS	1497		3.1.6.-		Ulvan-active sulfatase
FFOELJHP_00083	CDS	1002	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
FFOELJHP_00084	CDS	723	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
FFOELJHP_00085	CDS	603	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
FFOELJHP_00086	CDS	858				hypothetical protein
FFOELJHP_00087	CDS	1158				hypothetical protein
FFOELJHP_00088	CDS	522	aroL	2.7.1.71		Shikimate kinase 2
FFOELJHP_00089	CDS	1500	aroE_1	1.1.1.25		Shikimate dehydrogenase (NADP(+))
FFOELJHP_00090	CDS	852	mutL			DNA mismatch repair protein MutL
FFOELJHP_00091	CDS	234				hypothetical protein
FFOELJHP_00092	CDS	411				hypothetical protein
FFOELJHP_00093	CDS	708				hypothetical protein
FFOELJHP_00094	CDS	2490				hypothetical protein
FFOELJHP_00095	CDS	549				hypothetical protein
FFOELJHP_00096	CDS	1071	ccpA		COG1609	Catabolite control protein A
FFOELJHP_00097	CDS	2349				hypothetical protein
FFOELJHP_00098	CDS	459	moaC1	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 1
FFOELJHP_00099	CDS	486	nrdR		COG1327	Transcriptional repressor NrdR
FFOELJHP_00100	CDS	1590	rpoN		COG1508	RNA polymerase sigma-54 factor
FFOELJHP_00101	CDS	606	recR		COG0353	Recombination protein RecR
