locus_tag	ftype	length_bp	gene	EC_number	COG	product
GGBLIKEO_00001	CDS	1350		5.4.2.10	COG1109	Phosphoglucosamine/phosphogalactosamine mutase
GGBLIKEO_00002	CDS	513				hypothetical protein
GGBLIKEO_00003	CDS	915	ttuA_1	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
GGBLIKEO_00004	CDS	249				hypothetical protein
GGBLIKEO_00005	CDS	204				hypothetical protein
GGBLIKEO_00006	CDS	591				hypothetical protein
GGBLIKEO_00007	CDS	330				hypothetical protein
GGBLIKEO_00008	CDS	90				hypothetical protein
GGBLIKEO_00009	CDS	150				hypothetical protein
GGBLIKEO_00010	CDS	234				hypothetical protein
GGBLIKEO_00011	CDS	468				hypothetical protein
GGBLIKEO_00012	CDS	159				hypothetical protein
GGBLIKEO_00013	CDS	237				hypothetical protein
GGBLIKEO_00014	CDS	351				hypothetical protein
GGBLIKEO_00015	CDS	108				hypothetical protein
GGBLIKEO_00016	CDS	210				hypothetical protein
GGBLIKEO_00017	CDS	525				hypothetical protein
GGBLIKEO_00018	CDS	417				hypothetical protein
GGBLIKEO_00019	CDS	300				hypothetical protein
GGBLIKEO_00020	CDS	774				hypothetical protein
GGBLIKEO_00021	CDS	117				hypothetical protein
GGBLIKEO_00022	CDS	114				hypothetical protein
GGBLIKEO_00023	CDS	195				hypothetical protein
GGBLIKEO_00024	CDS	672				hypothetical protein
GGBLIKEO_00025	CDS	276				hypothetical protein
GGBLIKEO_00026	CDS	402				hypothetical protein
GGBLIKEO_00027	CDS	210				hypothetical protein
GGBLIKEO_00028	CDS	333				hypothetical protein
GGBLIKEO_00029	CDS	1362	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
GGBLIKEO_00030	CDS	597	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
GGBLIKEO_00031	CDS	1047	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GGBLIKEO_00032	CDS	777	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
GGBLIKEO_00033	CDS	1188	trpB1	4.2.1.20	COG0133	Tryptophan synthase beta chain 1
GGBLIKEO_00034	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
GGBLIKEO_00035	CDS	684				hypothetical protein
GGBLIKEO_00036	CDS	843				hypothetical protein
GGBLIKEO_00037	CDS	816	rpl4		COG0088	50S ribosomal protein L4
GGBLIKEO_00038	CDS	996	rpl3		COG0087	50S ribosomal protein L3
GGBLIKEO_00039	CDS	324				hypothetical protein
GGBLIKEO_00040	CDS	279				hypothetical protein
GGBLIKEO_00041	CDS	1941	rnj_1	3.1.-.-		Ribonuclease J
GGBLIKEO_00042	CDS	2103				hypothetical protein
GGBLIKEO_00043	CDS	1503	pckA_1	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
GGBLIKEO_00044	CDS	1116	thiI_1	2.8.1.4		tRNA sulfurtransferase
GGBLIKEO_00045	CDS	765	cysH_1	1.8.4.8		Phosphoadenosine phosphosulfate reductase
GGBLIKEO_00046	CDS	1143	sat_1	2.7.7.4		Sulfate adenylyltransferase
GGBLIKEO_00047	CDS	666				hypothetical protein
GGBLIKEO_00048	CDS	309	nth	4.2.99.18		Endonuclease III
GGBLIKEO_00049	CDS	423	eif2b		COG1601	Translation initiation factor 2 subunit beta
GGBLIKEO_00050	CDS	498				hypothetical protein
GGBLIKEO_00051	CDS	1146				hypothetical protein
GGBLIKEO_00052	CDS	552	uppS	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
GGBLIKEO_00053	CDS	1056				hypothetical protein
GGBLIKEO_00054	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
GGBLIKEO_00055	CDS	792	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
GGBLIKEO_00056	CDS	285				hypothetical protein
GGBLIKEO_00057	CDS	399				hypothetical protein
GGBLIKEO_00058	CDS	351				hypothetical protein
GGBLIKEO_00059	CDS	231				hypothetical protein
GGBLIKEO_00060	CDS	465				hypothetical protein
GGBLIKEO_00061	CDS	525				hypothetical protein
GGBLIKEO_00062	CDS	711	fbiB_1	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
GGBLIKEO_00063	tRNA	75				tRNA-Val(gac)
GGBLIKEO_00064	CDS	951	trm1	2.1.1.216	COG1867	tRNA (guanine(26)-N(2))-dimethyltransferase
GGBLIKEO_00065	CDS	594	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
GGBLIKEO_00066	CDS	360				hypothetical protein
GGBLIKEO_00067	CDS	552				hypothetical protein
GGBLIKEO_00068	CDS	660				hypothetical protein
GGBLIKEO_00069	CDS	495	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
GGBLIKEO_00070	CDS	1722	atpA_1	7.1.2.2	COG1155	V-type ATP synthase alpha chain
GGBLIKEO_00071	CDS	777			COG1500	Ribosome maturation protein SDO1 
GGBLIKEO_00072	CDS	210				hypothetical protein
GGBLIKEO_00073	CDS	666	rpoD	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit D
GGBLIKEO_00074	CDS	348			COG1727	50S ribosomal protein L18e
GGBLIKEO_00075	CDS	465			COG0102	50S ribosomal protein L13
GGBLIKEO_00076	CDS	294				hypothetical protein
GGBLIKEO_00077	CDS	2163	ddl	6.3.2.4		D-alanine--D-alanine ligase
GGBLIKEO_00078	CDS	1632				hypothetical protein
GGBLIKEO_00079	CDS	783				hypothetical protein
GGBLIKEO_00080	CDS	474				hypothetical protein
GGBLIKEO_00081	CDS	1272				hypothetical protein
GGBLIKEO_00082	CDS	1101				hypothetical protein
GGBLIKEO_00083	CDS	963				hypothetical protein
GGBLIKEO_00084	CDS	2499	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
GGBLIKEO_00085	CDS	738				hypothetical protein
GGBLIKEO_00086	CDS	549	nudL_1	3.6.1.-		putative Nudix hydrolase NudL
GGBLIKEO_00087	CDS	531				hypothetical protein
GGBLIKEO_00088	CDS	951	ftsZ			Cell division protein FtsZ
GGBLIKEO_00089	CDS	402				hypothetical protein
GGBLIKEO_00090	CDS	666				hypothetical protein
GGBLIKEO_00091	CDS	492				hypothetical protein
GGBLIKEO_00092	CDS	1101	cbiD_1	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
GGBLIKEO_00093	CDS	1053				hypothetical protein
GGBLIKEO_00094	CDS	753				hypothetical protein
GGBLIKEO_00095	CDS	1767	lig	6.5.1.1	COG1793	DNA ligase
GGBLIKEO_00096	CDS	408				hypothetical protein
GGBLIKEO_00097	CDS	1146	fbp	3.1.3.11		Fructose-1,6-bisphosphate aldolase/phosphatase
GGBLIKEO_00098	CDS	210				hypothetical protein
GGBLIKEO_00099	CDS	915	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
GGBLIKEO_00100	CDS	483			COG0256	50S ribosomal protein L18
GGBLIKEO_00101	CDS	717				hypothetical protein
GGBLIKEO_00102	CDS	468			COG1841	50S ribosomal protein L30
GGBLIKEO_00103	CDS	465				hypothetical protein
GGBLIKEO_00104	CDS	1431	secY		COG0201	Protein translocase subunit SecY
GGBLIKEO_00105	CDS	588	adkA	2.7.4.3	COG2019	Adenylate kinase
GGBLIKEO_00106	CDS	201				hypothetical protein
GGBLIKEO_00107	CDS	495				hypothetical protein
GGBLIKEO_00108	CDS	1158	nreB		COG1602	DNA repair protein NreB
GGBLIKEO_00109	CDS	924	btuF			Vitamin B12-binding protein
GGBLIKEO_00110	CDS	1215				hypothetical protein
GGBLIKEO_00111	rRNA	98				5S ribosomal RNA
GGBLIKEO_00112	CDS	1788	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GGBLIKEO_00113	CDS	837	trm5b	2.1.1.228	COG2520	tRNA (guanine(37)-N1)-methyltransferase Trm5b
GGBLIKEO_00114	CDS	219				hypothetical protein
GGBLIKEO_00115	CDS	498	ard1	2.3.1.255	COG0456	N-alpha-acetyltransferase
GGBLIKEO_00116	CDS	1107				hypothetical protein
GGBLIKEO_00117	CDS	1083				hypothetical protein
GGBLIKEO_00118	CDS	606	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GGBLIKEO_00119	tRNA	74				tRNA-Met(cat)
GGBLIKEO_00120	CDS	633	pqqC	1.3.3.11		Pyrroloquinoline-quinone synthase
GGBLIKEO_00121	CDS	882				hypothetical protein
GGBLIKEO_00122	CDS	1485	fpoN_1	1.12.98.3	COG1007	F(420)H(2) dehydrogenase subunit N
GGBLIKEO_00123	CDS	936	fpoL_1	1.12.98.3	COG1009	F(420)H(2) dehydrogenase subunit L
GGBLIKEO_00124	CDS	264				hypothetical protein
GGBLIKEO_00125	CDS	1431				hypothetical protein
GGBLIKEO_00126	CDS	933	gyaR_1	1.1.1.26		Glyoxylate reductase
GGBLIKEO_00127	CDS	990				hypothetical protein
GGBLIKEO_00128	CDS	630				hypothetical protein
